organization_id,cart_id,cart_line_id,product_id,qty,created,created_by,updated,updated_by,active
a8e213cf-5247-4b1e-86fe-0967d34bf3c9,584a4211-2dde-41a8-8b26-b03f5d0dfda3,fae4d5a0-a3be-4b75-b029-2986fd5e84c2,c879e6f7-de47-4fd3-8fe7-a48c40c227be,36.34,10/9/2015,2ba19087-e74e-48b2-a62c-73095af45224,,,true
e00f211c-d594-4e18-ad8b-fe7fa9900fa7,8d5652e7-08d6-41fd-a001-e8d5bc3cbfa2,0fc4d56d-8a59-4008-9a04-30bccc2b5701,79346331-1bec-4233-93e6-bba9b843a3a3,48.08,12/19/2015,f53763fb-f425-47e6-a672-34bc0c7145da,,,true
0194edaa-9404-46c6-8279-a6a1be290cb1,78bb6746-41b0-40d9-af11-0fff45b8fecf,50c422a7-2d0b-4fe8-86b9-d739bf6e1c45,7df4a1a4-0025-45dd-8aca-220ca6625ff0,83.27,9/10/2015,2627a3b1-1553-4bb2-a45c-fcfc501ea95b,,,false
8d81cc8f-5388-430b-8cd0-29015c387a1a,3f2606b5-c91f-48ac-bd6a-7c4eb67f1989,9d70752f-013c-4255-ac29-b214c5ef5b64,04d3f27d-966b-48e1-b55f-e50734d48e7f,72.97,3/13/2016,5b0e08c6-3531-44b4-93a0-04f5745f34e3,,,true
8bfab0f7-28e1-4bd4-b428-cab0fcbba242,eef67b2b-9f65-4d92-a64f-b94b75b71d9c,8d210263-71fe-4400-826e-b5a065ea57e4,405a3cc5-d732-4a9c-ace6-a7c5b722f538,62.28,7/11/2015,8759af77-1c95-4ff1-ad21-7e84af0f5fc0,,,false
95bbf15d-c579-408a-aa05-a5b304abdab8,798a885a-2bc6-46ee-8fb4-2ccbac48ab55,401baae5-cfdd-4801-adb4-bd2aed349908,ddd4649a-42a8-4b99-86f6-86921480ecac,27.33,5/28/2016,2641750c-4e1d-49e4-9bba-abe17cc41e4e,8/9/2015,ac7a87f3-2f7b-44d3-a505-8a47f4eeb185,true
848db0f2-d88e-4f4d-b479-bba1e8af1cf4,b02fd41e-8f6a-43b4-a87d-d5d1dd23a4b4,98237d7a-a29b-4157-88e4-954ab1888269,7b2a5364-e2cb-459e-9097-59bb5e6111a6,43.64,4/20/2016,5d898537-6b95-498a-b910-21ee3c6b51e2,,,false
93b95c6d-58c5-435e-acdb-968941f13778,17557664-df66-44a2-8a2a-ef61f131b420,7c513d1b-f9cb-46ee-bbe7-37cea5e418a0,feea084d-d17a-48e6-9d4b-2915b8bba240,13.85,8/8/2015,1519371e-2152-434d-8650-5b8efcc8f411,,,false
7d19dba5-0ac6-4e73-9ef4-bb596b992802,1a5d0a8a-3aae-44bc-a707-f06c413f7371,0ed225e4-b63d-4604-bbcd-ea29ecaf9a85,35f18b90-b0d0-46ce-acfe-368be595f82d,34.84,1/9/2016,47947563-aa16-49bd-8c99-4ce387017ab9,,,true
57b4935e-a669-4db2-900e-27f4cadf08e0,935eb502-6319-4f49-a19a-b34f84aa0b5d,58706170-1935-4f2f-b8ea-881a609f9315,d7e332d1-e5d8-4edb-9aac-2b5d0ed82c8d,30.2,8/3/2015,4a0a73c4-93be-4a95-898a-0ca362132894,,,true
8fbe485a-31af-458a-96c1-747170dd113a,dce5d83b-f5a4-4b8c-9df3-1268f8a04d84,6663a6e2-dcb8-4c3f-bb6f-dd83aaaa5975,bcc81c5a-47ed-49ff-9a2f-fd36c9dd96bc,66.8,12/10/2015,b7238c63-ea92-43c0-9901-65bd234e8552,,,false
6bbd3bda-e957-4427-aefd-19435e980cc0,9bf0f802-bbc1-48bc-95a1-dd8ee996c1bb,8fea38ea-d410-4129-b38c-d2ef9c551ec3,9ad8129e-658d-4375-8a37-bac0b04c85f4,90.05,10/9/2015,b7af8486-5265-4bf0-8d45-aed271476bf6,,,false
267f658b-8bd2-4469-8ff9-6c6371e25142,030d80d2-5ed1-4a9f-b1ea-f8ad26883fa3,bfca9b00-7d42-44ea-8f55-d9c3fcfe5f66,8474b573-a9a0-4f46-8829-e941bd78a5ec,4.21,6/5/2016,93e14bfd-6a29-40c1-bc71-792970e17ecc,,,true
245432ad-1376-4e6a-85a0-03021f11b875,a369b993-adb0-4726-8918-c08512b7a6a4,8f5692d8-7e11-4b2b-ba2e-81274de55560,bcd8ae90-2439-4967-ac17-a6f37f0d70a6,19.21,7/29/2015,41b36f63-1117-49be-8342-193b6ac7bd31,,,false
3acfbe86-2b5a-4727-83e1-51ade9e71f2a,9f3f53a8-c3f8-4519-8c74-749f458f1a1b,9cf5cafe-5036-4f5f-b85e-63e820eeabe3,f3dd5990-8e47-4247-a5ca-72daadcc9ea1,5.48,4/18/2016,7faec3aa-d616-4f96-ad99-306defd3c4e9,,,true
c0882887-02e7-4eb0-b7e9-49e85206f510,4b6647a5-02ed-490a-8d0a-8594c71d901d,a70660e6-9069-4ba7-9260-2647e72d2334,a75df47b-7e8d-461d-83d1-d73a646f53d4,22.95,6/14/2016,2beca855-e001-4145-ba09-11bede26393d,,,false
870455d6-27a1-4130-98e4-127cce75579e,41a273f8-3087-4978-a339-f66e67120e16,1c25018a-9dbb-43f8-a3fc-1d5727e42f51,86eabc77-f268-4ca0-82c2-a5a7dce06adf,39.81,4/3/2016,1d4914fe-2867-4fcf-9498-0f66d79f0c71,,,false
4d63a23e-644f-4d10-aa54-04b8fa322df3,feca8329-2b35-4ccb-9d9e-d7fdb51e7263,8ebab422-bb88-4803-b7fa-140e742a2d09,b29a24f2-0eeb-4073-bdc7-fd9fd6115981,46.59,7/21/2015,70a368dd-356f-4807-87de-26d195e169bd,,,false
f422ecc5-84de-4638-94f0-bdb066b35351,c9e86d2f-32b9-4f80-a82b-f3ec8dd063aa,20f3c554-ca00-4cad-ad39-b309ae32b982,89b59a16-ecf7-470b-a5da-07e51a45bf37,68.47,6/18/2016,a448bd1e-4768-43c1-bd5f-151072d8f793,,,true
6394eb8c-62f6-44e5-ba6f-6750477c05e3,27fef6eb-2159-4566-9020-ec58f2a2655c,6fb88f90-83e9-4f64-b88f-2d047c26f1d5,a759880e-a1b2-4f78-a5bb-9296ca7b6e88,90.83,10/11/2015,d6a562eb-09fb-4be4-8287-2e2a9c4abbe4,,,true
5333a55b-e705-4cf5-af6c-5f5a6831c28a,26beaa0a-3068-43ef-b7f4-750c3ebdc441,dca15ce1-35f6-4dcd-bfc4-765277cdad96,9b28ea8d-11f0-4a03-bb39-656d81b36a8c,40.94,3/19/2016,833c5acb-4b3e-4974-b042-3c4846ba3644,,,true
01e0f92a-b11a-4e8d-8e58-92c9115d9761,11eefa17-cb72-4225-8757-309889c1dca0,36dd4fbd-dbca-4a11-be89-1cae620daf90,039e8eb2-8d94-4870-b385-c97849cb2ad2,4.24,1/18/2016,c390921c-b6d0-4a68-948b-5c48ce67385f,,,false
c829e5c8-43a9-4a74-b0c8-c4a207d178a1,7bf039ea-56f9-48d9-a3d2-f55d13db6955,631e8506-ce72-464a-a60e-76c63d401483,63e3a011-eb82-4ce9-9bf7-ab95384b5801,82.76,2/10/2016,2603b8f4-1439-48ed-be9c-148613b3fefc,,,false
72ae5971-8ec2-4dd3-9615-39d8c988b9ed,eadbc544-8664-49a4-ba8c-4f9d288afdf8,b88f03df-120a-42d1-8ace-9ce77f9b5b11,f48af0bd-92b3-4471-8676-a86be2d65619,32.03,12/27/2015,7a470b0b-b61a-469e-a33b-02ceaffd2b4e,,,false
adf9274e-8aae-4ee5-9533-384f773af1d3,d77679c0-a23f-491e-829f-ede99541276e,902cc555-59bf-467d-bbbd-00303174737b,b86b03ef-bb75-406b-b671-72158984a522,26.77,1/7/2016,01e87eb1-f553-4f0f-8dcc-8d627346152d,,,false
18e6166f-a152-4ccf-ba39-6185fb07c51a,069666fc-e29d-4e19-ad37-a7cde18f5ca8,41b627ea-0380-4809-be09-581452126874,19ea1916-7891-4254-9e75-7dd26548dd85,79.74,1/11/2016,9733946f-faa5-46f8-89f8-2b2001138974,1/9/2016,39fd2b44-f013-4ef8-b83f-dc1f550ab20f,true
cf6c8d3b-96c8-461c-8f98-8c1178b4482f,5ec198dc-1153-4fe5-ac43-158fe73ad8ff,bba6fffb-2e2a-46af-b003-7a68cc67a5fe,61bd1132-8dd2-4042-94ba-b960e56835a3,27.92,11/2/2015,ac7a87f3-2f7b-44d3-a505-8a47f4eeb185,,,false
20dc0532-f911-4ae7-83e4-fd46df2c38c5,7b2228f4-2027-440b-8ed3-cb64090d1c03,8eb1a983-a9c5-482a-85e1-33d4a7678290,4153cadd-52af-41ac-be64-c297443e8503,23.05,8/29/2015,4a6f3817-e7c9-43db-b803-134baff0ab0a,,,true
fb55c35e-e965-4920-abd9-726e54ecd842,391a9fbb-fa2f-46a8-a798-ffee25304d0d,e40fedf5-570e-49a0-80a7-96fea6803d36,1869a91f-87c1-4deb-8283-f31aed23188b,84.9,8/1/2015,3d25485f-5d18-4eea-89e4-4497744a4e8f,,,true
e48e2fa2-9c9b-49a3-a667-51485f8ae126,ada27d73-c80d-474a-b84c-50704dde555d,5494453d-5a7b-4e8b-a59e-765a0487d5d3,7eaf4ae3-f12f-4a7f-9701-a393cb1877d7,37.78,5/4/2016,30a94d67-6338-4f3b-9d5a-08b654a186ee,,,true
61bbb375-843d-4879-84ce-ae59916873af,0ece94e9-c191-4f42-87c9-0bee0c733ba7,022501c7-b547-4ec0-93dd-e479e6f9db90,cb19c327-210f-4bf3-8ff7-73f12f3517bd,25.14,6/22/2016,00890acb-7b76-477c-99cb-2d258187542f,,,false
66d58197-3eeb-44c6-bbe9-0c77d4290214,77c343be-04ec-4a7d-bcd2-2b14b94b7e70,205b46a4-017e-4412-8490-7169d88b90fb,4bd89408-beab-4e7f-8fc8-81a199e08328,59.83,5/27/2016,beaaa9b7-4688-488d-9e79-6af8a268d92b,3/12/2016,d7dc316d-b868-4aaf-a47c-2aed2007b4b5,false
a6c58756-bb62-4dce-819d-8f3bcaab346a,ccf249c5-26f9-4dc6-8a00-05789ee199bb,39ccce31-5940-4907-80cd-fc6c342fd0b7,957be7a9-d0b7-4576-bb75-4171f1cb7cc3,78.29,5/14/2016,53a4f86c-9bb0-4cd1-b58c-9373ebf677f3,,,true
848db0f2-d88e-4f4d-b479-bba1e8af1cf4,67cf7406-8450-4916-b36b-39caaf25385b,f11ef66c-f563-4c20-91dc-51be9401308c,d526bafe-2aa4-4d3a-b9b3-4adf24977ce5,51.07,12/15/2015,3d039072-dc3b-426f-8aa2-af10588f30d4,,,true
85c746e4-56be-4cf5-9ec1-0db799c85c0a,f9ef317d-56a6-40f3-9762-ae68e4a7895e,14c686ec-f197-40b2-aeb7-9641fa6db9ba,d147cd99-d941-4563-a172-25614533446a,73.02,3/5/2016,cc3e00a2-8912-4a54-a6e5-f39c108fe290,,,false
acf585cc-cb85-4029-a38d-fbb1a7654860,dd1fee9a-61fc-4e57-8fdc-4364f9d5e3e5,4bf57195-9608-478b-9ccb-5945675b059d,6e6883ba-f1a0-4b36-8f38-967b0b038f76,55.42,11/29/2015,9afe2973-7b91-4a62-bf38-06392f4f2da3,,,false
b3745883-07f2-4a0a-94bc-950136f47ce8,5b298e62-6465-47a4-9d9e-0f8837f6780a,4ee956fe-3cd0-4f9c-9350-ace34fe749e6,898327fb-ce84-4558-928c-49b7032ae273,50.75,2/2/2016,c1e96219-3edd-4d56-944c-4431dc33159d,,,false
0eea59e7-12c7-418d-be86-8914831562ff,c5cddca2-3f63-4d34-85a8-831914de1705,76e73dfe-ae19-4cff-9ffe-db0873722303,ecbb3858-63af-426d-b882-2c271bc45477,6.43,12/2/2015,4bb3d68c-0bb8-4405-9dab-c8e062b93387,,,true
8e6cfbf7-5fda-423e-b250-9b6a72494ca6,b48ffb94-b6a1-402e-90da-6bbb057d2ae0,891ff038-184e-4066-8937-ece3e8d81927,f6164b08-6ea0-4ac5-ba46-2186634a7e9d,13.49,8/18/2015,c4b7c882-1ee8-4e6f-a283-823c859ec479,,,true
1de09ef2-05c9-4d82-8cf1-f7daaf1f1831,c42ee1dd-2b51-4211-8d76-da9165b18716,2b58e2e4-ca9e-4acb-a32e-05bde5442fc4,1d2252b2-b8e3-48bc-9e8d-d992868246d5,95.8,10/16/2015,4228cc5d-1085-4f14-b4a4-d0ef55f4664a,,,false
6fa85545-52aa-48f3-9991-f14dc592db5a,af2e0c9e-edce-46c9-b34e-70e2b042de0a,7a05ab56-98b4-4af4-9b5a-ee3b99fce488,198193fd-7e1d-4990-9e03-318ca81c7f38,62.72,5/13/2016,d7ed7c2c-264e-4cec-ba2e-cf430e7bafdf,,,true
67c215ae-036b-4ebc-898e-66b831c566a7,befbd6a8-543b-4ca9-89a1-f1935181209a,468da410-b40c-4169-b1fb-d8ec1c12d0d4,0de9723e-8712-4519-8805-88844a88feb1,98.62,12/11/2015,e84ddeec-6903-4234-b34b-5bcbc80da957,,,false
959e769b-4de7-4d60-a477-0c61fe0b9d66,16b9aeb6-5685-4e93-8a2b-b0de8bed2c9c,a0b1fc31-2427-45fd-9b69-e42e1c48fd69,4b780c83-4e3c-43b5-851f-23c79fe00ce0,57.34,2/9/2016,58010162-1ee9-4555-aa05-77ad0481f722,,,true
66d58197-3eeb-44c6-bbe9-0c77d4290214,8435e613-e78b-4600-9f7e-5c6008286a23,a317e5a1-1148-4746-9cf5-32158eef1b61,9c58603e-1965-4756-a206-2d786b83549c,74.96,7/25/2015,01934b76-8603-464b-8ffc-801020115c67,,,false
53f92c1a-c1f1-4351-8129-6b38fdb8a9e6,b01fd57f-d4bb-4ca5-8706-2a6799f15eab,53237107-f8a7-4126-88e5-d4a5804746d1,36d18f94-1720-4be7-b12a-f1887787be83,82.58,4/2/2016,ee9bfdc6-5ec3-435f-a21a-62c1a97ac23f,,,true
d6b3981e-d4e3-49bf-98ec-a7edfa438d52,9416350c-8364-436a-a2d0-5ce69d7ea04c,f6be98ff-1f41-4dff-9413-6f82fad76b15,17af91b8-9c30-44a7-a88c-a9bfe436620e,67.51,8/7/2015,118634cf-1476-4c9d-9305-1d3e1c5c156b,,,false
c486459a-080c-44dd-8746-ca1d968675c3,4e641766-820b-42e9-8d38-94acae5106b3,dd4545ca-9bf8-4d95-8f23-d12886c08ea3,294274df-e01b-426f-95c2-e239865688bc,54.0,9/26/2015,57651d0b-6730-463a-9bb7-075b882093d8,,,true
c36f575e-dc6c-4ffb-8964-2b2226de4c65,f2feeb63-145d-48e2-9f1b-9c465da616b8,c3270b1a-057a-40c7-874a-a4a44b4cb951,a3bd1afe-4670-469b-afec-6472f62094f4,20.05,3/15/2016,5a6acb4b-30ed-42f0-9f10-deeffffa52cb,,,true
3acfbe86-2b5a-4727-83e1-51ade9e71f2a,50d66a7a-cc99-4adf-bb8c-cb1336514342,2bcda631-5991-411c-a707-dc70410f9343,b0f68246-2e20-4812-ad2c-9fccb62ba089,63.62,5/1/2016,92f4dc03-4be1-46bd-8e90-cc8344227f37,,,false
a1239272-e1b5-4e11-82b1-0bb7375f6155,788184a4-e853-4550-9cbe-31d71454890d,296a9482-d3a1-47b7-ae69-2f7fe89f6162,0e426294-076a-406f-9b20-fa11c951eb08,97.95,7/28/2015,4a7a02e9-2860-4929-a282-233df5afe2ea,,,true
ce75d448-dac6-40ed-9cf4-955f9a861f8f,1a5d0a8a-3aae-44bc-a707-f06c413f7371,407ce9b2-8173-4d36-8e1f-eab154ca7a5e,1e6f6191-1cc8-460d-a415-f21eabb38835,33.18,6/9/2016,059709ab-805e-40ec-99ba-91a9cf3284df,,,false
7ad1c68d-f76f-4710-ad11-acbe3c4a8cd0,301c6573-6c2a-44c6-b509-38cc7cc3da9a,05dfa3e5-e427-4b19-8e76-1e25ba9951c1,fbd1f58c-3e10-4c62-9f78-eb1ea30df5af,39.21,10/7/2015,b9288df0-974e-4a38-b9ad-376a190ec3cc,,,false
c2701981-c4be-4eab-8002-c1b428479172,30c8b664-5267-4006-a133-f60212b1569b,49353e02-4450-42f5-9dbe-49d03b8a7f8f,081ecf5b-2f86-4dde-9a81-9a1ce7f55c1e,82.53,7/23/2015,d72e0ac7-c4d1-475b-844a-c0a9fbddb277,,,false
73c9a1e3-0ca8-4941-8fdc-e78ccc881092,b4e7aac1-a80f-4a8e-a27c-3a3a503199e3,50e66aa6-33c0-4dc4-82d6-66be3ff881a3,2c978bfa-76aa-4a0b-8bfd-f80c91620ba9,43.64,2/8/2016,7bb2552d-5c4c-4e57-ad76-72f08c7029fe,,,true
77504086-d9dd-47c2-a879-17f31ab51c48,a1d2172e-1432-4b41-bfac-a01621b39d4f,60df8fd0-9e90-4e7a-b2cc-f735d37278c9,673e234d-dc6b-4668-bebd-56a331644ff9,74.49,12/28/2015,fa18c730-8cce-4d46-914d-e52b5bb0488f,,,true
3b5e9043-3ea1-4ff2-a60c-1a60bbb1fa0f,f7e9958b-ebe8-4389-81d6-f9714604aa24,f8bc6300-64ee-4bcc-a02c-296298271e88,c13410ae-4671-4515-b4bc-1cf778c63571,96.39,1/5/2016,ad864ebf-cf7e-4c8c-a119-f0fb95f91268,,,true
912e8e57-0026-4505-829f-a63e564877ec,eeb438ac-c84a-478a-b428-2d1756ae00a2,d4e5c610-ead4-4dcf-adb2-d6ad63cf930a,fdeeabf8-83ad-45ac-bd09-c414de318ddd,66.75,8/26/2015,6ca2a587-e2c0-4b14-81a4-ddcb3dfbb0ac,,,false
61638b0c-a930-48e3-b998-b8a428e0b1fe,a4caec99-e391-4887-9772-c3fe949c6b95,c7b3d121-6e38-4bf6-8e59-cac5a7c1f1e8,57383ce4-c1e2-43c0-8d49-9de622b0f610,74.62,5/9/2016,b6ecc939-0023-4e07-b3c7-ee2247428099,,,true
53c1fb62-2e99-435b-b519-f589fd751eba,0ea7136e-4c5f-4289-b3ed-453b012f401e,b9be95a3-2f08-43b7-8f5c-5962108403be,ada13ca0-e759-4233-9c43-675c43628660,28.93,5/3/2016,ab2166d9-2f5e-41f6-8029-84ac25438422,11/10/2015,8af26768-e169-4fe4-ab93-1098e2c33b37,true
4a129f34-ad6a-4e40-88e5-95625ba69a57,fe9f2933-7632-4f04-9a57-5e3f168449bd,ac11b5d2-e166-4f1d-a7ca-b8530a27e727,1b6a027b-0b07-4d86-8114-a0c80cedb111,31.13,2/18/2016,3d039072-dc3b-426f-8aa2-af10588f30d4,,,true
849dce73-b042-4896-99dd-3111bf8a8a14,bb8a3eb3-cc2e-441a-abc9-146e771be0c9,9a539096-e661-4ef9-b0e6-d99e80062aa1,99dcbe27-ee86-4d68-96b4-1537625c43f9,29.97,7/13/2015,b6ecc939-0023-4e07-b3c7-ee2247428099,,,false
99614fa2-29fd-4d5f-95bc-06964d78d672,61fac745-fdb4-444e-941c-a45224c642f3,f329137f-4c19-44a3-8fad-385d01032344,920f4fca-ceb4-4646-9143-ffc08fadec67,97.2,8/3/2015,9733946f-faa5-46f8-89f8-2b2001138974,,,false
f6d965b5-49f2-410e-b426-ff44b013dc1d,8d96b6aa-51bf-47ca-afad-147a33625f3f,3d9d1392-02a9-4334-86e6-738987f3d29d,abc82113-06a1-4f8c-aead-a4bc9010eba8,12.21,7/24/2015,f9559bae-76a3-420a-bb20-01c04d83df13,,,false
28166750-ec16-4350-a3f4-96a21daa244c,3a96c7a6-eb47-4915-aabd-fb1b5329109d,6b5331bb-f390-42af-aa91-c57da048609d,60e752a6-91e0-4dc0-b729-3c611995af41,58.35,1/12/2016,2c69907a-8279-46c3-9355-e2bf2bfede30,,,true
48d7e09b-30f8-44ab-9202-26b63856e969,fc0052b8-538f-4c73-918d-db984d625d58,1741c913-19d8-42b0-bc9f-53a56f3e45f2,83cb2665-cdea-4ec4-8fe0-a7c1477d4ac1,54.72,8/3/2015,02b93139-33f2-48af-ab48-9a4bb29fd6a5,,,false
a0d8e0b2-3a30-4157-826f-af16ce6c5088,0ea7136e-4c5f-4289-b3ed-453b012f401e,1b2a1099-2d55-48f8-94de-5444d131da36,8286dd2a-8f3d-49e4-ab40-dbcbc0619579,99.79,10/6/2015,f34b32d7-4acb-4b27-a10d-d38ff93d98a6,,,false
28e69b13-a192-4f6a-a126-c285a86e952e,cba818dd-d65d-4240-a54e-be49dcb4815d,39fdec72-508a-4028-ae4c-fa901d6cee00,9ae14be8-d0ce-4c71-8730-dd0c4ad00d2c,38.48,8/8/2015,aba9548b-2645-439e-813c-cdc4f903e64a,,,false
c36f575e-dc6c-4ffb-8964-2b2226de4c65,2b99c257-4569-4e70-8e90-5602a7373987,656ed644-55b1-4c90-acb0-a7f255146a9e,7d250506-e720-473b-8927-606cd723aba5,47.69,5/31/2016,1d99ca18-bb73-4047-897d-3da98d0b7992,,,false
62baec83-63f5-445d-8a29-8c7c4923528a,b689a958-6cb6-461a-9d3c-0075cd648808,70914f50-1b5f-4293-b64b-2258cb14f0ec,918e0bb0-37c9-4936-a742-d80142b8598b,86.46,5/29/2016,23e2d972-76e8-4bae-9093-f9e7316968cd,,,false
ae742547-6bdc-47d0-bf16-4b4b69873805,52a66f04-4ba5-40b0-b282-011b78b71327,38cb77b7-7139-4774-af1c-038f507afd6f,b458715f-c1b9-4a52-bf35-285e9778b1b4,95.55,1/22/2016,52fb22e2-eec1-4691-9564-e48150f7c7ca,,,false
b1ec6e7c-f4f5-4b39-b1dc-550d1a53b5d1,be682277-128f-4f70-b312-bd2892c412c5,80a12842-0f60-427f-8654-a0c51d870110,3ca8207d-52f3-40ca-98f9-bab243446b2b,6.0,5/1/2016,3ab57c50-83b6-4ca4-97e7-0258c2e3004c,,,false
bd71ad5f-0467-4e9c-b14b-6e1072a1fab4,ec6bb454-d9da-4876-8b08-142ef3d87362,23ea1974-8458-4b0e-8119-4edd56735cc0,0b6ae393-c497-4d75-9fc4-d92b33c6f5c0,72.58,11/21/2015,d8a8559e-ea6f-4b7f-9b9c-83e6fc1aed34,4/24/2016,e3e6fed0-4d7f-4a88-9304-0fb48abdecf6,true
dd1e398b-bf88-45f0-852d-d375b406846c,6b50530f-48a7-4eea-aa9d-ef68dd59125a,f96481c8-d077-4f96-9465-b25d49e0e5a0,05574ab2-4fcc-44a9-b9d6-3b64be961383,61.33,9/30/2015,fa9877c9-f3ea-4aac-b879-b52f0c09a848,,,true
87816a78-2248-4d99-83a3-6c3093058266,84150554-6b46-452b-9d2f-5e76594017e2,96f87fcb-5be2-4096-8c7b-31c9b9372dcf,31928c76-820c-46c2-99d3-832db484c006,41.49,5/11/2016,dcc2e059-55e8-4a8a-a531-467f5f455e0f,,,true
3097ff62-fe32-452e-9608-8e16e9a22a07,4ffe5578-4050-449a-81ac-1e2c29b5f47c,2125b8d6-4fd7-4967-b5b3-51d5115b2b1e,27023b3a-656f-43c9-b473-fa0ed9522602,81.45,4/4/2016,02086cd2-5a72-4ccb-9c05-6789bd306e0b,,,true
660f5bda-4272-47d1-bd89-f9b0bd7974e4,6880af69-af7c-4839-8eed-83c67a6719a9,76344e34-b095-40b0-bb6b-385c5cd58c17,7742c74a-957e-4464-b560-e561372d2165,3.19,10/14/2015,0ee40ac2-e2ad-403c-a686-ca2dcc0323e9,,,true
f545c02f-022b-49ef-8f44-3a3fbde246dd,3b5f9abc-5fbc-40f1-981a-74ef931fa390,5063891f-9652-4e61-98bc-2f19af51d908,91b6dd72-6871-4c8f-a613-b164fbe3947c,8.99,6/12/2016,88967a1a-5b47-4856-b66e-33a82e543355,,,true
0194edaa-9404-46c6-8279-a6a1be290cb1,67cf7406-8450-4916-b36b-39caaf25385b,1df04a45-730c-4603-a2ec-f7b61c648ca5,3e705fe7-00a7-4eca-a337-3f72ec9bd11f,26.05,4/4/2016,a2f7e2dd-4ae9-480f-b00c-0434ad615edc,,,true
dbbd8689-0204-4d75-abab-66ff5afcd79a,3fdf55d8-6027-4e42-a36a-9519d809c126,77c4e1c4-8391-4f80-9895-13d0cb47fe21,03df6c95-9f68-4534-a6e7-159e40efbd15,28.4,6/11/2016,613da3ee-a863-4c0b-95e9-d9ea0be4d3de,,,false
922abd5f-257b-4a4f-9f9c-9db3c551d280,c031f4dd-8e4d-4e0d-8818-795e153c30c0,2906f1c1-7f5f-49bd-989d-ed5acad42d8e,2e6b8173-1ffb-4fb1-8a68-e0c75911745d,89.01,1/16/2016,a222cebe-0992-4b67-8dec-3f4d3de52e10,,,true
e9e9bf9a-1bde-418f-9b3a-43874f308e74,7e890e98-85ab-41db-8e9d-b77f1e85df2c,365cc028-8878-4f09-a1b8-02030aaac2c6,dc4d44b1-b927-4c86-bcf4-4233bfbaffe8,85.31,4/4/2016,156a1751-9ef2-479b-91fc-ee6a90c7e2d7,,,true
cebaedc3-8ca7-433c-9ef3-22ec51a4cf5a,012b1b05-bf73-4357-baac-d648e566cc06,69f0f9dd-bd12-4654-9ffa-eb3a630a8f2f,4647da08-7527-4fe4-b536-f9d70c1eeee2,53.39,10/28/2015,00890acb-7b76-477c-99cb-2d258187542f,,,false
e41b6163-7164-4c92-9fa3-bcca5944cce8,aa7d4696-fc4c-40d6-8b45-81f2ef099bf7,60a7a549-f94c-4ffb-9748-b87651f40d04,017fa635-2024-4f65-a73f-70f626af82a0,93.57,3/3/2016,91b0e361-470d-4a7d-a3d3-4c281baebf80,,,true
90e565b7-8fb0-4ed5-9469-6b24856676ea,c4f53a03-b75f-4860-838d-92268b9791c2,926dfc41-2b7e-425e-863d-c574201c1a40,4925d65d-182b-46a3-bbca-c9e1c0790ca7,4.52,9/3/2015,7c6770b0-fdde-4fab-ac62-4d1ae010aaa1,,,true
f9745580-19a7-4250-a811-91ee86c59fe8,c56d6c59-d221-40aa-a6f9-db41dda06186,875bb71c-c812-49dd-b8bd-115603680b68,98166d62-29f2-47a0-881a-b81f4ea85ec5,26.86,12/14/2015,d7557e54-0483-4387-abff-7e35eb8de53d,,,true
7daaaa90-6f01-4b1d-91d4-fca424f6a150,15beccea-47fe-4678-b4cf-702e1c1bb253,39eddcc0-ff37-4ee9-9e63-3e8864baed73,ab83c251-e800-48da-8e04-1e1910bd1b7f,59.88,6/16/2016,ab40f0f1-dfb2-4bc4-ad70-4d91bea31433,,,false
219fef1f-1c03-4e04-8a8a-c88c3210fb49,ed2fc71c-54ed-48fb-a1a7-a7941e8ba85c,38617f54-7087-4989-a88c-33d43505e210,16162f74-bd6e-4ea4-84ea-11cf020554d1,37.24,10/18/2015,fd27c661-bb14-45f0-b386-b99763cb55ca,,,false
12419a80-d7aa-4c07-9f79-e0ccda3ce98e,4b62fce1-97f8-4f96-9351-50e0a4933277,507f12ef-1a1a-4a91-a353-87ff10c953b7,e5d575dc-50f8-402e-a700-dc080448fece,40.54,10/6/2015,6d98e270-4fa2-417d-9325-0e6f0cdf7a81,5/4/2016,010d3ee9-0e0c-46fc-a676-7d2b47ca69d7,false
73661253-14e0-46a2-8db4-948afd2c1b3f,4e0b4c74-d327-40f7-bbb7-16c762f25dab,39d40dae-798b-4c85-b69b-1010fe0d36e6,a6a6b94a-5319-42ad-aa3f-9d60db37dab2,69.19,1/20/2016,9680f682-0e02-47ec-b5c6-e6db7d286dc6,,,true
07267285-8b60-4cad-b523-1db03e4773fc,27cfa12e-edea-4246-93dc-b9a9df6ffd97,7bb6a21d-d495-44f6-8c76-89acb6c9cf89,bb070ff4-011f-4eee-b0b2-5b4ba2008c94,98.74,8/14/2015,eef2721f-1124-4272-a5ba-96ed1053224a,12/2/2015,3808b969-61f1-4af6-b9af-cf3f9928603b,false
c36f575e-dc6c-4ffb-8964-2b2226de4c65,0f9aa8d8-1eba-4911-b75d-e031e13099c9,9c26693e-e9e0-48c3-87a3-43f2f168a094,ed94a143-2a77-4588-8064-fe8d699265b6,41.42,1/4/2016,b0a6d995-178e-4ec1-96bf-205040bc3e71,,,true
