organization_id,exchange_rate_id,exchange_rate,from_currency,to_currency,created,created_by,updated,updated_by,active
90e9a66f-8a46-4851-8c09-69b2042e0a0a,e86ccd70-02aa-4b6c-bf4d-8cc6c6ee3b38,9.35,505d2da9-6424-4b93-84f4-13b3e0ed1516,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,1/15/2016,82dd7c01-f053-4002-9ea4-9e9ebac166ab,,,false
3097ff62-fe32-452e-9608-8e16e9a22a07,a643e23e-b13e-4af6-b052-bb19a50adc76,32.6,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,a60c99f3-510f-4db4-9a32-9c104ead7f11,1/13/2016,2f48f2ec-9cac-4f5f-b656-daccb2c0f56a,,,false
82f684b7-d971-456b-af21-a7384867e0bb,d29e5679-4392-4c18-b91d-c29d6260f0a8,27.3,48ced9c5-8254-406b-91cd-08c43753af8a,4e831168-77f8-42bb-9a3c-a9e49cf0403d,9/3/2015,1bd3ac69-2382-41d2-be95-ee32ed8e9d68,,,true
17727ea1-1e25-4169-b6e7-a14baef09bca,519f3332-1e7d-4576-bf16-1ffcf79275ff,90.23,4fa8abb1-e670-4b33-8cea-a374a97650df,05e10dc6-14f5-4754-ba0c-ae810e944dcf,6/30/2015,67f21df7-99fb-4601-9e77-aed4ecd7f0eb,,,false
1a6a946b-2e17-41f0-9556-a8a6562a67ed,d7062801-0365-4958-a153-1d0b07b1b585,92.74,505d2da9-6424-4b93-84f4-13b3e0ed1516,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,6/16/2016,a6e39af3-8b35-4dc1-a048-3e996bb7946f,,,true
ed747eb4-1111-45b0-8fd1-9aa506488c2a,01f4f314-74a8-4e25-83a2-4a865865c43c,35.31,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,4e831168-77f8-42bb-9a3c-a9e49cf0403d,4/6/2016,638e6ee1-c3ae-41b0-83ed-5a57dcb702ca,,,false
da0b9f99-1094-4c3e-98c9-def00e689443,155324ff-cb13-4cfc-821d-f7d7f155a30f,24.61,,,2/16/2016,58010162-1ee9-4555-aa05-77ad0481f722,9/7/2015,bce1078f-5d99-474d-b61a-854b4642aca6,true
5533255e-d665-4c1e-b7e0-4d94486f1b6b,26868876-eb50-4528-a8cb-ef1e70ab602b,65.08,4fa8abb1-e670-4b33-8cea-a374a97650df,8c13d99c-bbf0-4a42-8486-6ae044c08795,1/9/2016,01e87eb1-f553-4f0f-8dcc-8d627346152d,,,true
423b185c-775d-4a4e-b5b1-23531818e337,e74f151e-eaa6-48f5-8304-76d169ba43d8,41.98,425ca133-9723-4a1e-b410-66d5fd732948,4e831168-77f8-42bb-9a3c-a9e49cf0403d,1/31/2016,3f784532-ed01-4553-867f-d58941245b00,,,true
5d44e147-f23f-420e-a27d-383f4a97e77c,4374fc98-6011-49f6-8d02-b85c102ff466,3.86,6102828f-615f-4ae4-9a0b-5b32b2fa6704,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,3/7/2016,6f9508ad-afee-4f73-8ed5-1d6c461ac255,,,false
f0b0aa19-8590-4356-9ac4-30c90d02fd88,e26c1ed2-22db-4541-90dc-e401f2c7a996,28.48,505d2da9-6424-4b93-84f4-13b3e0ed1516,8c13d99c-bbf0-4a42-8486-6ae044c08795,4/9/2016,d1a6a6b2-7065-426a-9b09-379e14e3d600,9/21/2015,5b882852-fd71-4105-874c-7255aaf46863,true
8a04a5fb-c96e-466a-a52a-ae4306a7185b,369b2acd-adc6-42e8-ac4a-37e1b1010def,29.77,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,11/4/2015,e34e402e-c7e5-48f4-98ef-ef125fa16549,,,false
b1ec6e7c-f4f5-4b39-b1dc-550d1a53b5d1,5f2baf52-6d8f-454a-872d-a0dca03d57fe,25.85,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,f3b80e81-2186-4dd3-8dc3-8e93df39413f,3/3/2016,4f1fbbda-fe89-42ae-8d8e-af2e0aae0a87,,,true
05be8395-3ad4-4605-8df5-041094cf59d9,05b89570-f57f-4372-84fa-9b8b8cc41585,61.89,,,5/28/2016,9588978f-aa21-4c8a-91c9-61fcb347d89e,,,false
f33fec9a-e96a-49ca-b126-d32c4cc4ca47,1077d2ef-829f-497a-be7d-7c436ccf4165,67.7,4fa8abb1-e670-4b33-8cea-a374a97650df,22ed061d-0c46-4f60-b011-0f5955e8db0a,4/2/2016,831bacf0-26f1-4467-9758-29b9002fa61e,,,false
4eae2b29-bd10-4418-8871-59dcba9ecdc4,2a305c94-4606-43e0-97b0-3e1feae528c2,8.23,1cc9411d-be1f-49ad-b268-261b33fd615c,1cc9411d-be1f-49ad-b268-261b33fd615c,6/25/2016,c17cc570-4de5-4251-98da-3dc279be8886,,,true
ae742547-6bdc-47d0-bf16-4b4b69873805,8410dc26-4fe3-433a-b59b-6670dbd6e908,84.92,4e831168-77f8-42bb-9a3c-a9e49cf0403d,4fa8abb1-e670-4b33-8cea-a374a97650df,2/27/2016,70417060-9092-47e7-bed5-139a75e7c261,,,true
2a30547d-148b-4092-a428-044274596e5f,b6bcd3b2-f1aa-4a8d-8223-73b965e5c838,56.71,eec34103-8b58-424e-9c50-dbb95fda7560,4e831168-77f8-42bb-9a3c-a9e49cf0403d,7/3/2015,3eb854a2-6f68-4aac-bdb7-66e05b84a568,,,true
633c4e4d-8f03-4de9-8cfa-cc7a254ab54d,d8fe4179-16d3-4eb4-b68d-6a8877e50764,44.28,6102828f-615f-4ae4-9a0b-5b32b2fa6704,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,10/5/2015,762ccb3d-7b2a-403f-983f-bd509475b0c3,,,false
4440ab1e-f245-417c-953e-c798663e9ad5,95063ae5-15f7-4977-860f-a70f4bc1c4a8,4.6,22ed061d-0c46-4f60-b011-0f5955e8db0a,48ced9c5-8254-406b-91cd-08c43753af8a,7/3/2015,94907871-2057-4364-9864-3c08f89ba6c0,,,false
04b3ad54-5025-4dd8-bc41-ecc2addab4f0,d360dbcc-2bbf-464a-9a5f-52e825d92f4f,54.72,e6b94696-06d4-4bb5-b121-b9cce0871971,505d2da9-6424-4b93-84f4-13b3e0ed1516,8/14/2015,6ffe4cbd-eccd-466f-9dea-e129d99e124b,,,true
e162d349-bc1a-4890-aea0-2efbe3f09b2d,9735e7cf-88bb-436f-b67c-5632a110e60b,38.29,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,2/6/2016,1a678990-9cef-4b79-b15b-013523b8ca3d,,,true
35f21499-0d76-4204-affe-4247b6f1cdd1,abb0c376-06ec-4ce9-9c80-b7c7e316c914,99.13,ba324145-8fe5-4871-9758-59dd78e78fe8,4e831168-77f8-42bb-9a3c-a9e49cf0403d,11/23/2015,53a4f86c-9bb0-4cd1-b58c-9373ebf677f3,,,false
fdb9be5b-05be-481d-a1ca-46ac5362169c,7c3964c5-27a6-4a92-acbd-018ebaf6808f,70.3,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,48ced9c5-8254-406b-91cd-08c43753af8a,6/9/2016,ffb9510a-7d97-431f-86af-e4795699acd5,,,true
eeb98cf7-a3df-40f5-89e8-4fe25e23f1b2,819f2bfb-1b82-4fdc-b014-b96f4ba2303a,82.66,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,ba324145-8fe5-4871-9758-59dd78e78fe8,4/9/2016,ed4d34c5-46f9-4cbf-b479-ecd8f5df642a,,,false
efc1ab33-bc13-422a-8250-33663a66567b,d3338bac-d2dc-4239-8488-af7361118a7c,25.44,eec34103-8b58-424e-9c50-dbb95fda7560,1cc9411d-be1f-49ad-b268-261b33fd615c,1/30/2016,8d8d0aad-8699-4c63-80ee-d06f4c2d03a2,,,true
71df9d13-7f5d-4475-8854-acbabf2f6454,ac0a8025-ef90-4bab-9597-d4988ec1be2f,18.35,f3b80e81-2186-4dd3-8dc3-8e93df39413f,f3b80e81-2186-4dd3-8dc3-8e93df39413f,3/31/2016,443ade66-46bc-4782-8fa4-eb572f165605,,,false
87562e68-be63-4f73-9d3a-30953ddc419e,b0732362-ac5e-45ba-bf2b-3ccb57e099b7,41.67,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,8/29/2015,f1ef90a3-65ba-4697-9cc5-9b6015cdc7b0,2/12/2016,f1af38cf-4042-4be5-a1e1-1a540a533d69,true
18e6166f-a152-4ccf-ba39-6185fb07c51a,20f8c28c-3d6f-4442-a23b-1b2577c08a6d,2.89,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,12/18/2015,713f3308-fe0f-4a7f-8b22-cf32fbb3e1f2,,,false
2db335e8-6839-4626-9a45-19b8fee5df71,88702887-d9ef-416a-b84a-a975e1e59b65,24.56,4e831168-77f8-42bb-9a3c-a9e49cf0403d,05e10dc6-14f5-4754-ba0c-ae810e944dcf,1/30/2016,2eb43237-1b49-400f-98d2-f796a5c42eb5,,,false
d95691d9-89dc-44e4-8645-09c91cd62e1d,3e5d49db-775c-4676-81db-a4b9be31bfd4,55.8,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,a60c99f3-510f-4db4-9a32-9c104ead7f11,10/1/2015,98be5c85-2eb9-4097-8113-ada88392339d,,,true
fa6fbaa9-b3a9-4d3c-b667-a1e70083d6b1,8b699e7c-38ce-47fc-a21b-d91dbc3a88ce,33.35,,,10/16/2015,4d5885cf-cec3-4b88-8e42-b4444c4e02f5,,,true
1de09ef2-05c9-4d82-8cf1-f7daaf1f1831,e73f8d83-e672-4d53-b5a7-d605b29b8825,4.4,1cc9411d-be1f-49ad-b268-261b33fd615c,48ced9c5-8254-406b-91cd-08c43753af8a,1/9/2016,5d88abd1-696a-4b62-b97f-0d459977829d,,,true
66687629-4e9e-40a8-ae47-9ea2b7cdfbd4,a6a597ca-e185-4d10-928f-a80519d24b1b,43.28,22ed061d-0c46-4f60-b011-0f5955e8db0a,4e831168-77f8-42bb-9a3c-a9e49cf0403d,5/26/2016,47947563-aa16-49bd-8c99-4ce387017ab9,,,false
b1982f3b-c097-4acc-bc7e-deb8528e3ca3,d9561ec2-9e15-4761-9a2e-444cd0c98cdb,65.7,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,23327e63-7100-4662-84f8-e7cc1f4faa34,12/23/2015,18033683-9211-4da7-9bdc-94aba1754e42,,,false
5d44e147-f23f-420e-a27d-383f4a97e77c,b696d374-1ea0-4613-aaaa-02570b3e5802,25.88,05e10dc6-14f5-4754-ba0c-ae810e944dcf,eec34103-8b58-424e-9c50-dbb95fda7560,4/17/2016,6ca2a587-e2c0-4b14-81a4-ddcb3dfbb0ac,12/19/2015,d8a8559e-ea6f-4b7f-9b9c-83e6fc1aed34,true
efd635a2-20e1-4c07-ac06-c917374bbc07,b7d4d986-c87a-424d-9cc2-5d46f23f3311,44.67,4fa8abb1-e670-4b33-8cea-a374a97650df,ba324145-8fe5-4871-9758-59dd78e78fe8,6/29/2016,8bea0aff-3108-4971-a82a-6e186f7e4a0a,,,true
deeb8d71-356d-4f1d-8f0f-ce2e3ac1d920,4aeb4874-a608-4afb-bddf-e8c8c22abb02,61.77,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,8/9/2015,56975ec5-3695-4342-9bd7-1494efa1afae,,,false
c4accda1-cb25-49be-b490-52cb18bb3eb4,71f88af1-88d1-4e1f-9985-e0cc34182975,97.91,1cc9411d-be1f-49ad-b268-261b33fd615c,8c13d99c-bbf0-4a42-8486-6ae044c08795,7/31/2015,8cfaf7f5-2c9a-4faf-96c6-edafb5d8909b,,,true
7a1864fd-2b26-4e6a-a8e0-685b71ff37f8,82137d44-6a4e-4ef4-995f-3651b2c4f51b,40.75,f3b80e81-2186-4dd3-8dc3-8e93df39413f,23327e63-7100-4662-84f8-e7cc1f4faa34,1/19/2016,ff73f164-68eb-4f2f-98a9-4b85e8e3e751,,,false
d6569a1d-adcc-4d63-ba8b-eac5e152b6ef,ffe75526-2c89-488f-bf15-592ddeca3436,41.53,8c13d99c-bbf0-4a42-8486-6ae044c08795,6102828f-615f-4ae4-9a0b-5b32b2fa6704,3/14/2016,86645c68-75c6-4ea8-824d-c518b039395c,,,false
39fb5e61-35d1-4f2c-b5b3-2a5d4745a1cd,0a7122b7-28ec-4c0d-a448-1ee86ad607fa,1.79,e6b94696-06d4-4bb5-b121-b9cce0871971,a60c99f3-510f-4db4-9a32-9c104ead7f11,10/24/2015,68942a8b-992d-4b5b-89de-00b592747b86,7/23/2015,4e921fad-3f05-4f97-ae81-de1dc4217637,true
4bf53760-1526-4b8e-a876-eec47ec78c71,6769b4cc-95c3-4d2c-953d-f053c15eef46,79.21,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,6/7/2016,0e5561dd-a0fc-46ec-ae5e-da0408b5a459,,,false
67c215ae-036b-4ebc-898e-66b831c566a7,321a22c3-00a1-494b-b11d-b843d4cb72fb,84.5,f3b80e81-2186-4dd3-8dc3-8e93df39413f,425ca133-9723-4a1e-b410-66d5fd732948,7/29/2015,acb9d5c6-1049-48b7-81c3-e699a89f8813,,,true
d434e473-614c-47ef-977e-02ee934c4f28,0af4c6d5-f7f3-40e9-b77b-851cd3227789,27.32,48ced9c5-8254-406b-91cd-08c43753af8a,48ced9c5-8254-406b-91cd-08c43753af8a,10/30/2015,f84143d6-4d66-4e60-9652-e438828cb169,,,true
953bef2f-cf3e-4f58-a5ea-3b6431662893,eba415e6-4174-4396-bd3b-9c044dbe5eff,84.16,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,4e831168-77f8-42bb-9a3c-a9e49cf0403d,2/24/2016,9ebcb406-7acb-4bac-a6a4-ab3770f17e50,,,true
3097ff62-fe32-452e-9608-8e16e9a22a07,05d34dde-1393-4ed4-83f0-1bd635915abb,51.38,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,3/3/2016,45e83c10-2c14-4d6a-ac1b-f9c34a919fe1,,,false
5797bc55-d1e6-462a-965a-2e70dd0f9f32,42646102-00df-4040-8a60-c2a831a7ed77,79.29,6102828f-615f-4ae4-9a0b-5b32b2fa6704,8c13d99c-bbf0-4a42-8486-6ae044c08795,9/10/2015,e9d5ac8d-423f-488d-9920-767c960daced,,,false
60815796-61a0-4367-9ef5-e0cc23ccc818,7f5da9cd-0c69-4686-a4ad-098a32b7489b,14.21,425ca133-9723-4a1e-b410-66d5fd732948,4fa8abb1-e670-4b33-8cea-a374a97650df,9/29/2015,1e3c7bc1-9d93-454f-8329-924a13d566ff,,,false
5023d166-96ba-4362-af49-29504f3c1a1d,aa85fa7b-7216-4fc8-9595-59c84bb6fab8,93.75,48ced9c5-8254-406b-91cd-08c43753af8a,22ed061d-0c46-4f60-b011-0f5955e8db0a,7/9/2015,e4c4388d-1ce4-4bb4-878c-cf0e469d8eea,,,false
dfd301d5-2397-46d3-98c0-c9964c6df464,d8ccfdeb-3c24-4128-bf77-43fb90ab876b,92.53,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,8/31/2015,dcec7c74-7401-484f-b824-e360ef9f154c,8/5/2015,cc7f8754-818f-4442-9427-e898ee624cc5,true
3943e30e-9b7c-4904-8430-0af8412e24f3,d0f2fa13-0433-461f-8419-c7a13aac33e6,71.77,,,11/11/2015,b734d9cb-415f-4412-af40-1c698763095a,,,false
47c88eae-253c-45c1-ab92-200d1aa7bef6,dd40e420-9b70-4e17-92df-4bbd283a2b54,75.57,6102828f-615f-4ae4-9a0b-5b32b2fa6704,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,6/20/2016,4665feb3-a1f9-422c-86c8-b85ed4929156,,,false
48fa0fb4-7299-4d65-bca5-764c6cb1ae65,c115a0e3-234d-493e-867e-8713b78b6312,36.09,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,505d2da9-6424-4b93-84f4-13b3e0ed1516,5/15/2016,a191d0e3-279f-494e-9385-e95d25d2b787,,,true
0967663d-ea7f-44c0-ab83-80118ca1811d,ce3446b1-d47e-4ab0-8236-895bcdac5753,29.33,6102828f-615f-4ae4-9a0b-5b32b2fa6704,23327e63-7100-4662-84f8-e7cc1f4faa34,8/15/2015,6136d07b-827d-424c-80de-9abd4395edf9,,,false
71f52e56-64fe-4470-ad1f-e8839b1e0e0f,3af56c7b-36cc-4541-9a11-5381f4ed26cf,89.05,48ced9c5-8254-406b-91cd-08c43753af8a,6102828f-615f-4ae4-9a0b-5b32b2fa6704,9/9/2015,38436fc0-aaa3-4e0b-a8b6-2cc742ebeac4,,,false
16968ae7-f098-4fdc-b209-fc2cb731da39,c5184c6f-1de3-4159-b0d9-7d619423d079,97.87,ba324145-8fe5-4871-9758-59dd78e78fe8,4e831168-77f8-42bb-9a3c-a9e49cf0403d,4/12/2016,26e31e82-f7c9-400d-9a8e-eb5581b21852,,,false
ddbc67a8-d7ed-4445-9bc7-75111a773c07,c022e21b-f7ee-44a9-a8dc-5af882d6af35,74.1,eec34103-8b58-424e-9c50-dbb95fda7560,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,4/18/2016,146047b1-ace0-4c8d-95fc-4c6bd866fad9,,,false
82c0bdb9-381f-4752-8e2f-f376c925b132,ed537d41-da24-47ee-b082-5d20873e3f9e,77.64,505d2da9-6424-4b93-84f4-13b3e0ed1516,1cc9411d-be1f-49ad-b268-261b33fd615c,12/23/2015,15985625-182b-40cb-929d-01c93eb78b9e,,,false
dff9cdb1-d35e-4774-b5a4-9138e7b038e2,e9297695-edda-4283-ba60-6893043db0a8,32.79,05e10dc6-14f5-4754-ba0c-ae810e944dcf,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,1/26/2016,b64e3f17-b007-4f99-bf84-61c53ddc23d2,,,false
c05a6dca-b55d-48a7-8366-56a6b8429466,31b2bbae-6e89-4a74-9b34-dd271c62d667,48.36,a60c99f3-510f-4db4-9a32-9c104ead7f11,8c13d99c-bbf0-4a42-8486-6ae044c08795,8/5/2015,6c1cde6f-deb0-4099-b3b1-3a4a366f246c,,,true
69474901-f112-4a90-9e92-5007322f4f80,f4b95ca9-6974-415d-8cd0-d55332520afd,67.05,eec34103-8b58-424e-9c50-dbb95fda7560,a60c99f3-510f-4db4-9a32-9c104ead7f11,8/19/2015,ad3ce583-ace9-4ae9-961e-97983409c8fe,,,false
9d18e0ba-cab6-49a1-b29e-d3fb3dfdc33f,0dd6a74a-e67f-4fad-bd83-d46428e5286a,6.37,e6b94696-06d4-4bb5-b121-b9cce0871971,4fa8abb1-e670-4b33-8cea-a374a97650df,2/14/2016,4b882ef3-427b-459d-b532-8400edfe3da2,,,true
823cf0a1-0d56-42bf-a6c3-429e80755fe4,c6eedb5f-fd55-4050-ad68-859d0537c2b6,60.47,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,1/18/2016,5018f805-b6b6-4380-b0c1-d4a016d77128,,,false
91fbf58f-324e-48d1-a291-ba848ee5ae3b,86c516c4-7ecf-4223-80f1-df99245f3a4b,98.16,22ed061d-0c46-4f60-b011-0f5955e8db0a,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,3/25/2016,62c5425c-caa3-45f2-bc1a-c474a279fae2,,,true
9fab4206-d9c5-4c92-b785-ab36d8b9e67a,5c83dd5c-22f7-49b8-a12c-7f59c48f9be2,1.43,f3b80e81-2186-4dd3-8dc3-8e93df39413f,ba324145-8fe5-4871-9758-59dd78e78fe8,4/23/2016,13adb618-3c26-48b3-b318-0ea5484bc252,,,true
c4accda1-cb25-49be-b490-52cb18bb3eb4,376f1aca-7fa4-4828-b3eb-6441cdbafc38,85.76,4e831168-77f8-42bb-9a3c-a9e49cf0403d,4e831168-77f8-42bb-9a3c-a9e49cf0403d,10/23/2015,5db241c8-0d5f-460d-985c-4fd34748bf55,,,true
01bc6e38-34aa-47ef-9563-e2a176a661ee,5c6ca9dc-8455-4f05-b1fb-273693aed7cb,94.3,,,8/21/2015,713f3308-fe0f-4a7f-8b22-cf32fbb3e1f2,,,false
e4314195-a697-45dd-bfe5-c8f0ee46bbc4,a468d908-931a-4ee9-ba2c-a892ad38ee30,6.22,,,5/12/2016,38fb2e81-3235-4ec6-8d98-a7ffecb2e7d4,,,false
090ea0f9-e11b-4194-b328-d9b9e567f6f0,34a1c4e0-d9c9-4e7f-a2f5-b783eabc2af5,50.49,,,7/14/2015,e58ab830-b9b1-4eb9-9ac4-81b3b3dc8194,,,true
c0fb5e23-8a6c-4852-84a0-98af029bca33,d8844cbd-dfbb-4470-9cd7-13ca77c4fe70,95.86,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,8c13d99c-bbf0-4a42-8486-6ae044c08795,6/27/2016,f6412e30-2028-432b-b206-a8e0a5a93dc6,,,true
e758b417-3525-4867-ba36-0cd09d13277f,e7f56473-6598-4a1d-9859-83fad538ce0b,84.39,4e831168-77f8-42bb-9a3c-a9e49cf0403d,6102828f-615f-4ae4-9a0b-5b32b2fa6704,7/21/2015,e2be3bb0-3bf6-4047-928c-bc7153baa74f,,,false
4aff1296-e41b-40bc-baf3-0286797967ee,225d91f8-243f-4aae-a8e8-126998d884d6,61.44,8c13d99c-bbf0-4a42-8486-6ae044c08795,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,9/12/2015,dcedba45-c9a8-4205-8c2e-5dcaebd7ef61,,,false
cf6c8d3b-96c8-461c-8f98-8c1178b4482f,3aaa2cb7-23f5-4b29-9f9d-20ab424021f1,81.23,8c13d99c-bbf0-4a42-8486-6ae044c08795,505d2da9-6424-4b93-84f4-13b3e0ed1516,3/29/2016,b5ab7819-0ad8-4324-9f3a-37a69d7c2eb1,,,true
35617523-fda0-471f-9c43-45eddb41cb26,0ec8abb7-e53a-4bdf-9b8d-4db0a0b6e2ba,98.14,05e10dc6-14f5-4754-ba0c-ae810e944dcf,eec34103-8b58-424e-9c50-dbb95fda7560,10/10/2015,41421619-6d1f-4700-87d7-6e1e3624deb9,,,false
61bbb375-843d-4879-84ce-ae59916873af,53010ce0-9b1a-48aa-b891-202f6f6d74c2,87.46,48ced9c5-8254-406b-91cd-08c43753af8a,23327e63-7100-4662-84f8-e7cc1f4faa34,1/13/2016,11cc77d7-d50c-438f-9d0d-19d7c5b6d5c5,,,false
88030737-b505-4d54-8fff-6b7cd9b1eaee,ae0a5473-03d9-41af-80d1-b1a60d8408d5,17.73,,,5/4/2016,63691fe0-3a8f-49f0-afff-fd0f90b44ed8,,,true
5ada2f6d-5f10-449b-965b-f5cbbcc1f8c3,6dac00d9-be30-4b25-9884-b625149abf14,75.02,05e10dc6-14f5-4754-ba0c-ae810e944dcf,e6b94696-06d4-4bb5-b121-b9cce0871971,10/10/2015,61770604-9ab2-4698-8432-a6fdcd0140f3,,,true
80f09dfa-01a8-4844-8090-98a7fea11b07,8e67e7ad-4d60-43eb-a454-8061fb1bdd6c,48.05,48ced9c5-8254-406b-91cd-08c43753af8a,05e10dc6-14f5-4754-ba0c-ae810e944dcf,5/6/2016,551977d1-6bb7-4527-b2bd-dd6aef1c4d06,,,true
8ee6c6cc-7b32-4ec0-8c11-450a4e43c82c,e1fe35ce-b5bc-460d-ba5b-b33299d3b063,77.23,23327e63-7100-4662-84f8-e7cc1f4faa34,48ced9c5-8254-406b-91cd-08c43753af8a,4/7/2016,12217168-6333-468b-9377-34ebe90fc516,,,true
bf86253e-d5ca-4485-ab2e-399e678bcf4e,3722adc0-351d-4bdb-8548-8c13e2a6cecf,84.48,8c13d99c-bbf0-4a42-8486-6ae044c08795,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,6/11/2016,bc8d2d87-f42a-491e-9952-8e5f8712d67d,,,true
b9b93ef6-e41e-421a-8cd0-df83823bc2f9,196b439d-7eea-470a-bc0b-4ffd6cb74fbf,71.34,22ed061d-0c46-4f60-b011-0f5955e8db0a,e6b94696-06d4-4bb5-b121-b9cce0871971,11/30/2015,798b908f-0270-4c61-a66c-4853dc467cd8,,,false
aecca9f3-b3f1-49fc-8046-4101995f0f62,389e1796-7cbd-4ea6-b7a7-aadcd6b22c4e,95.08,1cc9411d-be1f-49ad-b268-261b33fd615c,a60c99f3-510f-4db4-9a32-9c104ead7f11,9/3/2015,fc467316-190b-4e98-a39e-d461cd55d3c5,,,false
6c4d3f3b-4cdc-4c12-a1a8-62c9a2565552,2fb5bf13-51b9-44d6-9f6c-3f79dbbfff12,28.1,4fa8abb1-e670-4b33-8cea-a374a97650df,23327e63-7100-4662-84f8-e7cc1f4faa34,7/20/2015,5d88abd1-696a-4b62-b97f-0d459977829d,,,false
305e62c8-b199-4a38-9aab-d88f40d901eb,7b41101b-e5c5-4198-84c7-f13fcca6b3e4,30.56,ba324145-8fe5-4871-9758-59dd78e78fe8,22ed061d-0c46-4f60-b011-0f5955e8db0a,10/15/2015,f1c775b5-0362-4ed9-80b3-fdcb43d7da4c,,,false
397a7e71-a39c-4b4a-9e64-632f65de7a9f,fe842459-4bfb-4920-a1a6-a11518108f3d,72.53,,,9/15/2015,cf120cbd-8440-4a49-90d5-74c10045f83e,,,true
e50c1152-c7ce-4c9d-857d-bbc9d17663d6,918fa222-e000-4be1-9d07-a8e983aedc08,72.02,425ca133-9723-4a1e-b410-66d5fd732948,4e831168-77f8-42bb-9a3c-a9e49cf0403d,10/30/2015,0de2d19c-4fa5-4879-ba8b-bc0ce83c1796,,,true
c085f232-cd69-4262-bfc7-5eb29cc8e245,036482a4-1b21-4816-a840-0ba800bc1de4,68.18,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,8/24/2015,acecc122-3729-42ae-9e1c-e494a136ce5b,,,false
7a553a9e-1ec9-4fc6-a494-f4e2c3da15f6,e6c70170-7371-4bcd-a6bb-ec6fd7b3cc48,4.36,1cc9411d-be1f-49ad-b268-261b33fd615c,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,8/20/2015,e018da7a-5343-4bcd-8e4e-cfd46d9424bf,,,true
67176aa0-f7d9-48d9-8e3c-b346d6fdace4,92951242-11fb-4fb7-86c3-614a35cf8f93,27.45,a60c99f3-510f-4db4-9a32-9c104ead7f11,6102828f-615f-4ae4-9a0b-5b32b2fa6704,7/31/2015,2f48f2ec-9cac-4f5f-b656-daccb2c0f56a,,,true
b8739fcc-37f7-4085-8560-28d39ebf5eac,e4857abc-ffbb-48ca-bfb7-d95016d13d14,51.81,f3b80e81-2186-4dd3-8dc3-8e93df39413f,6102828f-615f-4ae4-9a0b-5b32b2fa6704,5/17/2016,e22e0a34-eec3-4965-836f-369bdfc0eb19,12/27/2015,d6e3453f-ff97-4321-bb72-943276b9c0f8,true
dee59984-3e37-417f-88b3-ec68135a76e5,0191cda9-e0fd-4a1e-9a2b-9479f1e5c275,50.23,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,e6b94696-06d4-4bb5-b121-b9cce0871971,5/8/2016,68942a8b-992d-4b5b-89de-00b592747b86,,,true
bf11e6ed-be23-4e84-8da8-0a0d7778010e,43039726-8c30-488c-affa-e06026b208c9,13.69,425ca133-9723-4a1e-b410-66d5fd732948,4fa8abb1-e670-4b33-8cea-a374a97650df,1/4/2016,d6a562eb-09fb-4be4-8287-2e2a9c4abbe4,,,true
