organization_id,order_line_id,order_id,product_id,price_momentary,freight_amt,discount,qty_ordered,created,created_by,updated,updated_by,active
94245f33-094a-4c65-b26b-2ce410d9e0af,b8b38c94-efd1-40fc-a89c-1fce94c5589a,b420a3e0-dca4-4fea-b8b8-e2b490a0d10e,947af586-217f-4cfc-ac80-6c9d1ccc8715,171.72,,,16,4/25/2016,f3c5e1e4-4f1f-46bc-8d0f-2dc28af5b8eb,,,true
7a553a9e-1ec9-4fc6-a494-f4e2c3da15f6,0fe90d6d-d055-4e8c-9dd0-974397012ac0,19581be1-2185-43a7-aa9d-07caadd7c482,f5c396a6-75ac-4ea8-a68b-509b06689070,331.62,,,39,5/24/2016,255dcff6-a572-4fcf-86e5-098214d4b75b,,,true
28d7d765-d8bb-4731-b964-6fe6fcd6c59e,2689755d-6370-4a8e-ab20-3f7631c9bcbe,2e95a23d-efd1-4e5d-a180-49a63af5d26a,d095e0cd-f784-4dee-a063-17c225b5a33b,44.76,,,49,8/20/2015,72f8da10-6918-4ea2-a547-3d616c7808f2,,,true
b2ecd1e5-5678-42d6-8c8d-0b6589888242,312f1899-5da1-486c-8c1e-178d37639cbf,89290948-1a0c-4ab5-b88e-3e621f37fd02,63d69c56-d09c-41fc-a0b2-a5ad2af0dd08,425.84,,,91,8/4/2015,fc7be8f6-ae19-412a-8d6e-5afbb5c8ed51,,,true
03ad3bfd-e349-41fd-80f3-5cbbfc03ac8a,45237d8a-28f6-4034-9510-8debc6993131,039458e4-85f7-4208-afa2-a46aa619298e,21569f51-ba2a-4b1e-bdcc-5a619af4f506,109.52,184.2,5.81,70,4/23/2016,c3793388-b68f-45ef-ae5b-fe2bebac4a22,4/26/2016,bb630890-9e6b-4d1d-8d84-d73777246531,true
874e45c0-a79b-4570-926b-7c8159fc7d72,fdce7839-fbe5-4a83-88bd-2e82581c7b05,0c6491c9-953b-4c20-b6c4-7a366ca0c4ed,43cd3bc3-8348-4c75-a183-08b05a53681d,360.54,,,25,8/6/2015,5051611b-40fc-45ad-bae4-32b046122dfd,,,true
40bf483d-6497-4213-8eae-3b1721633218,b45984e9-f025-4a4c-8b42-91abcfd834d2,2b24de22-b0df-4d36-82bc-29917783ddf7,08a091cb-9dcb-4e1e-b6b5-8b6f1be35d4c,7.6,,,34,9/22/2015,1222ff3f-b432-4d09-8fbc-dbdb341e58e5,,,false
e272aaec-3b66-457f-8639-5fbb58d4cab9,d951da60-9c03-4ec9-ba6a-700197a5910e,ce578b01-28db-4a52-8161-88756bbf35c3,46db70b6-2357-4520-a1a2-d9fc28939436,72.39,,,33,5/18/2016,fc1874bc-fe73-46c9-89c4-5d8bac0e5682,,,false
b1ec6e7c-f4f5-4b39-b1dc-550d1a53b5d1,d42ec6cb-f821-48a2-bb91-38bd41039a88,32d74f68-fbf0-4dd3-aefd-62c1bc183cee,6affa3a2-2088-4de1-b4b9-34c67cc84e09,111.45,,15.13,16,4/19/2016,8a2004a5-815c-442f-9c62-772ec4b1b515,9/23/2015,8fea52c3-2c9a-4d47-948c-b7eb07064b8a,true
4df6d26a-3a4f-466c-bf54-68c56b992afd,eaaf54f1-1126-42f7-bc21-ad0a282c84a7,1fb1afdb-2d7a-4e41-b1fd-51f7a6e803e0,7ba4b061-bc5c-404b-9945-e19f7502e6ee,233.92,,,15,8/6/2015,34bcd96c-b500-4781-aaf8-e14838358643,,,false
c012218c-f595-459a-9f7b-0561a9592d13,abb477cf-409a-4d10-9f5e-170d26a36784,83fa3239-9b04-464e-9baf-9f1d58464ffc,848fc892-3799-463d-aaf0-e531db3afdd3,257.36,104.02,,100,7/12/2015,b501a322-63be-45f7-877b-d675749c49dc,,,false
89d15738-6b2d-4a57-a9b4-c6ea639e9702,ac79bae2-3ee7-4d4a-80b4-ddefbfb49f8a,134e0ea3-6ce2-4b04-92ff-b71b884c4427,bff10f78-edea-4c4e-bfd1-1f7e56d200c2,422.6,,,5,3/8/2016,23e2d972-76e8-4bae-9093-f9e7316968cd,,,false
72ae5971-8ec2-4dd3-9615-39d8c988b9ed,b59cbb89-4621-4007-a3b1-aeb38c4152a2,3acbe582-262d-4430-af87-6636e18dbf98,d319ccbc-1658-48d1-b98c-2e90a7c0fc40,223.83,,,68,11/24/2015,dfd51299-9603-47b1-bbd0-6f2cd39f7827,,,true
4b5e517e-c396-430c-a71b-13f07fddb802,62f18edc-ea81-4330-bb74-64593ed9a660,c71a6bc1-546b-47d9-9d2f-01074c33a463,8c9dcdcb-878b-4e54-8e5a-bcca3b006c6f,100.61,,,98,6/21/2016,826df9a4-d579-4974-b957-743291508ac2,,,false
b33ff6e6-59ef-406b-8865-5f33ab7d96d6,8838eddf-226e-401c-860e-ebae771bfdab,cdf16e6d-858d-432f-8e3a-7e3e1649ee45,8a6d58ad-08f6-444a-8211-81ceaeafc5e3,4.79,,,6,7/10/2015,fa18c730-8cce-4d46-914d-e52b5bb0488f,,,false
c42a8b0b-5e51-478b-9b65-6d147997aece,6a5f76ca-69d3-4498-a690-b729e922f65d,b711ef53-6509-489b-849a-aceb84c29b1b,18eba9d4-c3ce-4e3b-a280-0c6e75bd355a,232.02,,,4,5/25/2016,0c528267-2147-465a-a968-b852b4363400,,,false
6f8e675f-c2c0-484b-a22e-101ed9c89a5e,10943e3b-d642-4b4b-9e72-ed5daf661970,e761e247-1e19-4cd0-9661-c32dc2c49d43,c9397b96-26e6-41e7-b335-6e944916d2a1,422.8,,,97,1/29/2016,9ebcb406-7acb-4bac-a6a4-ab3770f17e50,,,false
84c91f14-8446-4068-8863-559bdd0183ea,d2c71cf3-f17a-4b3d-a2c6-d6bb1c5a7d91,a2e97f68-be4f-4050-85fe-f8dc1fee8242,5473c07b-36cc-4b03-8c47-3374707aef12,410.98,,,58,1/6/2016,a1d1ff7f-195c-431f-9ab7-35cdb13442fc,,,true
68752aa5-2e89-48af-8531-b09c13f13a41,d8293a9a-58a0-481b-ba4d-1d01b33bb848,2232cd15-1e9b-4bad-b8af-470ec996684f,8fe3500f-66c2-46f7-90b0-bb716146d262,6.5,,,55,8/8/2015,504facbf-cf67-442b-8baf-da30525e2db7,,,false
6b0b7b7f-0529-48bb-91f4-c789417ae0fc,3d2c6457-2037-4f98-b9ab-e0e3195a3f58,22e4fe40-8451-492a-b0a6-d197e16eec58,3079c577-1206-4ab5-b24e-46779f9b361f,219.55,,,52,12/8/2015,527d7a80-a921-4691-9249-0b2507827b85,,,true
2046e63b-3410-424a-bd81-431432c62212,f83aae47-035b-4898-9ca8-1b730072021e,b420a3e0-dca4-4fea-b8b8-e2b490a0d10e,3165e48c-656f-4386-8a50-f513ffdbb18e,353.29,,,71,2/24/2016,6ee350ae-f136-42b3-9382-984118907200,,,false
82a03ee4-ca01-4b1a-bd8a-39b840297937,eff67c08-c439-49f6-b052-099cb211c98d,134e0ea3-6ce2-4b04-92ff-b71b884c4427,9f5c2a84-1d5b-4e1e-8ddd-b142e078cb4b,30.05,,,75,10/6/2015,b0a78640-650e-49af-b0d2-c0e99f15b91d,,,false
c332fc2c-1ee7-4500-8be6-fb8b1fdfaab6,c1340cf3-f59f-4aad-974d-482566286605,8d165612-58c2-43ce-9dda-003c75daa98c,0057bd3f-2af6-467c-9ce9-628b4ddfd521,405.36,,,91,5/30/2016,fc467316-190b-4e98-a39e-d461cd55d3c5,,,false
5de589bc-aeae-4df7-a831-507db18cdb8a,f1a9ceca-1093-4781-b4a7-b3bb9ea16c65,d120349b-aef7-4c96-a9cd-9010a4c83886,eb7aa509-1d0e-4139-960a-463c529f94a5,110.09,,,50,7/23/2015,20046e7e-520e-48e3-99df-c09865cad71e,,,true
83536131-58cc-4aac-ad95-f08db973062b,df591bcf-0c5d-4b26-b52e-e47f8a407d81,1f774e3b-844e-45cb-9ec4-483aa61185f5,57a59120-153a-4422-bed5-7d9a68f7df3c,21.07,,,80,6/25/2016,443fcacc-8009-4a58-b423-2152da9d0927,,,true
bd16f52a-8c99-4faf-995d-7f6b0e7951c3,581ef904-c179-4dc4-add0-96493ef081eb,bc6d2ac3-0255-4548-a9eb-d13195de2e61,651c60f4-c469-43cf-abc2-947b4b9b9d4b,349.03,157.03,,52,5/1/2016,6136d07b-827d-424c-80de-9abd4395edf9,,,false
83b7ece5-84ed-4532-9984-025a48995cff,99b41d09-43b2-49a3-bd39-caf3cf8b40c7,83130a8b-3c6e-476c-a928-916d57ea41de,1cb5de43-9188-49f8-baa9-74a00a12f264,338.15,52.87,,76,12/17/2015,55ce5c0a-c669-4f4b-9403-2236d12e5645,,,false
905b338b-bab3-49e9-9e77-7f599a2236f2,8fe53d33-d3fc-4770-b378-1d2610bed109,10e5a499-99c6-47a5-9837-db5893d66341,7c0fa274-5cf9-43e3-9798-4fdbdb6f5f99,327.35,,,40,6/24/2016,07f10ee5-7357-44fc-8fd2-75424af5a2b9,,,false
e15bd292-75ed-4930-b0c2-48725a1e0ebc,86218621-31dd-4bc6-aa7c-b742b3fb41f3,43223b83-d4de-4182-9f16-cf8d3e4f6a79,813eafbf-0791-4462-b899-18d901c47f87,88.75,,,7,12/15/2015,1584e3f0-ecb1-4068-b4e8-e8f82c4b9e72,,,false
ddbc67a8-d7ed-4445-9bc7-75111a773c07,3d1c2768-3022-43fe-9fe2-c811afe04950,8e0af4cb-d3ed-4607-9bbc-3ad1b2722829,38c3086a-0050-4351-a987-5a0582755f48,405.7,,,81,10/27/2015,23ab7f8a-0367-4fd7-a3c6-03e9e71b6c9c,,,false
4440ab1e-f245-417c-953e-c798663e9ad5,7f28625b-520b-448b-8c92-9d147281cea4,9a186164-9cf3-47a1-95f7-c3f6edd18606,18dbd4c1-891e-4473-baeb-e909b560f7b4,126.23,170.0,,75,7/23/2015,0bc94476-d6c1-42c6-a833-333bf6e98ca6,,,true
261f56db-67e6-45dd-b019-b9126b88c003,932840f6-28df-48c9-84ed-0a69056ca509,a32643c0-1791-47e9-9f7b-0a00d618f025,b0757204-6e1c-4c48-90ea-96e2743016b2,376.36,41.71,,46,12/2/2015,3f7f7569-34cf-4e2a-b6c0-a74b0f9720c1,,,false
db4c40c3-6597-422e-8739-38630be0478e,ce20edb8-608d-4405-a572-07b1668ad767,8b7f5efa-0343-4219-8d1d-21025132e2ea,4f250419-964b-4966-ab2b-59642eb5e094,162.07,37.06,,41,1/25/2016,2627a3b1-1553-4bb2-a45c-fcfc501ea95b,,,true
b2abc84e-0cca-4e09-b3a8-f5ab4ed3fecb,aa289577-e4ea-48a5-8a5a-059fdaaba1c3,5564f206-0d3a-48dd-8da3-d407a881d418,1c1a23c5-d62e-491d-8a48-e8127a342e1e,279.4,,,10,11/18/2015,176a0149-5a12-481a-a448-f43d0c0b7e2b,,,true
efd635a2-20e1-4c07-ac06-c917374bbc07,9dcb06ef-7ac0-4d35-94d5-cdd1351cf91e,8344cf6e-aedf-4645-833d-4c9f1a2805af,431f673d-1958-4bff-b09a-2ecb3d78ec53,454.36,,,26,1/3/2016,6061d4c2-8e91-4efc-b1a1-47b94bfb38bb,,,false
645f73c5-7121-4c26-97ff-f8f1226def66,b6c43d32-0efa-4b53-a580-e8a75ec5e444,d115c403-c3b7-4c68-9194-691cd9cd6723,90247917-1560-489a-a1f3-8620d2378275,293.75,154.39,,27,10/16/2015,c3793388-b68f-45ef-ae5b-fe2bebac4a22,,,true
f87df570-fd14-4b51-82e6-84f80b088944,d8756fb8-b78f-4e3f-9529-2d7eb92cbc5a,2ec18dc0-e4f2-4c6b-9a98-e01478653578,ba924b3b-589f-4997-8420-81689a6ce5f5,283.84,,5.28,60,5/30/2016,9da3f942-43c5-4572-b245-9629fe896f37,1/15/2016,2cd5af39-8875-4db8-85dd-87146afca39f,true
06b24a01-cab9-43ee-991e-674fba99e735,2cec4272-93f4-40b6-927d-3230e38c067a,f264c2dc-9e48-4a3d-9cad-098c9818116c,af0e087a-cccd-4636-812c-bff1ec2c67bf,448.98,,,44,3/23/2016,8a298a46-c4a6-4ce5-b382-e1ad1d577ef2,,,false
97af7c85-28d9-4dc8-a84a-d0d4efdb85a5,f3f05c34-6fa1-4e59-80b4-0cc50116eea9,71313180-4c71-44c1-9e14-d0275240fc4c,5b2599a9-421d-4030-8eaf-25e95077b029,377.81,,,22,9/8/2015,8b4fcd4d-b30d-40d9-ba4a-d22ac8526b83,,,true
61ef99f9-ffcf-40a9-b153-96ab870e8f69,37e52842-a233-4137-82ac-ad372e92b73c,b9abf91e-d3d0-4a1c-aaa7-3812a684af50,c36349b8-f09b-49d5-b4f4-cb96874cfd05,359.6,,,20,2/23/2016,2beca855-e001-4145-ba09-11bede26393d,,,false
ff4ea0e0-fc6c-4bda-aa6b-7d081c9429ce,12ccf02c-5f72-4be8-8d12-ea4af8d816ad,f9f49daf-75e1-4b47-9abf-ab230838a245,e1a7a06d-7464-4314-89d4-eb2dfeef0efb,298.63,,,74,12/29/2015,c02d81fb-c45e-444c-a76e-f2c1d5d5f4da,,,true
4b0a87cc-c8a8-4f41-b2b3-55cf761dd52f,ee62161d-e9d0-4e38-85f5-ba7d113aaef9,04414fcc-aa1a-4ae8-9301-814da8f71379,a5769741-4121-4876-a43d-5bc1b2aa5d43,290.55,79.86,,76,8/18/2015,a292d320-7c48-4fb9-9ac4-d8fa5160a99e,,,false
3a929e40-5373-4bc5-8f11-68518104efbc,a66fe849-1820-49ed-9ee0-557ff9c19d02,5d5ca4ca-ab7a-4d92-86c5-67c4f81a26ea,51611628-5f98-43ab-b1ac-bd46d82a0c57,79.09,,,97,4/22/2016,b595dcc4-a559-4e48-8241-4d4755a95a61,,,true
a5523454-7d5d-4752-8fca-d812353d5261,24221f60-72b4-4651-8936-ed99d55a10ac,a263005b-a2de-4b51-a844-f68ae2502719,6262f99c-3aee-4f2d-86b0-6ab958dbd6b5,403.59,,,48,6/6/2016,cf166509-90e4-4ffe-8835-9c288e040011,,,true
4d17cecd-3077-45ed-91ac-437c38f1a0e9,2764aac2-1bc9-4294-8132-c61844b61fb6,6542c071-4401-4a3b-a530-1b82a67acc0c,22ff2b61-faad-424c-ae06-1303625e9777,170.53,,,84,10/13/2015,7ab2e083-d46d-4280-a648-1395d77fedb5,,,false
f1557fa8-d372-4d10-941a-7f719b3217ae,9303dcd7-3ab6-4b1f-93d1-1b7f289cbf09,efec2d3a-449f-4229-9cb3-a312f0840c33,54448acc-4fe0-439d-bc6f-0b08c1d94360,250.81,170.12,3.79,30,6/17/2016,dcc2e059-55e8-4a8a-a531-467f5f455e0f,11/28/2015,c0e9dc22-5206-443e-8937-d7c9bf10bfa6,true
4d63a23e-644f-4d10-aa54-04b8fa322df3,09fc7338-4bd6-4140-ab37-0323fbf858ff,feded15d-d694-458f-abca-7e7d2c8a27e8,bdbfb4de-6daa-4e2a-a763-faf874849ee8,232.17,,,31,12/8/2015,91f93ca0-4215-466d-a175-970d3578cab6,,,false
7a13ce35-eec7-4189-9efa-9f3f129e7982,30680eab-8514-4c64-bb78-6f44f9d03de0,857bb73e-fc67-4df2-ba52-ceb3f4ac0920,0e845b6a-694a-40d7-be77-e2a3e41df8c3,91.13,,,63,3/19/2016,741a5710-9579-4bbd-b161-568928a00dfc,,,false
8890e149-d8ef-4831-897b-6a3fc61feb00,500bde84-91d7-4671-b721-cb4a28d08254,69842a8e-1ea7-4e10-a7eb-c216c10429b6,8f8ad05d-7268-41ec-89f9-58e25495820e,91.46,,,64,10/11/2015,27dca9e3-2991-4027-af5e-c9f2baf1172c,,,true
48c6a59b-1e22-40b6-b504-09660c93dcdb,829f4b62-9eb4-4411-af83-1d56de01e038,a3d4f388-bdd7-44f3-b41b-4ff0d2e51b0c,0c0f6a90-69cd-4947-a036-837ecea62d4d,437.72,72.93,,56,11/18/2015,dd452188-9829-45a5-b157-405d4027adfd,,,false
1ab872e4-c40b-4bf6-8e9e-aa09e201ba83,f37f7770-906e-4616-a44a-f21eb1055155,363d0ba0-fb19-4fa4-ba3b-2e2a61533459,0a7375df-8396-40d3-b0d3-4633e4feea99,204.35,185.51,,25,9/26/2015,915ce0df-5504-4166-96b5-f007c896d0b1,,,true
bd16f52a-8c99-4faf-995d-7f6b0e7951c3,273abac6-e5b7-42e3-a70d-fa3787e49f5c,fe4185b8-c4f2-4304-b73c-319ec7721586,8095d909-1bfc-4121-9dca-84a50e429b13,413.12,136.19,,34,2/24/2016,56975ec5-3695-4342-9bd7-1494efa1afae,,,false
912b7d01-bee5-44e2-b499-eef7b739ffb2,65ba812b-f798-4379-a1d2-86dc4216a33c,a7305926-2cf0-464f-8190-fb581c772ed0,15205e27-b629-4c08-aef1-8b537efdb52a,260.34,105.82,,48,11/3/2015,ebe11914-e5a5-4023-9104-d9e085dbdfb8,,,false
f0f6435d-02c8-4442-be56-cb9cd766cbf9,99c3e0e3-db03-4a4d-8882-63b8e0ca9ccc,0237eb77-e6b7-4dfa-963f-dc15559f8bf1,7fb4c5e4-ee63-42b7-8051-1dcabe0b5c27,274.24,,,6,3/3/2016,504facbf-cf67-442b-8baf-da30525e2db7,,,true
e5a2b076-06f8-4322-95d0-49aa88e2289c,870490da-bda8-492c-a96a-a08edd8f56dd,c0962b98-2241-43d4-be38-b45cd89fa295,0f2c5050-c301-4dd9-8d67-0d389d6c861d,454.27,,,29,9/25/2015,5b882852-fd71-4105-874c-7255aaf46863,,,false
5ddde1a7-48bc-4431-8119-ae0671d4bed7,ed299098-7478-404a-a146-a8d8ec579720,e9496207-f701-41f3-9442-274fec5db46d,d6a5a18f-e516-4554-9804-6f5e674a2edc,440.58,54.43,,21,8/11/2015,fbae0e75-3f2a-4284-9868-6dcd867860b1,,,true
cfbab332-04e7-452b-b0bd-376002b5826c,61690ec0-25e4-4d15-9043-c1378a701bf9,5313a401-6187-4040-89ca-803ce8968075,3533e9f8-e79c-45ac-8cd5-d7a4d0594a89,211.8,,,63,8/9/2015,b5ab7819-0ad8-4324-9f3a-37a69d7c2eb1,,,false
b0d6d111-9f3a-4015-a939-6b54d5571fb4,f2c877d1-813e-4708-b87f-9a5b980f5cf7,741a1a85-5cbe-4973-8d04-14bc641a5f1f,724c0de9-acee-4083-a4e9-c5d0c02ec29b,352.31,,,49,5/4/2016,9ff45ffa-cf04-44af-b3d9-02ecead11bf2,,,true
c854cd2d-13ae-4962-b87d-221c9f3397f8,7aa1b178-ae1a-48ed-8e6a-bb8aecf6b6f1,691f7de1-8331-4799-9cf7-9e81314778de,51baf2c1-b4d5-494c-879a-75aef39f366e,421.45,,,9,7/15/2015,b7af8486-5265-4bf0-8d45-aed271476bf6,,,true
7a553a9e-1ec9-4fc6-a494-f4e2c3da15f6,4f74ebe2-30d9-43da-ab23-aaf54ea0e31a,8d96a0f7-9077-41c5-8fad-66b3f9aee532,a8f98640-fc72-4d7d-8093-ed808538a416,338.5,,,48,10/7/2015,52fb22e2-eec1-4691-9564-e48150f7c7ca,,,false
bf11e6ed-be23-4e84-8da8-0a0d7778010e,4c9dbd62-9217-410b-8576-56c90e1b13fb,d7fa4d60-dba2-4172-89d7-e01e1e6effaf,4dc2d2f2-47a4-4002-845c-419cb24b15b0,397.55,,,83,10/11/2015,1bd3ac69-2382-41d2-be95-ee32ed8e9d68,,,false
003ab329-52e2-4454-a77a-372e54b4ac52,bd2c1762-b33e-4e9d-9c31-5eac9cc01611,85b1121d-8be8-4419-8a57-4139df8a7ea3,dc26a2e7-0ce5-488f-8660-6574318b0e62,275.05,,,59,2/8/2016,e7deeef3-ba0e-444d-88c4-c11bd9d31323,,,false
878afb09-8565-479e-aeee-e64284c72724,15f96710-f79f-453b-ad48-0bfb1650ca71,489d4181-94aa-4bae-9997-bbb914d0ab65,6b7eb2a4-8c6a-4582-a40e-2b59d57440d9,92.88,56.42,,23,5/12/2016,ac209393-f2e3-45b4-b873-3c541b550317,,,true
80910870-c34e-4075-b239-bc8bcaedc6c3,db70e84c-5344-4d14-8921-2db25f0d8e24,feded15d-d694-458f-abca-7e7d2c8a27e8,c1ebde3b-8359-477e-811f-616a1da11190,267.24,,,39,11/20/2015,0f7a1dbb-4604-467a-b12e-05ee5fe31e24,,,true
4bf53760-1526-4b8e-a876-eec47ec78c71,a696f795-bbc2-4178-93b0-82d2b68b3e78,2397d5a7-f52d-4009-a261-ca1f6fc29518,cc20cc28-3a24-4833-8100-1618ae2dc8a5,18.97,,,46,7/13/2015,89cafd51-f353-4c15-904e-7ef0a446f961,,,false
621ebcfd-7f5c-4c3c-841e-9d799f21c4e3,eddde91c-8b80-4c09-aaf6-ddba9649510b,de75f2b8-3e9b-4035-ae35-ce4a22e4fa30,a3af0dab-cf70-48bd-be49-72edfcf8755e,245.19,186.98,,91,7/19/2015,cbd87c66-3f24-4d29-a1e9-f75b30b04a97,,,false
611f539f-1ca3-45f5-9d28-4684b5ff97d5,446b3d65-81c5-46fc-8548-38b0ee434ba7,3325fab2-87e1-4ebc-a828-db3c19412281,65bd3178-9cf7-4518-bbe1-445aa97b197c,383.28,175.83,,93,5/1/2016,dfcf5f70-3f3d-4c3e-9dd1-539ce00bfc0d,,,false
2d14ac96-40de-4ecf-aae6-6ca2e0f7c6f7,925bd5e2-c587-41fc-8430-dd1c2e54f670,3ad2f7be-6540-42b1-969a-15d2277e4689,2524e3b5-e8b9-487e-b2d9-f5b319bef4d6,311.09,,,34,9/8/2015,62c5425c-caa3-45f2-bc1a-c474a279fae2,,,false
0a756f67-9922-4fc5-bee8-1f52faf9294e,9e9513f7-ea90-41df-87b6-e654286a136c,b645e81f-45d0-49d0-9f84-47ad6b8466f2,ce415ee9-a9c1-46de-b5b1-c09fc153e625,20.33,,,12,1/18/2016,2a190a59-098f-4159-8780-face053a96f0,,,false
bb90f5bb-b2cd-46b2-aa33-dc75dabc0d6f,0a445043-9b7a-4f30-ab71-489d1bd5faa5,29a378d3-c094-4c29-b076-e9238fc7aeb2,031cddea-63c9-47bb-a7a5-8558bcde4cb0,478.8,,12.75,32,3/2/2016,807dfca2-6c54-4290-b62c-485240ded8b3,4/8/2016,8a2004a5-815c-442f-9c62-772ec4b1b515,true
cb51ba0f-62af-469c-85a5-a06f90a3a06e,bbe1a1f6-ab4f-4b80-be2e-8e3f4b8f17bb,a3b24786-babf-4756-8877-c78ab0acc607,f99a5b65-8e93-4840-94bd-55179c559c91,308.71,,,71,12/30/2015,a7e2e664-644f-432f-a40b-b04dda57b4ed,,,true
4a2b50d8-59cf-4a50-a1f1-a36002e2ac91,4ca24831-156d-426d-8769-d5ae2727db9c,12bd314c-6db0-4b72-9390-f9cd3037c79a,eed5e812-bf68-4182-b06f-5b9caabb5ebc,117.87,,,64,10/7/2015,13505d49-68d9-4ce5-8034-09b3dec3d09d,,,false
8981e318-7a28-4347-92ec-cdaa253d0db5,598b4088-1a71-4373-b0ec-6ae014591fef,1a9f4efe-a76b-42c5-a7b7-2ef44ed7456c,16a8a5d5-9590-45ac-a60b-b6dc06493d2a,421.43,,,43,3/27/2016,ed74f7e4-683a-4782-b470-013f4872fcaf,,,false
8ee6c6cc-7b32-4ec0-8c11-450a4e43c82c,65274d06-a31c-4f60-a7dc-9c47ff047304,3dcae3d5-2302-426e-bf21-3fa93a85da65,5b2599a9-421d-4030-8eaf-25e95077b029,297.31,,,70,3/31/2016,8a026161-6a92-4c54-ac2e-e094334dc732,,,true
3acfbe86-2b5a-4727-83e1-51ade9e71f2a,72152a5b-4b49-45be-bf0f-7bce6d681ba5,77c6d61c-6017-4991-8ca1-1cb82059e150,666307c4-1df9-4f63-a064-df98c7cd340a,199.17,,,97,3/2/2016,085b15f9-46aa-4d04-ae37-73f1c12b018f,,,true
72ac00ac-ec79-4226-abd4-0dc233e10579,55a945be-1cd2-49ae-990d-9b0cba573e10,d1d78633-aafc-47cf-aab8-c7c7263db03f,a0b77502-f3e9-45d1-8e6c-b64384682abb,485.42,,,28,8/12/2015,73654bee-5dc1-43fa-bcd6-4b3829243522,,,false
63ba920e-d1df-43ac-9d90-55b91657468a,8bdfc45f-72ed-498b-8ce9-77ad3c99a1a2,bded576b-f1e0-4c46-82f9-4b6d76164f2d,fe1407ef-f2a4-49ec-a91a-fcaa4fa1576a,167.57,,,59,10/31/2015,dbabbb07-a93a-45a5-8048-01e2f2b806c5,,,false
a5ef71b0-a42e-4bdf-83ee-317d8f87c7f8,9e0dd0f7-2372-4001-adb8-c0ea4cbe3877,6235c91e-279f-44ae-9329-2bd1e08b751a,5cb1f859-a6f2-4e0e-9b67-a1445d32112d,219.56,,,59,9/19/2015,1dd6cfe3-3c78-4021-acd4-a169e0f0ecbb,,,false
ff4ea0e0-fc6c-4bda-aa6b-7d081c9429ce,d54f7342-09ad-492a-958d-176f779131af,bf47e4bf-9eba-4039-8890-0688ba7c0bd5,568e00ee-d86f-4ffa-8b05-f05cd9df87ca,367.12,,,44,2/29/2016,bb63c9aa-5041-4a6c-990b-38b22b903a61,,,false
a44c5e09-671a-4404-9302-25c8b0efe08f,423551f4-673a-4cad-993c-255cf10de354,91008e38-3367-48d5-b6d9-6d46a9df60b3,5d60a55e-e860-4671-93cc-953df767a58e,387.05,,,12,7/28/2015,5a16f937-8981-4d4b-bef1-dbbf7e2ca6d1,,,true
bf11e6ed-be23-4e84-8da8-0a0d7778010e,26a7c7d3-0422-4601-8ef7-479da23da75b,04c7bc9e-7308-4f43-ac12-d53ef4db7eba,53c1764c-86fe-40ef-899b-3ba2ac0f05fc,77.89,,,62,8/5/2015,5a6acb4b-30ed-42f0-9f10-deeffffa52cb,,,true
7d831ae5-3e49-4ac2-9a8e-97cb20f1a972,1a569499-4055-4459-9752-30f82c6eb792,cd64b167-b931-404a-9842-c854ff9f847e,45551edf-bbbd-4eb2-9d40-419a51ab2430,192.18,,,88,5/10/2016,294993ec-ffe0-443f-8cbe-2f9e8b97bab6,,,false
61b8d9e4-6d87-4caf-b744-1190463f4d7d,e9aad2a8-bdc5-4a21-ac27-fcd9f76362bd,2e307232-1314-401d-a666-a391f7d8eaf4,45c5024c-b160-49e4-a530-78c4eebd0c1b,156.62,1.13,,79,10/5/2015,90a22c45-4678-40da-9430-badfecb6b3aa,,,true
4b0a87cc-c8a8-4f41-b2b3-55cf761dd52f,d5b9c1d5-544f-478f-a622-0a0253647cac,1566abc0-0a43-4bc5-a0b6-f3fad418de32,e7ca60a3-61c4-4c96-9bc6-2bbe1b5d0419,85.5,,,98,3/30/2016,c2410afb-6d6e-46a5-9dce-3a834a76e891,,,false
7b7c085f-e390-497e-9a7a-8172becf7119,5b6aee47-3a23-4bcc-819a-38dcb824ffb0,a3099caf-7e48-4dae-84d1-127d0c73aad5,97bf078a-cdfc-47c8-ac8f-08d3d0bae457,75.87,152.53,,95,3/3/2016,15b67ff9-0131-47c3-9e69-c2f6bd4c5c90,,,true
56aeed8f-9316-4fcf-9e3d-77c28c26568a,ced2ce73-33f9-4a74-8254-449f75737c96,83bd89fa-f10a-4773-bc11-3f3d7d00b193,485c589b-136b-4601-b5dc-760a50d185e1,41.24,,,23,12/31/2015,20112908-f26a-4b06-bb53-d1d852679380,,,false
f371befd-5a1a-4ea3-9ceb-e763f0629ae5,c46d7c96-710b-4a2e-a292-83290e2f5c90,3ad2f7be-6540-42b1-969a-15d2277e4689,11537653-1a5f-4adb-9dbd-37dfa5ac8480,46.44,,,90,2/7/2016,cdb8e602-a5b0-4036-97eb-e323453d65f1,,,false
d6cfb84f-85a8-4d1d-b8de-5582e0b22d37,5e35e5b2-b7a5-48cf-a820-dcb8ca0cfc87,11e8c079-98e3-4edb-8a7c-c0383177b1c1,46fe70dd-e47d-480b-a416-1913139bc01e,494.78,,23.08,99,4/21/2016,26e31e82-f7c9-400d-9a8e-eb5581b21852,1/31/2016,d39689ec-45eb-4a52-986a-20cb09e52523,false
