product_id,category_id,created,created_by,updated,updated_by
9b97e1a4-cd25-4c5b-a5af-78d22e50aee2,6933121c-69dc-47be-aff2-a0762b81d451,11/7/2015,,,
2af21219-230b-411a-8d69-0b300f2cae00,700acc29-9651-4a7c-a0b4-1a1fb07e93a9,7/6/2015,,,
58c1f5ac-9098-4cf8-b7a0-4c27c99e9b84,cb779c58-4538-4efd-aefe-efd63f98a1b4,1/25/2016,,,
8de9a3aa-47d9-4161-b037-9de0996011f2,700acc29-9651-4a7c-a0b4-1a1fb07e93a9,2/19/2016,,,
987cc03f-6e2f-4fea-af21-fcbf88a98992,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,3/7/2016,,,
a38bac66-e5d0-4b8e-9bc2-de98a900a341,24aced1a-4388-43fc-9f80-e1596f805e50,1/7/2016,,,
970a38b5-6eef-4179-ae7e-e94b0e5ea651,e0791417-9f1a-4909-9915-a02e8002d65b,12/2/2015,,,
ae6adad1-4f0e-4fed-9505-ece6849558be,8c1699ac-2d2e-4128-936d-c447d7f77cbb,11/1/2015,,,
90e2873e-6ee1-476a-926f-9236ce3ebb19,26f80174-43b4-47ef-8a59-19795a078903,11/21/2015,,,
85cf6f1a-bdc8-4d08-be4e-fa4248be372e,d0854743-acec-42dc-8ad7-4801bafa729d,12/10/2015,,,
f57ad297-e5d0-4762-9118-b2b46ef45e0b,d0854743-acec-42dc-8ad7-4801bafa729d,6/16/2016,,,
bfdd7567-3082-443f-b916-0f82af480feb,0c0a2f66-a936-4741-bbe2-f43ad794e040,5/30/2016,,,
6262f99c-3aee-4f2d-86b0-6ab958dbd6b5,051a01ce-80a5-4b69-a885-c6f165468bd4,5/21/2016,cd8b9dc5-e5b0-4bae-81c6-135eb4731d2c,9/10/2015,b192bdb6-ecfb-40d8-aa75-94ebd9222ac0
3c538fbe-84f2-4834-b703-131ac080b4f3,04a0aad1-af2b-4a2a-92e0-a811946ece0c,2/5/2016,,,
21c57c59-46dd-4e94-86fc-c4571fa32c2f,9bd673f2-1f8b-4a69-957b-2e135b5de64f,6/2/2016,,,
b255bda1-b96d-4a8b-9b4e-8c7e770ef752,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,3/1/2016,,,
b453373f-d212-4569-9bb7-17400119e5ab,cb779c58-4538-4efd-aefe-efd63f98a1b4,4/27/2016,,,
ff0170ea-95ce-430b-acbb-bd553d206af2,051a01ce-80a5-4b69-a885-c6f165468bd4,3/30/2016,,,
4b001cb3-53d5-4c7d-ba13-25752dadff8e,96713995-3efa-43e5-b910-48a2d1273e1b,1/5/2016,,,
94a14c65-3b0b-4217-851e-017ea54fa8ed,04a0aad1-af2b-4a2a-92e0-a811946ece0c,11/25/2015,,,
991d033c-e74d-4f54-b97f-44b6966b571f,e0791417-9f1a-4909-9915-a02e8002d65b,8/22/2015,,,
22e7c420-a544-4991-b3fb-48760f3daaeb,0c0a2f66-a936-4741-bbe2-f43ad794e040,2/12/2016,,,
2acd0f52-09ad-478e-ac35-199acf3e7c43,8c1699ac-2d2e-4128-936d-c447d7f77cbb,3/22/2016,,,
b03e0421-ac44-44b2-bd5b-1ad19bd4ddec,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,10/26/2015,,,
ec7f2d89-0921-4dcb-b9bc-80d719964b5a,700acc29-9651-4a7c-a0b4-1a1fb07e93a9,3/4/2016,,,
ffb2da57-684f-48d8-814f-b59f85eec63b,8c1699ac-2d2e-4128-936d-c447d7f77cbb,12/23/2015,,,
543eef6c-aa0f-4c56-8edf-50823464ae4f,96713995-3efa-43e5-b910-48a2d1273e1b,1/7/2016,,,
e1e99758-f5c8-4762-aac2-2121c9dfb49f,0c0a2f66-a936-4741-bbe2-f43ad794e040,3/15/2016,,,
6eda905c-d2ca-44cd-b8e3-5e2fee3ad380,051a01ce-80a5-4b69-a885-c6f165468bd4,10/1/2015,,,
3f7fe54d-36e5-4500-86aa-d95ac4556861,9bd673f2-1f8b-4a69-957b-2e135b5de64f,4/24/2016,,,
ec74554a-9939-4743-9939-d03afac63fe1,6933121c-69dc-47be-aff2-a0762b81d451,11/15/2015,,,
fc2ca2fc-e1e1-4fd5-8ae6-0fa442118492,96713995-3efa-43e5-b910-48a2d1273e1b,11/22/2015,,,
c68ff29d-59d6-4e0f-9aeb-ffeca18aaf9b,24aced1a-4388-43fc-9f80-e1596f805e50,1/22/2016,,,
0c58452c-cfc3-4a21-8f2e-298fc78e50d7,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,4/1/2016,,,
246cd21b-9558-402b-ade1-7ce131f5fd27,1abeb3cd-8da8-4cc3-867f-10716bc168c2,3/18/2016,,,
9633d973-d425-4c0a-80ea-4502649d8f69,d0854743-acec-42dc-8ad7-4801bafa729d,8/22/2015,2c69907a-8279-46c3-9355-e2bf2bfede30,12/10/2015,30373982-3133-4684-ad4d-204128aa5c58
2a32dd8e-09fb-4563-aae9-bff51dd7bc62,3b6da08e-ba56-44c1-9930-00d084576355,5/18/2016,,,
cca8e35e-7372-4dd1-a47f-064951c0baec,952cfb6b-82db-4895-8072-1d949662f99d,10/17/2015,,,
9adc8c8f-9ead-4e09-9cc7-72ecb1fbf419,24aced1a-4388-43fc-9f80-e1596f805e50,7/13/2015,,,
f48af0bd-92b3-4471-8676-a86be2d65619,952cfb6b-82db-4895-8072-1d949662f99d,1/17/2016,,,
b55151fb-db78-4603-ac57-8b9383625046,24aced1a-4388-43fc-9f80-e1596f805e50,11/25/2015,,,
5f261918-54a9-4060-95bb-6338e863c764,8c1699ac-2d2e-4128-936d-c447d7f77cbb,11/24/2015,,,
fd92f8d5-977c-4628-aa35-339220e358ca,96713995-3efa-43e5-b910-48a2d1273e1b,4/3/2016,,,
48746528-dfa2-405a-9221-2ae8e8a623f2,cb779c58-4538-4efd-aefe-efd63f98a1b4,12/22/2015,,,
5413e51c-6328-4c1e-bef4-f31057b9c111,8c1699ac-2d2e-4128-936d-c447d7f77cbb,5/9/2016,,,
86d625e5-a3ab-42ec-9025-21f1758fe7fb,051a01ce-80a5-4b69-a885-c6f165468bd4,1/22/2016,e2b5589e-a570-4ca6-b82a-c77e6d8e09c4,8/7/2015,54291c82-e223-4ab3-9b42-79d2ef808e67
d4d2f08d-44e7-4cbe-abdf-139c1e772bf1,42a7049c-17eb-4a35-b4d4-c0f562fff223,3/17/2016,,,
5de76bfb-bd3a-4fc7-88e1-7dfd7c545212,6933121c-69dc-47be-aff2-a0762b81d451,9/9/2015,,,
9ee762a6-4b73-449a-932b-c0dc214f976f,04a0aad1-af2b-4a2a-92e0-a811946ece0c,5/21/2016,,,
badd5e8c-99d6-4647-8fb6-f82893c5443b,42a7049c-17eb-4a35-b4d4-c0f562fff223,7/3/2015,47947563-aa16-49bd-8c99-4ce387017ab9,11/7/2015,39fd2b44-f013-4ef8-b83f-dc1f550ab20f
36f445f3-794c-4398-a36d-52840f86b14b,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,11/25/2015,762ccb3d-7b2a-403f-983f-bd509475b0c3,11/4/2015,68f5d4c9-c516-41cf-bd08-5e79ccf5005b
757c636a-bdf2-4f3d-b42c-292bfebed717,96713995-3efa-43e5-b910-48a2d1273e1b,6/16/2016,23e2d972-76e8-4bae-9093-f9e7316968cd,3/26/2016,85fa4b37-d4af-4185-8947-498fe5c6ba14
94eeabdb-fab3-4064-b6f8-70217e1fc48b,96713995-3efa-43e5-b910-48a2d1273e1b,3/18/2016,,,
940a27f8-ca48-4ed8-9a2c-a6573a1ec93a,1abeb3cd-8da8-4cc3-867f-10716bc168c2,6/2/2016,,,
ead33163-b017-41ec-8d0a-8f7ebd4dc7a2,1abeb3cd-8da8-4cc3-867f-10716bc168c2,5/23/2016,,,
040f8f4a-aff3-4bb8-b284-cb8d400cc62e,96713995-3efa-43e5-b910-48a2d1273e1b,2/18/2016,,,
0c8dbe25-ff59-46d7-a7a2-b474fa0d728e,d0854743-acec-42dc-8ad7-4801bafa729d,7/30/2015,1f60730b-407e-49a4-8639-b3ebd0ae2c73,12/16/2015,ae594114-b5b5-4aa7-8bdb-44c4561d3372
2fb70750-8a1c-4fd8-9ae6-e4c120227760,cb779c58-4538-4efd-aefe-efd63f98a1b4,2/22/2016,,,
d3e846aa-cc75-46ee-9c1f-c981c46c76d1,0c56f782-c900-4335-81d8-78197e611041,8/24/2015,,,
b4e5c968-80ed-4bde-98a8-327147b6667f,d0854743-acec-42dc-8ad7-4801bafa729d,9/5/2015,,,
bdb8660f-8907-46fb-ad6d-fcb0e640269d,6933121c-69dc-47be-aff2-a0762b81d451,5/14/2016,,,
5e85d5e5-20f6-4a4a-8700-dd0342487737,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,3/3/2016,,,
43b779b4-2f29-4c8b-8dc3-69e1ac64762e,700acc29-9651-4a7c-a0b4-1a1fb07e93a9,2/29/2016,,,
b153fc22-bd6d-46fc-8cb2-06008e265a56,0c56f782-c900-4335-81d8-78197e611041,12/12/2015,,,
5a6dc88c-c335-48ff-8f90-6e34175e85bf,d0854743-acec-42dc-8ad7-4801bafa729d,7/24/2015,,,
507c38a8-6d71-44d6-ad95-6fa6ecec10b5,e0791417-9f1a-4909-9915-a02e8002d65b,11/29/2015,,,
6e979a91-a794-4abf-8a23-c3ea281388af,051a01ce-80a5-4b69-a885-c6f165468bd4,10/11/2015,,,
8428207b-3720-49f1-8d27-ed43552f8651,8c1699ac-2d2e-4128-936d-c447d7f77cbb,5/20/2016,,,
1ac3aa55-9f28-48f5-8cfb-f64e549e0ed9,3b6da08e-ba56-44c1-9930-00d084576355,4/14/2016,1853149b-7a99-4e03-8f64-146dce8b1b18,5/26/2016,a2b29208-9a59-4789-91c9-6c758c66f005
05574ab2-4fcc-44a9-b9d6-3b64be961383,04a0aad1-af2b-4a2a-92e0-a811946ece0c,6/11/2016,,,
e07431d9-93f7-4bac-a0ed-f820bdc51f14,6933121c-69dc-47be-aff2-a0762b81d451,10/29/2015,,,
2b6ac22c-c542-4193-a4d3-40cdf75bad2b,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,10/11/2015,,,
7ab84382-752a-4526-8704-ade8750424c0,9bd673f2-1f8b-4a69-957b-2e135b5de64f,4/15/2016,,,
5684e7f2-4494-434a-9924-a145fc3976fd,04a0aad1-af2b-4a2a-92e0-a811946ece0c,9/8/2015,,,
056fa319-ee4d-496c-b357-c68ff5001d8b,26f80174-43b4-47ef-8a59-19795a078903,3/24/2016,,,
32b75d79-1f3e-41b7-a821-848bdf0cdf03,3b6da08e-ba56-44c1-9930-00d084576355,7/12/2015,,,
304402c0-d1e5-458d-8669-f238344f58f8,cb779c58-4538-4efd-aefe-efd63f98a1b4,10/11/2015,,,
2cf817f0-69a8-4f3f-b2ca-8776ef41b1a2,d0854743-acec-42dc-8ad7-4801bafa729d,8/29/2015,,,
41774963-c344-4fff-829a-359012c6ee74,700acc29-9651-4a7c-a0b4-1a1fb07e93a9,2/26/2016,,,
e07e7b81-caa2-4226-8879-2d8f413b955d,051a01ce-80a5-4b69-a885-c6f165468bd4,9/21/2015,,,
a911b5d1-32fc-4669-aeb6-8c35e0f0fa71,0c0a2f66-a936-4741-bbe2-f43ad794e040,12/25/2015,,,
1ac94894-a45d-46fa-a8f7-b37766fe4eb4,cb779c58-4538-4efd-aefe-efd63f98a1b4,12/23/2015,,,
3dbda470-f328-4a6f-82e2-461ba12f6c4f,6933121c-69dc-47be-aff2-a0762b81d451,7/28/2015,,,
ce3daf6c-b1c5-4a80-8c1e-d508033d5616,8c1699ac-2d2e-4128-936d-c447d7f77cbb,4/18/2016,,,
0e937b69-a054-4a24-8aa6-b7b9b98ec764,8c1699ac-2d2e-4128-936d-c447d7f77cbb,5/9/2016,,,
822a5066-17ae-4b67-9703-1cd39d5aa777,3b6da08e-ba56-44c1-9930-00d084576355,7/1/2015,,,
691bd285-42e1-4768-a5a7-de4b7ac480f1,04a0aad1-af2b-4a2a-92e0-a811946ece0c,10/2/2015,,,
12dcfac8-89a4-4161-aa95-13151027875a,cb779c58-4538-4efd-aefe-efd63f98a1b4,7/20/2015,,,
959141ff-260e-43f3-a26c-2f245184da16,0c0a2f66-a936-4741-bbe2-f43ad794e040,5/31/2016,7b09f2f9-ac7e-4693-b881-bb25b4a4fb7b,12/27/2015,1a1e0a07-6f12-44e7-bd92-7ea26a60a363
ff54efad-1888-49bb-852f-aa54d476c30f,9bd673f2-1f8b-4a69-957b-2e135b5de64f,1/9/2016,1a1e0a07-6f12-44e7-bd92-7ea26a60a363,6/7/2016,8b3af72e-84a2-43f2-8e92-c5c63956a69e
8d11906b-546d-4536-8e07-7fc222405dd5,3b6da08e-ba56-44c1-9930-00d084576355,3/20/2016,,,
a5c30527-9f4f-4cd0-9789-45e28562d09e,d0854743-acec-42dc-8ad7-4801bafa729d,1/17/2016,,,
9b71e26a-3ca4-443a-aeb8-d7004144c3ad,0c0a2f66-a936-4741-bbe2-f43ad794e040,6/22/2016,96510ee1-062c-4a3c-ac64-ba4970d8fbbc,5/9/2016,2a40d98b-3686-4e20-a851-a45f642b35ae
947af586-217f-4cfc-ac80-6c9d1ccc8715,3b6da08e-ba56-44c1-9930-00d084576355,12/29/2015,,,
c8a247d8-b783-49e7-ac08-a84beebae52a,051a01ce-80a5-4b69-a885-c6f165468bd4,5/3/2016,,,
f6164b08-6ea0-4ac5-ba46-2186634a7e9d,e0791417-9f1a-4909-9915-a02e8002d65b,7/1/2015,,,
7edfc4be-3792-4a24-96a4-575f3ec5bd4d,96713995-3efa-43e5-b910-48a2d1273e1b,2/21/2016,,,
9ef1dbeb-bf42-415c-85fa-fb1ab69888bb,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,10/4/2015,,,
24ee8e41-cfcd-4ed9-b048-ff55d927afb9,9bd673f2-1f8b-4a69-957b-2e135b5de64f,8/5/2015,,,
8fe362ce-af13-416d-8aaf-9059aedce7d1,0c56f782-c900-4335-81d8-78197e611041,12/28/2015,,,
3e705fe7-00a7-4eca-a337-3f72ec9bd11f,04a0aad1-af2b-4a2a-92e0-a811946ece0c,12/4/2015,3e7db54f-65e4-4b4f-bbc0-207ba0185d0e,12/14/2015,285f65de-bd9e-453f-99de-f89db0329b02
f9606b32-f0c2-4a37-9f47-20061c6fd018,04a0aad1-af2b-4a2a-92e0-a811946ece0c,9/17/2015,,,
7fa494cc-a706-4508-9e2b-8931562551c4,9bd673f2-1f8b-4a69-957b-2e135b5de64f,11/27/2015,9ff45ffa-cf04-44af-b3d9-02ecead11bf2,11/18/2015,b7af8486-5265-4bf0-8d45-aed271476bf6
ca3c2977-baa4-4f76-8f03-967a4746b140,26f80174-43b4-47ef-8a59-19795a078903,11/18/2015,,,
d7a578d8-9ead-4eb4-bd95-65453b26b4fd,0c56f782-c900-4335-81d8-78197e611041,8/5/2015,,,
30d890d9-ad89-4914-9ded-dbe690939f43,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,12/1/2015,,,
5d60a55e-e860-4671-93cc-953df767a58e,0c56f782-c900-4335-81d8-78197e611041,6/30/2015,,,
27216b27-67a7-4cf4-9797-8f20eb5505f9,051a01ce-80a5-4b69-a885-c6f165468bd4,5/18/2016,b783cdfb-1d74-45a4-a7be-50d4d5174897,5/13/2016,02086cd2-5a72-4ccb-9c05-6789bd306e0b
1982a413-d63c-47c2-bef9-7b54e99824f9,d0854743-acec-42dc-8ad7-4801bafa729d,3/31/2016,,,
b5ee360d-3ac2-4f2f-845d-c6439bb9eae4,e0791417-9f1a-4909-9915-a02e8002d65b,1/22/2016,,,
bb76c9fd-045d-4f22-a576-7c6233b51711,2a1a8d1d-8123-49ae-8adc-34318b7d4f5e,6/17/2016,,,
8095d909-1bfc-4121-9dca-84a50e429b13,9bd673f2-1f8b-4a69-957b-2e135b5de64f,7/29/2015,,,
7c1ada73-4c74-4b8a-aff2-d742af9e1e70,6933121c-69dc-47be-aff2-a0762b81d451,6/22/2016,,,
a9a8d6be-0fe6-4d5e-96c6-998b45063852,24aced1a-4388-43fc-9f80-e1596f805e50,4/29/2016,,,
c33ba76a-a6e8-425e-b8dc-d07d87281ed2,0c0a2f66-a936-4741-bbe2-f43ad794e040,4/19/2016,,,
480f995e-8625-4dc0-8cff-dfccf202502f,42a7049c-17eb-4a35-b4d4-c0f562fff223,12/11/2015,,,
4323d564-30d6-455e-a1f8-b56e6511d249,8c1699ac-2d2e-4128-936d-c447d7f77cbb,5/7/2016,,,
c993f81f-61ae-4f67-9ebd-ad146e75a1b2,e0791417-9f1a-4909-9915-a02e8002d65b,9/4/2015,,,
99b39f6f-2605-4419-8d29-931e151465b3,700acc29-9651-4a7c-a0b4-1a1fb07e93a9,3/1/2016,,,
641c6b43-c82c-4e0c-a5c9-1b8d7d40b023,26f80174-43b4-47ef-8a59-19795a078903,2/26/2016,,,
e1b00d71-9a22-4d50-a0e5-e492cfe8fcc8,96713995-3efa-43e5-b910-48a2d1273e1b,6/26/2016,,,
5271e108-cfef-47c3-a9f9-5951702c0e57,0c0a2f66-a936-4741-bbe2-f43ad794e040,5/3/2016,,,
d2cef08d-12e4-469b-a55d-5dc2a7428c7b,96713995-3efa-43e5-b910-48a2d1273e1b,1/16/2016,,,
57ce3fee-a8a3-4d05-b4ce-c392a56bdcd5,8c1699ac-2d2e-4128-936d-c447d7f77cbb,4/25/2016,,,
5987fd18-28d6-47c5-ab57-b27df20012e7,1abeb3cd-8da8-4cc3-867f-10716bc168c2,9/27/2015,,,
86c05221-f1d0-4e60-8e71-53421ff5ffcf,6933121c-69dc-47be-aff2-a0762b81d451,10/11/2015,,,
645b1409-1855-4a7c-9022-f18d7907969d,1abeb3cd-8da8-4cc3-867f-10716bc168c2,10/20/2015,,,
36264082-024c-4fc0-86da-c6d0eb2f3be4,6933121c-69dc-47be-aff2-a0762b81d451,12/3/2015,,,
ac3a34bb-9fc4-4197-8a35-a9ff961e612e,051a01ce-80a5-4b69-a885-c6f165468bd4,7/6/2015,,,
d93c63ce-add9-4622-8d69-d5a96f045836,051a01ce-80a5-4b69-a885-c6f165468bd4,12/9/2015,,,
f36b2a62-bc6d-40b8-bafa-e0460de5496e,cb779c58-4538-4efd-aefe-efd63f98a1b4,1/21/2016,,,
2afc549a-a9a8-45bd-8733-909b591e105c,04a0aad1-af2b-4a2a-92e0-a811946ece0c,10/3/2015,2ddf2315-a91d-4a72-9e47-c48e64af8146,3/15/2016,dc6abe2b-0661-40a9-b040-e1f1001dbaa0
2ef38f4a-bd7c-433e-b573-c45f7a73dde5,6933121c-69dc-47be-aff2-a0762b81d451,11/16/2015,,,
994a5f41-1b13-4726-b237-fc655938020d,42a7049c-17eb-4a35-b4d4-c0f562fff223,9/2/2015,,,
ef2955bd-26b6-4c40-8d5a-755726489c62,8c1699ac-2d2e-4128-936d-c447d7f77cbb,12/13/2015,,,
68a8b4df-a299-41ce-8499-af314324e796,952cfb6b-82db-4895-8072-1d949662f99d,8/6/2015,,,
f0c947cc-edf9-4847-a5a6-ad50d7fb4716,3b6da08e-ba56-44c1-9930-00d084576355,2/27/2016,,,
eac79847-affb-422b-9ade-85c9ccf66a8a,96713995-3efa-43e5-b910-48a2d1273e1b,6/16/2016,08418873-2754-4112-aa82-82a3dde0db3f,4/18/2016,6061d4c2-8e91-4efc-b1a1-47b94bfb38bb
3e3a9992-eb30-4350-bcd6-7a10ad120c66,8c1699ac-2d2e-4128-936d-c447d7f77cbb,11/14/2015,,,
6b0326cc-5f7a-4ec5-bec3-1c28d0ce9de7,04a0aad1-af2b-4a2a-92e0-a811946ece0c,5/1/2016,,,
30f60286-6a73-437d-8f05-13ff3ded6df5,e0791417-9f1a-4909-9915-a02e8002d65b,8/3/2015,,,
a9e00762-975b-4ab5-9a92-36904ced314c,051a01ce-80a5-4b69-a885-c6f165468bd4,3/5/2016,,,
28206d36-5b90-4ee2-8a08-44b3c84dee2c,cb779c58-4538-4efd-aefe-efd63f98a1b4,11/1/2015,90753af5-5ff8-4bfe-a427-b8f928754215,2/9/2016,29acee42-c099-4a65-92f4-54c0f157061f
871ffe56-3f73-40a8-86bc-33a199639daf,3b6da08e-ba56-44c1-9930-00d084576355,4/2/2016,85fa4b37-d4af-4185-8947-498fe5c6ba14,12/26/2015,1dd6cfe3-3c78-4021-acd4-a169e0f0ecbb
4ae4bef6-d9d6-4df2-9c35-f53bc0dfa942,04a0aad1-af2b-4a2a-92e0-a811946ece0c,7/16/2015,82e0f062-43bd-4db7-8533-092ba66c7e34,9/21/2015,ebb51563-fd5e-4f4c-a05c-764b2ded3ab2
65bd3178-9cf7-4518-bbe1-445aa97b197c,cb779c58-4538-4efd-aefe-efd63f98a1b4,1/11/2016,,,
7c9f1b0a-38f0-42f6-875c-123ae27d602a,96713995-3efa-43e5-b910-48a2d1273e1b,8/21/2015,,,
9f947a37-2603-4ed0-9fd8-55c215b164b4,26f80174-43b4-47ef-8a59-19795a078903,6/15/2016,,,
aecb982c-6386-4e94-b32f-d97a3909e3e1,04a0aad1-af2b-4a2a-92e0-a811946ece0c,5/12/2016,,,
488370f7-1f37-4f5f-afe8-807455ac4c22,952cfb6b-82db-4895-8072-1d949662f99d,10/3/2015,,,
4b684fd1-6536-4ea0-a089-2e517145d3c2,04a0aad1-af2b-4a2a-92e0-a811946ece0c,12/12/2015,,,
f67b2183-9a13-4413-bb3a-5bfd39f77d44,1abeb3cd-8da8-4cc3-867f-10716bc168c2,8/30/2015,aa9b0564-ac48-4542-ad01-15fcfddcbc5f,2/14/2016,58ec9cde-2058-4bd5-a177-191ac0d24894
4756ba5d-79b1-40f5-b553-f51a63944e8b,952cfb6b-82db-4895-8072-1d949662f99d,4/5/2016,,,
cb7180f4-8a70-40d6-a85e-20851cece92e,952cfb6b-82db-4895-8072-1d949662f99d,8/22/2015,,,
bde55a71-60a2-40cf-ab09-ca785dfaa100,24aced1a-4388-43fc-9f80-e1596f805e50,9/23/2015,,,
c879e6f7-de47-4fd3-8fe7-a48c40c227be,952cfb6b-82db-4895-8072-1d949662f99d,3/21/2016,,,
40b91c12-9936-4d12-b2cf-f5320a0c05a1,8c1699ac-2d2e-4128-936d-c447d7f77cbb,12/13/2015,,,
44e03951-abad-45c4-958b-16dcedcdb20f,d0854743-acec-42dc-8ad7-4801bafa729d,4/23/2016,,,
227854e8-236e-47d9-bd5e-d02935a57a95,96713995-3efa-43e5-b910-48a2d1273e1b,1/20/2016,8fea52c3-2c9a-4d47-948c-b7eb07064b8a,8/7/2015,5eb26c9f-ebfb-49a0-8bfa-8e4af26c812e
169d01ad-3880-402c-aa39-f8b88f997d48,d0854743-acec-42dc-8ad7-4801bafa729d,1/20/2016,,,
a1677e4e-fa5a-4c03-ac28-2febe763a6a3,cb779c58-4538-4efd-aefe-efd63f98a1b4,11/4/2015,,,
caca99dc-a3c8-4062-a2db-6057c79666c0,1abeb3cd-8da8-4cc3-867f-10716bc168c2,10/14/2015,,,
b86b03ef-bb75-406b-b671-72158984a522,8c1699ac-2d2e-4128-936d-c447d7f77cbb,3/3/2016,,,
54825e7d-84f1-42cb-9c41-a344541faf57,0c0a2f66-a936-4741-bbe2-f43ad794e040,9/11/2015,,,
16033442-4890-4fff-a078-e191b335efa0,6933121c-69dc-47be-aff2-a0762b81d451,4/21/2016,,,
7d931239-6d91-4d79-8119-858b7e6ca43e,952cfb6b-82db-4895-8072-1d949662f99d,1/24/2016,,,
6f6217c6-c303-4025-bfab-1b97f4174200,700acc29-9651-4a7c-a0b4-1a1fb07e93a9,9/17/2015,,,
7c7aa2ee-7ac4-47ff-8fac-69f380143718,9bd673f2-1f8b-4a69-957b-2e135b5de64f,9/7/2015,,,
58dd46f4-f2b6-4c65-bacb-a44cafd07e63,952cfb6b-82db-4895-8072-1d949662f99d,11/6/2015,,,
2bf363ba-0161-4954-9fe6-32db133ec913,1abeb3cd-8da8-4cc3-867f-10716bc168c2,10/24/2015,,,
5f71669f-5873-4f1e-8510-d00f34b5d7f3,1abeb3cd-8da8-4cc3-867f-10716bc168c2,7/11/2015,,,
8f577e77-3445-420c-ab38-795ba0fc351b,1abeb3cd-8da8-4cc3-867f-10716bc168c2,12/21/2015,,,
514ab8b6-8248-4cec-9267-eaefb2e391af,e0791417-9f1a-4909-9915-a02e8002d65b,7/13/2015,99ae77fe-40d9-4e66-8382-256249eb4544,5/17/2016,61389b61-f28c-48b9-b557-ba1d70b203d3
6e2d9dc7-6b73-4d4a-ab1b-f0abb89f509f,8c1699ac-2d2e-4128-936d-c447d7f77cbb,7/15/2015,055a316f-7d02-4e55-8fc1-c90617de222f,4/19/2016,84060507-b274-48cf-91e3-9195b3f5a97e
f9e4850e-a092-4071-8532-9449b9c5997b,96713995-3efa-43e5-b910-48a2d1273e1b,6/22/2016,,,
e7c6d2d7-3d34-4312-96f3-9d823e961e9b,cb779c58-4538-4efd-aefe-efd63f98a1b4,6/10/2016,,,
0a337c64-dac8-420a-8dfb-efe8bf58f462,0c56f782-c900-4335-81d8-78197e611041,9/10/2015,,,
24e3485f-fa43-4e0d-b869-ade9729d7836,1abeb3cd-8da8-4cc3-867f-10716bc168c2,12/31/2015,,,
2ea55340-48e6-47e7-b9eb-e4454ee3a5d4,6933121c-69dc-47be-aff2-a0762b81d451,2/5/2016,,,
daed6127-191e-4a13-86ad-54cc99c5ca8b,42a7049c-17eb-4a35-b4d4-c0f562fff223,8/7/2015,,,
4d8cc6dd-a3f4-4dfc-9b1d-0ef29f8b43ed,04a0aad1-af2b-4a2a-92e0-a811946ece0c,5/23/2016,,,
f7dce85c-4635-42d7-9756-13ce3a2e5609,9bd673f2-1f8b-4a69-957b-2e135b5de64f,10/26/2015,,,
60e752a6-91e0-4dc0-b729-3c611995af41,42a7049c-17eb-4a35-b4d4-c0f562fff223,8/26/2015,9112344a-8044-4736-9452-62f30c5e9c09,10/2/2015,c2410afb-6d6e-46a5-9dce-3a834a76e891
4ec41a74-e985-43e7-8ecd-7f87415e2e51,26f80174-43b4-47ef-8a59-19795a078903,9/30/2015,,,
1591c48e-2def-4aa2-b689-b056e953ff84,24aced1a-4388-43fc-9f80-e1596f805e50,9/6/2015,,,
4660dfe7-9e1e-41a6-948e-ca790ef30f04,6933121c-69dc-47be-aff2-a0762b81d451,8/28/2015,,,
f7f504f7-3b9b-4290-af55-1d15b9851009,0c0a2f66-a936-4741-bbe2-f43ad794e040,10/3/2015,01486df1-22f5-4f57-8bc6-527a8b4daf84,1/7/2016,d54437b8-245a-4c99-9a59-b3072bab8d8c
b17d46b6-a8e3-41c8-a1d2-9d48f650df48,0c56f782-c900-4335-81d8-78197e611041,3/23/2016,,,
aae1317a-49dd-4990-aa04-065e3b5f9cb7,96713995-3efa-43e5-b910-48a2d1273e1b,8/16/2015,,,
0ae78913-4a13-4cdb-9694-9951e09eb1cd,0c0a2f66-a936-4741-bbe2-f43ad794e040,10/7/2015,,,
d14e3497-eaf2-448a-9a49-a6a920126048,952cfb6b-82db-4895-8072-1d949662f99d,9/11/2015,,,
d4734229-ca4f-4476-8e3f-f061d71704ed,6933121c-69dc-47be-aff2-a0762b81d451,10/30/2015,,,
6568f2de-db1a-4c61-b42d-8c0f45910f84,8c1699ac-2d2e-4128-936d-c447d7f77cbb,9/30/2015,,,
30b56817-65ac-4453-a900-fe5a0fb393d9,26f80174-43b4-47ef-8a59-19795a078903,1/26/2016,,,
9a360fba-86f6-4acb-9aa8-f0f37affb4fd,9bd673f2-1f8b-4a69-957b-2e135b5de64f,2/5/2016,,,
220ae4e5-1bbc-44b5-abaf-ffcc4a749b8e,0c56f782-c900-4335-81d8-78197e611041,2/1/2016,,,
1b61c731-237f-4663-b083-ea6de74a004f,24aced1a-4388-43fc-9f80-e1596f805e50,2/9/2016,,,
