product_id,available,always_available,stocks,available_from,available_until,available_day,open_time,close_time,created,created_by,updated,updated_by
0292b06e-efd3-49f0-b65b-7346eb715129,false,false,18,8/29/2015,11/19/2015,,14:10,21:44,9/9/2015,771ed6c2-c53f-47cf-9e44-43b57d0c16b3,,
d37499ce-498f-414d-971e-9bae6781275d,true,true,50,11/12/2015,4/15/2016,,8:35,11:17,4/22/2016,58ad9b6d-6cf4-47db-b543-b446d11552e6,,
e50f84e0-60db-4fe4-9bd2-65c7c0ca71fb,false,true,49,6/30/2015,12/10/2015,,7:04,10:49,6/5/2016,384d0933-d460-4198-8fd1-37c522982fc1,,
15f24546-49e9-4379-aa83-0de59406c061,true,false,38,9/7/2015,10/7/2015,,18:42,6:13,1/26/2016,794cee30-6ed2-43a2-8e7e-755abf318489,,
418b1eaf-969d-44e4-8da7-33d53590d307,false,true,98,3/28/2016,5/16/2016,,14:44,12:36,4/6/2016,6ce479fe-1c7a-4697-b599-2c0e10c8c661,,
cf94270a-727c-4d19-a9df-dc8350d810cb,false,false,52,7/24/2015,8/6/2015,,3:57,18:12,5/10/2016,394f0f53-0a91-47e2-b369-3079fe00d68d,,
2aa9fd45-56ca-4d6a-9dba-98b0087e43e5,true,false,1,11/1/2015,7/17/2015,,18:50,5:40,2/3/2016,8f1b42ca-6947-4c43-80c7-20797b7b4c07,,
ffa5d04e-2c8a-47e9-9b84-8bba41a60466,true,true,41,3/23/2016,3/18/2016,,17:17,14:27,6/3/2016,0da307e3-eff5-48b2-8dce-f257af6848eb,,
066cc5fd-1423-4ac0-af77-39b29f1c0817,false,true,79,6/14/2016,5/3/2016,,16:01,3:07,7/26/2015,504facbf-cf67-442b-8baf-da30525e2db7,,
f66f6f4f-668d-4d4a-a641-4594367c3c3f,false,true,48,2/4/2016,3/22/2016,,4:00,1:25,11/16/2015,0d1c61b3-c066-4384-af11-63f5f0aa76c5,,
3bc6fdad-777b-4130-91ec-f3b7076d08d3,true,true,9,7/15/2015,8/26/2015,,18:50,12:34,1/18/2016,38b02749-af8a-481a-90ca-2db5395c5519,,
a1036805-9d25-48e3-b5da-d558ba840e73,false,true,52,9/17/2015,1/31/2016,,17:38,17:51,10/16/2015,b6fc844f-ec1a-4b3e-8750-3459478609f9,,
4af2446e-2bf3-4860-98a7-aaf4d48e9a1c,true,true,57,3/31/2016,8/28/2015,,4:47,0:46,9/10/2015,f400f9ee-ca31-431d-8e46-9cb5547673a0,,
ae4b813e-d862-495d-b9bb-90ee182e44ce,false,true,58,9/15/2015,9/29/2015,,10:33,20:51,8/23/2015,69eb6d81-3cd1-462b-aabd-736b50a5130e,,
341c3fa0-dd24-4db4-93f9-048fd3f1254d,false,true,20,2/13/2016,3/30/2016,,1:50,5:59,10/29/2015,fa3150ad-9ec6-463c-a6ab-67811b117a56,,
f3dd5990-8e47-4247-a5ca-72daadcc9ea1,false,true,88,5/2/2016,12/3/2015,,22:22,13:53,10/5/2015,b6fc844f-ec1a-4b3e-8750-3459478609f9,,
dd24265f-1adf-4141-bbe1-392d43aadcd6,true,true,32,10/28/2015,10/4/2015,,10:09,19:58,11/17/2015,7fb1e315-272e-48af-a190-936bd977feea,,
c90d1f82-6974-44c8-a31e-02a64664c5a9,true,true,53,11/28/2015,2/16/2016,,4:53,1:42,11/6/2015,e6ea3eaa-b1d2-4760-94e2-fcb7a346343a,,
99dcbe27-ee86-4d68-96b4-1537625c43f9,false,false,22,2/9/2016,4/30/2016,,9:19,21:15,6/24/2016,d7ed7c2c-264e-4cec-ba2e-cf430e7bafdf,,
9f48ed79-1c4a-41ad-bd13-1f8150c4b557,false,true,9,4/10/2016,10/26/2015,,1:37,15:41,10/30/2015,7f8d8717-71f3-4ce1-b99e-af5e2ff9ed78,,
127dc392-9e21-4aa6-aefc-cb97920e7bf4,false,false,1,1/2/2016,4/19/2016,,14:04,16:50,8/15/2015,5fd1c88b-ccce-481a-b803-3445e606eb98,,
36751185-d6cd-4990-8ca8-597f9e1162b7,false,true,18,3/21/2016,8/2/2015,,0:20,1:28,6/13/2016,03a1fe77-5265-4f3f-872c-39a3fb0e6bea,,
eb7aa509-1d0e-4139-960a-463c529f94a5,true,false,50,5/1/2016,3/5/2016,,1:30,11:59,3/31/2016,786cb601-ff8f-4705-a47c-b481062da19a,,
77ba98aa-4c35-41a6-9aec-d43518632711,true,true,4,8/29/2015,7/10/2015,,16:21,6:30,5/10/2016,d2fbf6e4-3744-405d-a716-df563a9cf2fc,11/11/2015,a222cebe-0992-4b67-8dec-3f4d3de52e10
50720b13-9bb0-493a-baa8-ac1165ef951a,true,false,2,1/12/2016,6/8/2016,,9:01,18:55,6/4/2016,dcc2e059-55e8-4a8a-a531-467f5f455e0f,,
6dc86569-591b-4b31-adfe-4ba3c87cb5e8,false,false,85,12/17/2015,5/31/2016,,3:21,6:34,4/23/2016,48f99d89-1f5f-4d09-94fa-a3ea9543eeb2,,
442ccc7e-00e6-427c-a8ca-0c00fb705b18,false,true,17,10/16/2015,8/23/2015,,18:14,21:25,8/21/2015,cdc20d04-fdfa-4a20-a227-ecb2b53af4ee,,
288aefb1-5510-4c84-873b-43fa38a11685,false,false,99,3/17/2016,3/19/2016,,11:56,13:37,9/8/2015,6b02c64f-d847-4902-88fd-2a688897b456,10/13/2015,270516d6-036b-42b2-9554-ac423f745ac6
5f711721-e5cc-49ac-9c59-0bed7af0833f,false,false,97,3/3/2016,3/5/2016,,12:30,7:41,6/23/2016,39569061-d4a4-48ea-8d64-21cba2984e01,,
008bc026-99ab-4604-9ec6-c332788b1e97,false,false,77,10/10/2015,5/19/2016,,22:22,2:58,11/12/2015,6f7a0441-d47f-47af-aa08-3890a5c1a44d,,
23d80551-94f6-4258-a86a-e628616357c0,false,true,78,12/8/2015,1/20/2016,,19:52,2:10,5/6/2016,ff73f164-68eb-4f2f-98a9-4b85e8e3e751,,
186a16ea-e714-488d-9f46-9de865e8e19e,true,false,16,6/22/2016,8/1/2015,,18:23,23:29,6/20/2016,b210a196-6607-46c2-9758-dc27cdcc4c34,,
bb9768d3-d029-4db8-9963-fd73eacc2aa1,false,false,72,1/31/2016,4/16/2016,,23:43,23:57,12/13/2015,90753af5-5ff8-4bfe-a427-b8f928754215,,
81fd0498-9c47-4319-84a4-e60700267a7b,false,false,100,10/3/2015,10/15/2015,,8:20,19:01,7/10/2015,e6b07136-1ea6-44cb-8776-15ab07a525c0,,
5dc33432-240e-464a-af7a-a7a9d29a219e,false,true,19,12/5/2015,10/25/2015,,16:32,2:00,3/22/2016,786cb601-ff8f-4705-a47c-b481062da19a,,
aea5bc7a-e4a6-4720-ad01-71cafce6805d,false,false,77,2/22/2016,11/4/2015,,8:18,7:16,8/28/2015,f4fa251a-3968-4088-a738-6a50e1fc38ef,5/5/2016,b0c334d7-a2b9-4887-bdde-926b87d90c26
3de9b707-b019-414c-bc3b-124ed1d5cd6a,false,false,71,5/8/2016,5/9/2016,,0:47,7:07,3/23/2016,1a1e0a07-6f12-44e7-bd92-7ea26a60a363,,
21569f51-ba2a-4b1e-bdcc-5a619af4f506,true,false,19,1/23/2016,12/8/2015,,16:22,3:49,1/8/2016,146047b1-ace0-4c8d-95fc-4c6bd866fad9,,
2f831b37-835b-499c-b505-b45344ddff5c,false,false,13,8/16/2015,3/8/2016,,6:35,5:00,7/22/2015,394f0f53-0a91-47e2-b369-3079fe00d68d,,
9edf836b-e849-4216-b3dc-0cd6564578d2,false,true,65,4/21/2016,5/15/2016,,8:20,20:26,8/14/2015,5d88abd1-696a-4b62-b97f-0d459977829d,,
ac483aa9-c4d8-4b79-b92a-fedbd4bae526,false,true,95,12/19/2015,12/31/2015,,0:48,7:31,6/11/2016,63ef93b5-aa9b-420f-b871-31600515d64a,,
b3ca5b50-92f9-47fc-bc4f-21bc7596f31d,true,true,58,8/9/2015,4/26/2016,,0:54,0:31,9/14/2015,8e693f8d-dd2f-4c81-95d6-ee3d17fea738,,
b6d1b8be-6e1d-4a7c-b9d8-255c506baa79,false,true,26,12/19/2015,10/7/2015,,3:16,18:11,9/13/2015,30fc2a1c-bcae-4032-9d38-a496d2e5bd9d,,
9878182c-fb43-47de-be1c-0cbcc8d2fb7c,true,false,44,4/3/2016,6/16/2016,,16:27,3:53,10/15/2015,762ccb3d-7b2a-403f-983f-bd509475b0c3,,
da1a5e5c-4e16-47de-a632-4422cec7a822,false,true,50,1/11/2016,12/31/2015,,9:29,22:04,12/10/2015,22ee06fd-b65d-4522-aa83-2c1ce8c1ae75,,
dfb0084e-9711-468b-b134-ea6ea6740d81,true,false,99,8/19/2015,10/12/2015,,3:29,17:39,9/13/2015,dd77cdc8-baca-4b43-91a9-a6c52747634d,,
654be431-75a8-44e9-938d-30e3ffeedae6,false,true,46,9/22/2015,10/26/2015,,23:32,17:46,2/11/2016,3a8f6c85-a391-41a0-96cd-9fd60eade335,,
2ebc9839-46e0-4885-9578-bbf2771d51c4,false,true,13,12/7/2015,2/16/2016,,16:17,11:25,1/16/2016,f699f203-24cd-4505-be34-f3ccd99b0ba2,,
ae8d9362-a91f-409a-ab6a-b94152e47000,true,true,62,8/28/2015,9/4/2015,,7:51,9:59,1/27/2016,a1be3832-c05f-4cbc-873c-d1a23cec31e6,,
b9b9a55f-936a-45f5-8403-5f2fb86ac3c7,false,true,26,5/31/2016,1/15/2016,,3:58,5:20,12/21/2015,a2057193-c3f5-4f73-88df-03a6fb9ac256,,
52e1996d-45ad-4530-ab4a-a90dcfcbf841,true,true,38,12/3/2015,7/29/2015,,11:10,3:57,11/21/2015,5051611b-40fc-45ad-bae4-32b046122dfd,,
ddd4d30f-38ff-49d2-8963-b507819eecbc,true,false,50,3/21/2016,12/20/2015,,1:13,9:56,12/2/2015,f72dda84-7fa2-478a-98c5-38bf6d9de076,,
7d27f3ef-1c7c-4036-ab3d-d59fc4f8d106,true,true,51,12/27/2015,3/21/2016,,11:55,23:49,3/31/2016,657dd8ab-a588-4193-b6a4-18e7b60b3b12,,
6c08a2a5-d099-4ee3-b572-82a115363cdc,false,false,65,9/10/2015,4/15/2016,,12:13,17:02,1/19/2016,aeebe211-622f-4e0f-893c-2115254ea48b,,
1a0b377c-f5ac-48c8-b4ce-49ace1eeeb45,false,true,7,4/22/2016,11/10/2015,,19:53,11:12,1/16/2016,4bb54117-f379-4919-8829-ac2dbb6fda17,,
c36349b8-f09b-49d5-b4f4-cb96874cfd05,true,false,92,8/11/2015,2/12/2016,,13:49,14:59,12/28/2015,68942a8b-992d-4b5b-89de-00b592747b86,,
22646c33-4853-470e-a110-2f1f08f4e3dc,true,true,38,3/21/2016,12/11/2015,,8:40,0:43,2/19/2016,7fb1e315-272e-48af-a190-936bd977feea,10/1/2015,69125073-84b9-43cf-a5de-c39f377f87f7
9b97e1a4-cd25-4c5b-a5af-78d22e50aee2,true,true,31,3/19/2016,6/25/2016,,4:41,11:32,4/1/2016,b0a6d995-178e-4ec1-96bf-205040bc3e71,1/25/2016,e656d5f8-3a4d-45f3-a129-406573a9da9a
2af21219-230b-411a-8d69-0b300f2cae00,false,true,11,4/14/2016,2/1/2016,,10:19,5:11,12/19/2015,73606f0e-ffd7-4427-a3b6-0b66336d4a3e,,
58c1f5ac-9098-4cf8-b7a0-4c27c99e9b84,false,true,69,9/4/2015,10/30/2015,,3:45,3:40,10/15/2015,e656d5f8-3a4d-45f3-a129-406573a9da9a,,
8de9a3aa-47d9-4161-b037-9de0996011f2,true,true,88,5/7/2016,8/31/2015,,3:06,22:54,12/1/2015,9b172373-a078-4588-b837-e8ac59a27d42,,
987cc03f-6e2f-4fea-af21-fcbf88a98992,true,true,85,1/12/2016,4/3/2016,,8:37,12:56,4/16/2016,3ab57c50-83b6-4ca4-97e7-0258c2e3004c,,
a38bac66-e5d0-4b8e-9bc2-de98a900a341,true,false,28,6/9/2016,10/13/2015,,4:25,11:47,8/26/2015,801bc810-887d-444c-ad40-c4e9789ec619,,
970a38b5-6eef-4179-ae7e-e94b0e5ea651,true,false,85,6/25/2016,5/4/2016,,1:13,12:37,12/26/2015,cd8b9dc5-e5b0-4bae-81c6-135eb4731d2c,,
ae6adad1-4f0e-4fed-9505-ece6849558be,false,false,79,12/30/2015,3/20/2016,,10:24,4:32,3/8/2016,04b88d70-666c-4587-a61d-3c0d46d60740,,
90e2873e-6ee1-476a-926f-9236ce3ebb19,false,true,47,9/11/2015,8/12/2015,,22:35,18:25,3/5/2016,acf5b0b6-7042-4ac7-99fc-127b32b12622,,
85cf6f1a-bdc8-4d08-be4e-fa4248be372e,true,true,85,11/12/2015,7/26/2015,,9:41,0:23,2/27/2016,794f1d24-19b0-40e5-a631-968a759327e3,,
f57ad297-e5d0-4762-9118-b2b46ef45e0b,false,true,24,7/3/2015,4/16/2016,,22:13,22:03,2/21/2016,900f9a18-c1d4-42e4-99f3-642b6380c3fa,,
bfdd7567-3082-443f-b916-0f82af480feb,false,false,27,3/5/2016,1/25/2016,,11:30,15:53,2/7/2016,01486df1-22f5-4f57-8bc6-527a8b4daf84,,
6262f99c-3aee-4f2d-86b0-6ab958dbd6b5,true,false,86,1/30/2016,5/19/2016,,22:37,8:10,10/6/2015,e6ea3eaa-b1d2-4760-94e2-fcb7a346343a,,
3c538fbe-84f2-4834-b703-131ac080b4f3,false,true,82,8/19/2015,4/17/2016,,19:25,22:52,10/16/2015,551977d1-6bb7-4527-b2bd-dd6aef1c4d06,,
21c57c59-46dd-4e94-86fc-c4571fa32c2f,false,false,8,2/15/2016,5/20/2016,,5:59,19:37,8/19/2015,63f454b6-650e-4971-95b5-3b04f76243c8,,
b255bda1-b96d-4a8b-9b4e-8c7e770ef752,false,false,95,12/26/2015,4/21/2016,,23:11,20:56,7/13/2015,e722e312-9cc2-4227-8b47-dcf53e71e94a,,
b453373f-d212-4569-9bb7-17400119e5ab,false,false,67,5/19/2016,1/28/2016,,0:35,15:09,8/15/2015,062e6b33-6b7c-4e32-9ee9-cd42d0005501,,
ff0170ea-95ce-430b-acbb-bd553d206af2,true,false,76,12/25/2015,2/17/2016,,13:44,19:11,1/20/2016,30a94d67-6338-4f3b-9d5a-08b654a186ee,,
4b001cb3-53d5-4c7d-ba13-25752dadff8e,true,false,48,3/3/2016,11/15/2015,,19:48,5:24,6/20/2016,de165f8a-45fe-4583-b702-f0fa40c5a3fa,,
94a14c65-3b0b-4217-851e-017ea54fa8ed,false,true,86,7/11/2015,3/8/2016,,17:47,7:20,7/7/2015,8ca47678-2549-4c5f-977c-6e9740c07b1f,,
991d033c-e74d-4f54-b97f-44b6966b571f,false,false,14,12/7/2015,9/28/2015,,12:52,10:45,5/10/2016,7aff27b0-4544-423e-8593-1e3b559e5e7b,8/31/2015,5d898537-6b95-498a-b910-21ee3c6b51e2
22e7c420-a544-4991-b3fb-48760f3daaeb,false,true,74,12/23/2015,11/19/2015,,21:14,10:16,9/16/2015,a448bd1e-4768-43c1-bd5f-151072d8f793,,
2acd0f52-09ad-478e-ac35-199acf3e7c43,false,false,14,3/8/2016,3/9/2016,,15:00,8:49,11/23/2015,47924f33-c49d-4e85-9e38-c20bce9d0ef3,,
b03e0421-ac44-44b2-bd5b-1ad19bd4ddec,false,false,91,12/27/2015,10/30/2015,,6:51,20:45,2/1/2016,dd29e7de-c7eb-44c1-831d-8264ba351b60,,
ec7f2d89-0921-4dcb-b9bc-80d719964b5a,true,false,18,8/22/2015,9/6/2015,,1:23,19:30,1/7/2016,6c8e55f3-156b-4cb0-8086-8bf14e8c01a7,,
ffb2da57-684f-48d8-814f-b59f85eec63b,true,false,4,1/19/2016,10/18/2015,,5:33,21:46,9/17/2015,737d4405-5c04-4b10-8748-81207345086c,,
543eef6c-aa0f-4c56-8edf-50823464ae4f,false,false,12,4/20/2016,12/30/2015,,20:19,3:49,7/17/2015,b32a0aad-a9c5-4751-8728-5cb2e773b1d2,,
e1e99758-f5c8-4762-aac2-2121c9dfb49f,true,true,58,10/21/2015,12/24/2015,,12:03,11:28,3/11/2016,74e553d9-bb4f-4f52-8f03-f4680e47ef0f,12/5/2015,91ebe0ed-81b2-40ce-9cb8-37d7f8f8e5f5
6eda905c-d2ca-44cd-b8e3-5e2fee3ad380,false,true,19,11/3/2015,10/11/2015,,22:25,9:54,1/25/2016,9665e6e1-da58-4eef-b110-e10cb414ca09,,
3f7fe54d-36e5-4500-86aa-d95ac4556861,true,true,77,12/15/2015,6/25/2016,,10:15,12:41,11/18/2015,58871f69-09ca-4752-80a1-8495cf3ca575,,
ec74554a-9939-4743-9939-d03afac63fe1,false,true,38,9/24/2015,10/27/2015,,15:25,6:51,2/26/2016,2f2219f4-4b95-4126-b82a-05aa22261da7,,
fc2ca2fc-e1e1-4fd5-8ae6-0fa442118492,false,false,60,7/22/2015,10/5/2015,,3:04,6:09,7/13/2015,dcedba45-c9a8-4205-8c2e-5dcaebd7ef61,,
c68ff29d-59d6-4e0f-9aeb-ffeca18aaf9b,false,true,72,4/19/2016,5/16/2016,,22:28,16:38,5/13/2016,797a1354-0236-400c-9c7f-494688d30fc9,,
0c58452c-cfc3-4a21-8f2e-298fc78e50d7,true,true,77,11/13/2015,4/5/2016,,15:44,4:50,11/8/2015,dd29e7de-c7eb-44c1-831d-8264ba351b60,,
246cd21b-9558-402b-ade1-7ce131f5fd27,false,false,26,1/10/2016,8/8/2015,,10:40,17:27,1/28/2016,a6e39af3-8b35-4dc1-a048-3e996bb7946f,,
9633d973-d425-4c0a-80ea-4502649d8f69,true,true,14,8/21/2015,10/26/2015,,20:12,21:23,4/18/2016,27afa48f-0613-4f00-8244-dad772bafbc9,,
2a32dd8e-09fb-4563-aae9-bff51dd7bc62,true,false,69,2/23/2016,1/8/2016,,11:18,16:46,2/17/2016,fa9877c9-f3ea-4aac-b879-b52f0c09a848,,
cca8e35e-7372-4dd1-a47f-064951c0baec,false,true,63,12/24/2015,6/22/2016,,10:16,20:40,12/31/2015,4d5885cf-cec3-4b88-8e42-b4444c4e02f5,,
9adc8c8f-9ead-4e09-9cc7-72ecb1fbf419,false,false,17,12/23/2015,4/2/2016,,18:10,11:19,7/27/2015,b0a6d995-178e-4ec1-96bf-205040bc3e71,,
f48af0bd-92b3-4471-8676-a86be2d65619,false,true,82,3/13/2016,1/3/2016,,0:13,10:47,3/23/2016,baf2e6b5-f114-420e-844f-79ac0d3f820d,8/16/2015,7f8d8717-71f3-4ce1-b99e-af5e2ff9ed78
b55151fb-db78-4603-ac57-8b9383625046,false,false,10,8/13/2015,10/5/2015,,14:08,0:22,7/22/2015,ac7a87f3-2f7b-44d3-a505-8a47f4eeb185,6/15/2016,abfc4bb4-2e57-4b34-b59f-e5ba0df56c3b
5f261918-54a9-4060-95bb-6338e863c764,false,false,12,5/12/2016,10/31/2015,,3:24,22:56,2/14/2016,294993ec-ffe0-443f-8cbe-2f9e8b97bab6,,
fd92f8d5-977c-4628-aa35-339220e358ca,true,false,93,10/24/2015,6/6/2016,,5:02,1:11,3/23/2016,c1af9cec-58ef-4878-a1d7-e7a7834f0422,,
48746528-dfa2-405a-9221-2ae8e8a623f2,true,true,99,1/14/2016,9/13/2015,,2:48,17:32,7/24/2015,6f7a0441-d47f-47af-aa08-3890a5c1a44d,,
5413e51c-6328-4c1e-bef4-f31057b9c111,true,false,32,11/21/2015,2/9/2016,,9:28,4:22,4/12/2016,d7557e54-0483-4387-abff-7e35eb8de53d,,
86d625e5-a3ab-42ec-9025-21f1758fe7fb,false,false,35,11/19/2015,9/7/2015,,13:12,5:24,3/15/2016,831bacf0-26f1-4467-9758-29b9002fa61e,,
d4d2f08d-44e7-4cbe-abdf-139c1e772bf1,true,false,30,12/31/2015,11/15/2015,,6:59,11:12,5/6/2016,424ac609-fcaa-4846-b526-d16051605559,,
5de76bfb-bd3a-4fc7-88e1-7dfd7c545212,true,false,46,10/11/2015,11/8/2015,,10:23,18:17,3/31/2016,b6fc844f-ec1a-4b3e-8750-3459478609f9,12/2/2015,86e772f6-270f-42c9-bf59-65ae9e87707b
9ee762a6-4b73-449a-932b-c0dc214f976f,false,false,62,7/8/2015,9/1/2015,,15:24,12:27,4/12/2016,dc3b4fc0-c6e3-4c27-b67d-92ccced1d5be,,
badd5e8c-99d6-4647-8fb6-f82893c5443b,false,true,100,8/7/2015,5/13/2016,,4:22,5:48,3/3/2016,8d8d0aad-8699-4c63-80ee-d06f4c2d03a2,2/18/2016,ad970043-d1dc-4b1c-b0de-73ae72f0f2c1
36f445f3-794c-4398-a36d-52840f86b14b,false,false,98,7/30/2015,7/25/2015,,14:13,4:21,11/16/2015,156a1751-9ef2-479b-91fc-ee6a90c7e2d7,,
757c636a-bdf2-4f3d-b42c-292bfebed717,true,true,17,2/21/2016,2/19/2016,,18:06,0:22,12/2/2015,a7e2e664-644f-432f-a40b-b04dda57b4ed,,
94eeabdb-fab3-4064-b6f8-70217e1fc48b,true,true,3,11/5/2015,5/22/2016,,0:04,16:30,9/21/2015,a2b29208-9a59-4789-91c9-6c758c66f005,,
940a27f8-ca48-4ed8-9a2c-a6573a1ec93a,false,false,74,12/7/2015,11/21/2015,,2:12,17:18,3/18/2016,455e1321-b73d-4f4b-8ecb-d1ac0fc6f6c8,,
ead33163-b017-41ec-8d0a-8f7ebd4dc7a2,false,true,30,11/5/2015,1/4/2016,,2:09,21:38,3/6/2016,e673bb33-e259-4b81-bb2b-e79b4f2638fa,,
040f8f4a-aff3-4bb8-b284-cb8d400cc62e,false,true,89,6/6/2016,8/5/2015,,22:51,18:54,6/4/2016,76b02e18-87dc-4cfb-9122-c0d07915a047,,
0c8dbe25-ff59-46d7-a7a2-b474fa0d728e,false,false,11,5/8/2016,8/1/2015,,1:23,12:00,1/21/2016,7061ecd7-8030-470b-b42b-8d50163d308e,,
2fb70750-8a1c-4fd8-9ae6-e4c120227760,false,false,65,3/10/2016,7/20/2015,,5:09,13:05,9/14/2015,93e14bfd-6a29-40c1-bc71-792970e17ecc,,
d3e846aa-cc75-46ee-9c1f-c981c46c76d1,false,false,62,6/19/2016,10/30/2015,,18:35,19:53,6/10/2016,455e1321-b73d-4f4b-8ecb-d1ac0fc6f6c8,,
b4e5c968-80ed-4bde-98a8-327147b6667f,true,true,63,1/8/2016,5/10/2016,,23:53,5:39,7/13/2015,eb43131f-73a5-4251-a4b8-48beabe73b88,,
bdb8660f-8907-46fb-ad6d-fcb0e640269d,false,true,80,4/24/2016,7/23/2015,,1:20,3:01,6/15/2016,43f08d58-4f6e-4274-b11d-4457c1119ae7,,
5e85d5e5-20f6-4a4a-8700-dd0342487737,false,true,88,4/17/2016,1/29/2016,,9:35,21:18,12/17/2015,fc467316-190b-4e98-a39e-d461cd55d3c5,5/1/2016,01486df1-22f5-4f57-8bc6-527a8b4daf84
43b779b4-2f29-4c8b-8dc3-69e1ac64762e,true,false,32,1/7/2016,9/10/2015,,8:53,0:56,3/1/2016,b0b399e9-874b-4554-aa01-09c17faa31e7,,
b153fc22-bd6d-46fc-8cb2-06008e265a56,false,true,92,5/1/2016,7/29/2015,,1:42,15:47,1/18/2016,94b5cbe6-35fe-4983-b7f2-9f92b6012ce7,,
5a6dc88c-c335-48ff-8f90-6e34175e85bf,false,true,48,3/23/2016,9/3/2015,,5:05,1:17,6/13/2016,c27dcadc-1334-4ca7-9aac-d3598228bdeb,,
507c38a8-6d71-44d6-ad95-6fa6ecec10b5,false,true,38,9/16/2015,8/1/2015,,13:04,12:01,5/23/2016,657dd8ab-a588-4193-b6a4-18e7b60b3b12,5/13/2016,49daf954-2fb6-4b25-83ea-e6c4d1444c51
6e979a91-a794-4abf-8a23-c3ea281388af,true,true,37,5/10/2016,11/18/2015,,11:06,17:06,12/2/2015,073f1586-1cf9-4897-a673-ffe1435ce48f,,
8428207b-3720-49f1-8d27-ed43552f8651,false,true,99,2/5/2016,2/24/2016,,7:07,3:17,9/28/2015,89cafd51-f353-4c15-904e-7ef0a446f961,,
1ac3aa55-9f28-48f5-8cfb-f64e549e0ed9,true,false,30,6/23/2016,3/25/2016,,7:32,2:47,3/15/2016,7aff27b0-4544-423e-8593-1e3b559e5e7b,,
05574ab2-4fcc-44a9-b9d6-3b64be961383,true,false,39,6/17/2016,5/10/2016,,16:28,18:48,2/1/2016,14ee46fa-e394-45c5-b7b4-acccbb0b68c4,,
e07431d9-93f7-4bac-a0ed-f820bdc51f14,true,false,93,1/24/2016,10/12/2015,,2:10,5:05,10/27/2015,8e693f8d-dd2f-4c81-95d6-ee3d17fea738,,
2b6ac22c-c542-4193-a4d3-40cdf75bad2b,true,false,96,4/29/2016,6/30/2015,,16:38,2:28,5/14/2016,45b009db-2af7-4fc3-9bac-3135b6c60567,,
7ab84382-752a-4526-8704-ade8750424c0,false,false,63,2/8/2016,1/2/2016,,18:58,12:13,3/11/2016,6f7a0441-d47f-47af-aa08-3890a5c1a44d,,
5684e7f2-4494-434a-9924-a145fc3976fd,false,false,82,3/25/2016,10/25/2015,,15:12,20:59,3/26/2016,dada2bd7-567b-43ad-857e-41fd1f9e91ea,,
056fa319-ee4d-496c-b357-c68ff5001d8b,true,true,20,10/18/2015,2/24/2016,,8:32,19:27,5/15/2016,ae594114-b5b5-4aa7-8bdb-44c4561d3372,,
32b75d79-1f3e-41b7-a821-848bdf0cdf03,false,true,55,2/17/2016,12/4/2015,,18:03,21:30,8/29/2015,d23203c1-defb-4cbc-9732-191d0363356b,,
304402c0-d1e5-458d-8669-f238344f58f8,true,true,58,6/6/2016,11/11/2015,,5:10,19:22,12/5/2015,0c528267-2147-465a-a968-b852b4363400,,
2cf817f0-69a8-4f3f-b2ca-8776ef41b1a2,true,false,23,6/23/2016,6/27/2016,,0:10,10:17,9/4/2015,d7312522-07b8-4a32-9abb-df199a6b23ad,,
41774963-c344-4fff-829a-359012c6ee74,true,true,32,6/7/2016,4/12/2016,,9:26,21:20,9/28/2015,62a590a5-1896-4f7c-8b9c-3465110aea9c,,
e07e7b81-caa2-4226-8879-2d8f413b955d,false,true,87,12/6/2015,11/14/2015,,17:07,23:25,5/3/2016,c4b7c882-1ee8-4e6f-a283-823c859ec479,,
a911b5d1-32fc-4669-aeb6-8c35e0f0fa71,false,false,13,6/1/2016,4/15/2016,,16:47,0:23,6/11/2016,bce1078f-5d99-474d-b61a-854b4642aca6,10/12/2015,2733b3f7-5061-43d4-af6c-7068321661c6
1ac94894-a45d-46fa-a8f7-b37766fe4eb4,true,false,32,1/15/2016,2/14/2016,,11:58,11:52,7/17/2015,794f1d24-19b0-40e5-a631-968a759327e3,,
3dbda470-f328-4a6f-82e2-461ba12f6c4f,false,true,63,10/31/2015,5/13/2016,,12:39,6:22,5/21/2016,3695a96d-f6c9-4e42-9664-9c5c802531b8,,
ce3daf6c-b1c5-4a80-8c1e-d508033d5616,true,true,28,5/26/2016,2/21/2016,,1:57,21:47,9/14/2015,766783c4-f779-45f6-aeb2-e2b5285ea92e,,
0e937b69-a054-4a24-8aa6-b7b9b98ec764,false,false,42,4/23/2016,3/28/2016,,3:38,5:50,9/22/2015,73425000-72d7-4a0b-97d5-63c94eea47d5,,
822a5066-17ae-4b67-9703-1cd39d5aa777,true,true,82,4/24/2016,3/20/2016,,23:10,5:37,2/6/2016,384d0933-d460-4198-8fd1-37c522982fc1,,
691bd285-42e1-4768-a5a7-de4b7ac480f1,false,false,3,8/7/2015,9/21/2015,,8:27,19:15,1/26/2016,8b4fcd4d-b30d-40d9-ba4a-d22ac8526b83,,
12dcfac8-89a4-4161-aa95-13151027875a,false,false,26,9/17/2015,6/8/2016,,4:08,1:32,4/9/2016,5eb06c50-8fd0-4aa1-aa2e-3fe84d280695,,
959141ff-260e-43f3-a26c-2f245184da16,false,false,51,1/13/2016,9/29/2015,,14:02,6:19,10/24/2015,fd1a0886-320e-4e74-b6bd-6a1a9b85d3f6,,
