organization_id,address_id,address,latitude,longitude,created,created_by,updated,updated_by,active
0f69becf-5a6f-4cc3-97ff-68b8c9d59208,4c92445b-924b-4bb7-8514-29a21c1924b4,80827 Nobel Plaza,-6.7896,111.4651,8/14/2015,7f987b14-993e-407f-a60a-d5383d6cf1ff,3/6/2016,916d515a-1782-4d4d-a76e-3be9026087d8,true
a1125070-7295-4059-9747-e217225fec96,c99b280b-403f-4e0b-b3f5-f729500bbf74,50275 Marcy Park,,,1/7/2016,b9cfa9b0-7459-4be2-b963-c2d91cfeaea3,,,true
71bd86c7-6614-462b-863f-8539a44f455b,ff373d23-5afe-40cb-bdca-644d405be4b5,528 Namekagon Terrace,5.4002,-73.33544,9/12/2015,086e5e71-ab7b-467e-b611-44f684f33a00,,,true
19de9151-faef-4daf-b338-95334588f88d,96a5e7b0-9278-488b-964f-03f30b3f6386,47 Petterle Point,44.2663,18.42961,8/7/2015,7db739be-0348-4323-8c67-df0aece53c54,,,true
35860c71-563e-4615-8353-98a02b6c53d4,de95b260-9118-43ce-b3e7-1b6f60525197,85887 Algoma Pass,48.5151,-2.7684,1/18/2016,46b8fdcb-d0de-45fb-ad4b-e3f3bd5910e4,,,false
cf2d8162-6c9d-431f-acf1-7e6340c5fed3,6e542038-8e56-47d4-9393-b3e476567710,42048 Lawn Court,-8.071,113.3245,3/17/2016,65072aa9-a31d-4265-9e32-5536467003a9,,,true
3eeabd28-123d-4fab-a31e-fe1612edc60d,4e828406-8ce3-481b-a284-90ace21a2ebc,504 Bluestem Plaza,-8.6515,117.4288,1/19/2016,3b22acf0-923c-4d24-87ef-e32b6ad184be,,,false
9b6561b1-516b-4b27-abd3-6a319d8e029c,af9712df-2702-45db-8ee9-47d0f120f054,6 Hoffman Circle,,,11/28/2015,227430d9-31da-462b-bfcf-4d04d196c100,,,true
f6e4ae8c-4701-4edc-92f5-9157b0c6ffe7,cea27c24-a309-437a-95ab-6cf6f6744ba2,1 Clove Center,-7.1327,108.1321,6/9/2016,c463b9f7-7314-4c6d-844b-237439dbf1de,,,false
ff4ea0e0-fc6c-4bda-aa6b-7d081c9429ce,709ceabe-c459-47da-901a-6cb19cff31d2,0 Scofield Point,24.84778,113.565,9/15/2015,455af248-a229-46d9-ab1e-7d40af71bd64,,,true
036be006-9a59-43a1-b4a1-980aa4aaab1a,bec1f943-2dd0-463a-b7c6-ed27f975b3f7,5 Warrior Way,25.77778,109.60028,9/19/2015,86126ae1-a04c-4dd4-a374-6c227561e09c,,,true
d8946c57-7b6c-44d3-823e-dd27b9972fe3,e0f9c50a-9489-49f9-9ac8-e107d35ec762,58 Brentwood Crossing,34.37639,108.18167,5/17/2016,e2def51f-4767-4e6d-a708-eafbb44d0dfa,,,true
879dfc35-c4b8-447b-bbd7-b1e82ba59c7e,4846687e-4e86-4838-890e-63e365abbe1e,095 Loftsgordon Crossing,-31.83125,-63.45016,12/16/2015,348e3ed5-a95e-470c-b13a-2720eafa5fb3,,,false
c309ae93-25ce-4b46-8587-fe5a6bdd0f09,a03cadb9-56c1-4939-8db0-0faa3d5f8383,178 Hoffman Circle,-7.0398,111.3171,7/13/2015,84977249-9546-4949-9ba3-8ab7f0001468,,,true
3595686d-356b-4afa-87ab-9c955b72eb72,3e3c9da3-f898-47c6-bf13-fc7d3094167a,9098 Loftsgordon Parkway,,,10/29/2015,e9896641-7be0-42c5-a36b-afeed4deee4f,,,true
744d526a-e559-4b42-b315-e9a43812ed7f,7f154ea7-5d3a-4cd5-a2b0-e4110057bada,7514 Troy Trail,40.71841,122.25624,7/27/2015,8b1bdc60-c74c-43b0-95bc-9455894f6d27,,,true
46b19d2b-7e83-4641-8e9a-03b357c3113e,14f13636-e4d1-491f-a7d7-9ebfd5fb6890,44 Bultman Crossing,29.86378,89.38268,2/10/2016,b8c28082-291c-4c9f-b7b0-e6801b922b5a,,,true
5cae2872-f9e5-45f1-bb51-3a754a4b838d,852bf908-5984-4c94-a05e-d6281857f92c,81858 Lakewood Terrace,47.08637,127.63418,9/11/2015,f1fa6dec-9e19-4ee0-b95f-90e9761b890c,,,true
43bc0bc2-5bea-4bb0-80de-04cf9e09d8a1,e4b02d29-3a2d-4085-9b7c-51844eb2f498,23427 Ronald Regan Crossing,29.74993,111.76877,12/22/2015,f8b11347-db86-4629-a9b9-e7924d295c27,,,false
e48e2fa2-9c9b-49a3-a667-51485f8ae126,6a17be9b-1219-43a4-be66-1a8452e49d93,0481 Arrowood Lane,17.06606,-89.15229,1/20/2016,a11e7b22-aa24-4b6e-9da9-735659fd40ac,,,true
0b6d5ec8-0dc1-4272-9aa9-da889480762e,d1e4ca1d-9e4f-48f1-9bf9-a05cef201400,82703 Moose Plaza,41.27,-8.42,9/29/2015,c56a8a6b-783c-4c3e-bc77-ffcae355c727,,,true
e8955c3a-582b-401e-8aba-bce94cb8cd77,489107ee-2538-4d9e-ac60-d6e33b9f8247,6368 Northview Hill,9.61389,6.55694,10/3/2015,61293efd-57ad-4131-a445-3423081f12c3,,,true
e6ebecb1-6d35-47bf-bd3c-a35ff0035ec2,d4c417dc-a0dc-47bc-b956-6a2868e45fb1,82 Delaware Road,,,7/2/2015,953fcaaa-9e04-43c9-b269-b3c7e548c71e,,,true
8d81cc8f-5388-430b-8cd0-29015c387a1a,6576a92e-997b-4743-88e2-5927b0c2a009,6 Longview Plaza,6.42639,101.82308,1/24/2016,aec0506f-2112-41a3-ad8d-44a2f457a441,,,false
67f292ab-576f-47dd-8041-4a7cafda8e23,cdc2a073-6bbe-42af-b10c-ffaf58f3af0f,7731 Waubesa Way,,,2/28/2016,409d7b5e-5a6f-4a0e-bc2e-441e07dddd06,9/27/2015,dfdee6d0-7e00-4a86-9672-b38010ff9ee2,false
2a7ed360-318f-4b48-8a44-e734a4221e4d,37634ee9-dc37-456a-b6a2-e91f78d15489,937 Dahle Terrace,,,12/29/2015,09654ae3-6b5e-493c-92e3-b03fc6077f5a,,,true
92a76b60-3cc7-44ae-9c58-1413e921e8d3,86a4a67b-569e-4aad-9ad8-4a6dd80e90a8,75 Moose Park,-24.19456,-65.29712,7/30/2015,18812d3c-cc33-477d-a9f9-df14ca74ef98,,,true
d4de4371-91db-4a67-a42b-4e07835a6f18,d958217b-c9fa-4a15-bd0a-daffe2b4ea05,59 Wayridge Circle,7.66667,36.83333,7/28/2015,67155de4-15c4-4515-bbc3-860e336faf7b,2/4/2016,92464d36-c9c9-4b23-bf29-ee2b2d21282a,false
d2b071e9-d06f-4165-a929-666ae70d5cba,c66de5c3-615c-4b47-ad47-0d0ecfc7974b,2 Gulseth Circle,32.2519,-110.82,4/10/2016,33664a4f-fb65-480b-8c31-fe3696bba165,9/6/2015,30224248-4f1f-495c-9630-266e74704c33,false
17727ea1-1e25-4169-b6e7-a14baef09bca,1d380d3f-b4a1-498d-9308-49085c7b5a21,4 Buell Street,8.1,-10.7,12/20/2015,16f20b2d-ce6a-4c33-99d5-d70530c85815,,,true
f6c7dc35-b768-47e8-97a8-336f18d7afc7,17a12744-f7fc-4e8a-9300-ae8ac06817a1,6462 Anderson Court,7.2083,79.8358,5/2/2016,7b99e747-82ac-484d-b620-51e83729137f,,,true
4d80cf2d-294a-4105-bdf1-6ee8e9c565e1,676adb96-d67a-4791-8708-1cc4227952d8,9 Florence Circle,39.64692,141.94057,11/23/2015,12d477ed-3632-48e1-9e1c-0c75135c8c60,,,true
3032a8a2-cd20-4e3a-9a86-9b4cfc7211a2,5e4ba370-0c3c-43b5-a2ed-cee8716c6c05,238 Fulton Trail,31.87974,119.59558,10/5/2015,9d9b20a5-3d5b-4132-818f-02833ee704fc,,,true
ddbc67a8-d7ed-4445-9bc7-75111a773c07,cf14778f-5590-4e56-afdd-d84431ad94b6,591 Kings Plaza,,,7/10/2015,62f702ea-ec92-4351-8a9e-4d3c3ddbd96d,8/12/2015,dc4dfefb-8376-45e5-afb4-8157262d31cb,false
f6c7dc35-b768-47e8-97a8-336f18d7afc7,d11aa79a-b8cc-4ae7-a071-b61642cf8916,5221 Shasta Parkway,46.62833,16.22806,11/16/2015,2ef5734d-a57d-4139-8670-da5c6e7cb96f,,,true
2c07895e-a8ff-4af0-a8f4-1056f0fba2ce,57c8defa-46b4-4771-9b0c-cb4f525d2c64,3 Milwaukee Road,-27.48299,-58.93579,6/22/2016,07cabfaa-4d92-40f9-87b0-14641b9746ae,,,false
fb9bb630-74fe-44f6-93fc-7b4a71d859e9,9acf5500-573d-4105-ad0e-1de5788b5f74,83044 Swallow Avenue,29.08727,117.68937,1/26/2016,106be70e-153c-411b-ac80-b4bffd96c542,,,true
0862b1bb-12fd-4d2a-b377-63caadf0add5,0d18faf1-233c-43ee-850e-7cce7685fa73,1253 Green Way,54.53921,17.75012,4/23/2016,824ae133-f490-4904-bf91-415b2a60f1c1,,,false
cade65d5-e37b-4bb5-8fd1-c002730d1ce0,d61c55e9-7a8c-40d9-a019-415b6d5b2492,63628 Westport Place,,,4/25/2016,07146dc7-f0bf-444c-9ccf-90b8a5a642e3,,,false
47c88eae-253c-45c1-ab92-200d1aa7bef6,75abbeab-0354-4902-a58e-71d4c7a6ab22,7581 Emmet Park,49.78904,13.73461,9/8/2015,0bbae017-e4eb-462e-8630-f87a82755104,,,true
3b770b04-130c-4f04-b6d9-2972fef45889,005ba4b3-5fff-4589-80b2-5fab44edb76f,09250 Oak Valley Park,40.37943,44.59828,4/19/2016,dd052661-f294-42a7-8b9d-bab708aea5ff,,,false
0045395a-656f-4918-815d-ea1c1bc9e934,8ffef137-c40c-4359-9cde-f839ed468056,793 Ohio Way,29.48543,105.7629,6/18/2016,67c50032-2fd8-475a-9416-2706c952b426,,,false
9840ba80-b25b-4c99-9196-87b494456dae,beff94dc-8226-4209-883b-0e888621a37e,405 Meadow Vale Alley,12.897,11.9304,7/11/2015,8c11f4fd-bd19-403e-a094-31e3b51c3078,,,false
5b6fdf4d-12c3-4f6b-b588-b39ed5e2f97a,4d549132-5833-4abf-8f91-f679cb838e6b,61 Aberg Avenue,35.2733,100.39765,4/18/2016,6e23ac8f-a72d-4d8b-b25a-9907ad6f8712,,,true
c332fc2c-1ee7-4500-8be6-fb8b1fdfaab6,709d3d5f-ee10-40f2-84e8-fae2b328d8ba,7279 Reinke Drive,49.70887,39.85922,3/4/2016,1885137b-e3a6-4956-9ff4-b97dbbccafae,12/7/2015,d9d24cb6-429c-4ebf-a8c3-a8843376bf3c,false
f0f6435d-02c8-4442-be56-cb9cd766cbf9,bf8f8d19-29a3-4831-9c7d-2bfef31ebc24,4 Fallview Parkway,49.3779,1.1047,8/23/2015,56451914-8d0b-4cf5-88d6-e66dad794909,6/21/2016,1363841a-d12f-4fa4-9a0e-057d4a405715,true
a44c5e09-671a-4404-9302-25c8b0efe08f,57225dad-a35f-44ae-af9f-e06894c6c6cb,32778 Burrows Drive,14.1,-87.11667,8/9/2015,3e04519a-ea6d-4193-828e-897c504772af,,,false
73661253-14e0-46a2-8db4-948afd2c1b3f,e6097320-ecf4-4779-b498-d977d61903ad,9 Calypso Center,-14.23361,-169.51444,9/20/2015,5e52592b-6736-45bb-bc4f-c72b91cb5848,,,true
3be92088-6c8a-4cb2-8fc9-8b85faf71463,23d2160d-c4c9-456a-8ad1-fe4f21a565db,3593 Bultman Lane,,,11/8/2015,c3a71b9f-bd87-45ae-a2ef-da5d9098b20d,,,true
d35edf44-ae6b-4d25-ab24-a5edd8d8870a,76a3c17d-caa2-4398-bd15-41e1197a4d80,17 New Castle Road,-6.9949,111.413,6/14/2016,81f677f3-953b-4825-b04a-107ac1e75858,,,false
07267285-8b60-4cad-b523-1db03e4773fc,e6c89d62-5873-48ff-8b01-ebda0e0aa466,41987 Jenna Avenue,-19.65,17.33333,9/10/2015,9492648f-c4ef-4b39-b17e-a1108f57c50a,,,true
15860108-3b3b-4d07-b626-3d4178eebd79,8eebbf6f-c613-4e23-9870-c8ccfee0425b,74 Rusk Junction,-8.4879,115.1696,6/3/2016,67a0f7b6-69f2-4b8a-9841-538f3ced7a9f,,,true
6bbd3bda-e957-4427-aefd-19435e980cc0,1e5f7bbe-d9b3-46bc-bd56-6c9481392716,63086 Glacier Hill Trail,57.33173,25.60947,1/8/2016,20fd9dad-3811-4044-8c74-48b359f52afe,,,false
959e769b-4de7-4d60-a477-0c61fe0b9d66,b2558618-7f67-4102-ad45-1c0d227157cd,20773 Graceland Park,-8.0722,111.9026,8/11/2015,37267bad-146e-4052-b95f-9f582267ea56,,,false
1b4af061-962e-4ad6-b574-33cc61ed4f18,c46cbe4b-c0c8-494d-8fc1-d086444bbbb9,8824 Blue Bill Park Junction,-21.93333,15.83333,8/13/2015,7db739be-0348-4323-8c67-df0aece53c54,,,false
28166750-ec16-4350-a3f4-96a21daa244c,9255b6aa-4afb-4078-8db1-4a692feecf2a,09 Banding Circle,29.50063,119.38978,9/1/2015,e367f1ea-1bec-4c82-bf77-8603bd8403d9,,,true
5cae2872-f9e5-45f1-bb51-3a754a4b838d,872c23db-b5a7-46f4-bfb1-d6875e40d6a0,84680 Waxwing Pass,19.9228,-96.9994,10/1/2015,2b565dcc-3886-48e1-860a-5fb738099bf3,,,false
53c1fb62-2e99-435b-b519-f589fd751eba,401825bd-f31f-48e9-aa22-eacb65385d38,9994 Milwaukee Hill,50.6436,2.9871,3/19/2016,3d0969f9-38a0-4c9c-a713-4cd5fb0f050f,,,true
25785cd9-3d12-4352-b272-829493a18b45,44f9f803-a115-4234-9880-c32920f4afcb,2 Moland Pass,48.5151,-2.7684,2/14/2016,d4d5cfdb-c234-4767-b3ad-ebf37c30b61f,,,true
f48e3b07-a4dd-4c65-9f5b-594c7e95245e,b09839b5-524d-4b7c-90bf-2303358907b0,52650 Claremont Way,-8.0639,112.6122,5/10/2016,a79e874f-130b-4660-8479-2687a681c0b2,,,true
ce8b17f9-d6d3-476e-bc73-6eebb070aee6,c157280d-a697-447d-8b62-74ed1e0ddeb8,15 Banding Alley,43.7031,7.2661,11/2/2015,c0320e7c-4f68-472f-985a-9d83326228d8,,,true
ccc03490-ec76-4b15-acd6-4a7eca09cc44,27c6f1b4-67d2-42bc-8803-72e37012927c,68849 Oak Avenue,26.42861,110.35972,8/8/2015,3507c6a1-adda-48c7-9fe3-daf43a83d5d6,,,false
6a96892f-2f1d-437b-ba45-12e15f1cfcb2,f9b715e3-1d92-470e-9bde-8173ea7daa5d,1875 Anhalt Court,25.34031,119.1364,5/3/2016,c9e202c3-2ea1-41cc-8e51-39d210bb83e3,,,false
67f292ab-576f-47dd-8041-4a7cafda8e23,02b6220d-0771-4897-a481-0e1ef888586c,5013 Hagan Street,40.22016,116.40616,8/24/2015,66b9eb1b-5766-4f13-bcbc-169684445f75,,,false
da3a25a3-efed-43af-a041-0e06b4b7cc22,5cabb5f8-195d-4f92-aa28-b70858615345,2060 Cottonwood Lane,26.1654,-80.2959,11/22/2015,b9c97eba-1f8a-4e89-b4d3-2b52b4a43b57,,,true
a1ff8ff1-7ca9-475d-89d4-8708ee0e8182,82fabdd8-46c1-4e56-844c-ff4fa205b9d3,1 Pennsylvania Way,41.6167,0.6222,12/5/2015,dcc701e7-8797-4f67-8d86-135e3d4bf9e0,,,true
2bdd182b-970c-4525-a3c7-73977b090dbf,cfd8c2f1-6b82-40a5-88fd-848f586f4bd6,38 Homewood Parkway,51.85006,-105.03443,7/27/2015,ea93421d-b7a9-4792-bf15-2ab2937f6e50,,,true
f9745580-19a7-4250-a811-91ee86c59fe8,4308e287-acf1-4339-87cf-c1ebffe3a7c6,2027 Annamark Alley,56.4125,15.9984,8/29/2015,41f0ce8c-5e05-436d-8a9a-dac03ce292b2,,,false
c085f232-cd69-4262-bfc7-5eb29cc8e245,41bd730e-239d-4d91-a463-c7ce811d79f3,56 Hollow Ridge Center,50.40327,16.39091,10/11/2015,ee844448-ef60-4e1a-85ab-015a62fb080d,,,true
39b7b647-e862-41b5-b144-1180d27f2b18,d3830e07-eef8-45e4-af24-b010a9cd018d,584 Superior Center,39.3874,111.19115,3/6/2016,2519c192-033a-44bc-b41e-69c5e7324f61,,,false
846bce91-2436-4544-8dfb-c28036bb7717,3da5974c-cf9d-4aa4-b0f1-ac4b6066dbc5,7453 Red Cloud Way,36.28861,37.08527,3/13/2016,92b85e4d-7bae-459a-942e-61e53dbb2c68,,,false
3eda7854-36fb-4aff-b3f1-0ec35204e002,80798cab-1541-43ef-a47b-f24303525527,6413 Loeprich Hill,24.12858,89.06573,10/3/2015,f68ac176-7a82-4faf-bd4f-70757a1935c7,,,false
bbefd664-8800-4312-9c1d-78bad64de5b8,1edb5ef3-0e49-4abe-96dc-6c2ed0a8781c,8 Grim Circle,51.05,3.7167,5/25/2016,8c47d4e7-7271-41fa-8cdb-34c803b8755a,,,false
037ecd31-f343-49fb-ae4b-6f7beb5d6424,f09760b9-f240-423a-bfb4-2885288e0303,91515 Ridgeway Circle,25.34031,119.1364,8/25/2015,54049bad-7970-4825-a5af-66a1dad4e66b,,,false
462021fa-76fd-414d-be38-44ce8bbba537,242cdfa7-6807-49b9-9f19-f8e50f91cc1f,6 Autumn Leaf Pass,-21.99611,-47.42583,5/17/2016,b65120fb-8afd-4666-8312-e11a92c0726d,,,true
1de09ef2-05c9-4d82-8cf1-f7daaf1f1831,38f7a327-136f-400e-a019-bac2a4d02a84,173 Hudson Hill,-10.7733,122.9872,10/9/2015,e6473e50-aafc-4173-bedc-7e163009d627,,,true
e78b43a7-7ee2-47ad-b5dc-8ae3a3b2b8fb,84544aac-45e6-493f-8047-8233e9db2459,9961 Forest Run Hill,-7.9908,114.4009,10/2/2015,9ea2ccee-64e6-423e-87b9-8fd9fba59a91,,,false
6b0b7b7f-0529-48bb-91f4-c789417ae0fc,aa2731b7-9820-4f90-a9ee-fc1f319d69cb,99836 Kingsford Pass,50.14557,12.64996,9/10/2015,021d8428-1330-4fa4-b26e-206c77184fef,,,true
b68dd07e-a106-44c0-b839-0ba0b4ee03d8,e4c3ba95-73e0-44f1-bba4-a9a90fc13bb1,59 Sunfield Place,15.84722,120.52417,3/27/2016,e9530889-cb7f-4c19-930d-a4a47d3f68e2,,,false
aecca9f3-b3f1-49fc-8046-4101995f0f62,a6d8782f-557a-40bf-a9c5-095b77823c8d,6 Spenser Avenue,27.91273,104.95047,5/4/2016,325eac0c-600a-411d-9d8c-fa830b3e3ff6,,,true
21bbe117-cfee-4858-a001-7b83a21c66f0,a649cf82-f084-4cc6-b17b-8797b09907fd,82 Sauthoff Alley,41.80694,126.90778,6/25/2016,07b8e573-872c-4d2c-aeef-048f9e82e4d8,,,true
aff779d1-46cd-419d-a195-5bb531942203,96db8b84-dc19-4397-8441-1ab7cc6fea99,977 Troy Plaza,23.88312,112.03639,5/25/2016,53dedb90-5a5b-497b-8346-38e7c69e3f4b,,,false
85dd5f02-3851-4023-b420-c2df41917853,00aa67cf-5ec0-4516-a5c9-1d00b90e3103,34940 Alpine Lane,-1.81563,-80.23308,1/28/2016,51689133-e69b-4db4-8db8-cecd08326f9f,,,true
7af748dc-13a4-41c1-b9bf-1595baee3b1d,236d5860-23ec-40cf-8e94-3a02007d8e98,97267 Sauthoff Way,57.04865,53.98717,12/14/2015,659ad37f-fb24-47da-bb0a-2d014e8c46dc,,,true
dda95863-5dfd-4dc7-885c-d712ec0d5b14,4e3db546-0385-40be-83c6-634aac5f4d2c,9 Fieldstone Place,-8.8025,117.7774,6/2/2016,5a772df9-6944-487f-baf2-c3f48e71b809,,,false
3a929e40-5373-4bc5-8f11-68518104efbc,b7490cdc-a105-480c-92e9-03bf5e5518eb,8 Menomonie Junction,4.71131,6.79084,8/22/2015,7352cd3e-c3fe-41b9-8404-2b3f3348fafb,,,true
9840ba80-b25b-4c99-9196-87b494456dae,11cf3a27-5c54-4ef7-a250-a15fda7f491c,596 Daystar Drive,-20.44333,-44.76583,8/19/2015,0f65681e-7ecc-456a-bcd2-4042fbf1774d,,,false
27409aa2-2aa2-416f-ad47-4c92408f31df,c27d7df7-37a8-4a16-bba2-bb89d7753b09,0 Kennedy Drive,53.3917,83.9363,2/23/2016,2457865b-fd5d-4da4-8ba3-e40ff3fbe995,,,true
6557247f-14b9-4b4e-93ed-5723d725e955,4819b324-bcde-434a-a875-e3f708531107,398 Fremont Parkway,39.0425,127.52389,3/2/2016,41f0ce8c-5e05-436d-8a9a-dac03ce292b2,,,true
e40a6c37-3299-4db4-9e82-1d008685a722,391288fd-2f6b-4f43-bcd9-9593ffbf4a6b,59 Marquette Pass,30.12248,120.53706,6/10/2016,ea8da975-245b-45c1-be33-777f0d8dc78a,,,false
3ded48b7-80f2-4b20-adc4-98912e177feb,2184208d-ee3f-482a-af72-3c9f697a00bb,93 Victoria Junction,-8.0438,113.2345,2/6/2016,400beb33-1005-463d-9ade-3c97f6c1459b,,,true
fc26b0dc-03fb-428f-8d38-a4fb74a3312f,0184d08b-907d-4036-a17d-119b1f22b746,43 Carioca Court,47.51943,40.8112,4/11/2016,8ecf90d5-0d12-434d-96d8-f0704faf722d,,,false
6af75029-9e8c-4886-81cb-ed6b8a0dadb3,c20e86dd-22b7-4a01-99f1-f399b639efb8,2110 Eggendart Park,24.8683,-105.1356,10/6/2015,cf709233-c0f4-4022-ae0f-6c298df552ea,,,false
9b64425e-120a-4d39-9d38-92722ac53f69,89a1e527-049e-45f8-a0e9-8071e394886b,79 Shasta Road,-25.095,-50.16194,1/18/2016,2dc18a97-08ff-40bd-9b0b-e8abcc2b57ef,,,false
7756c155-7fa4-45a7-b2ec-b462ad25d1f7,1ba8b60d-2f24-4a42-940b-e4683bab4a8f,53733 Bluejay Park,-7.8825,-40.08167,4/14/2016,9d8fc6e2-39f2-405f-bdd6-798a28efb304,,,true
1f531716-da19-42b5-a107-5c35e7bcfef8,68ab0bbb-355e-46b4-bacf-e695b1f4bd9c,7 Rusk Parkway,55.04329,43.24178,3/16/2016,060b81f3-bb66-4a5b-80ea-16b007f2d0db,,,false
3e56e5f4-ac29-45f9-a3cd-c18138d5e846,1933505c-1996-44f0-97cc-828cc21c4a01,07293 Nevada Avenue,,,2/21/2016,3290da8f-6c83-4a61-a901-e8b420dd2d4d,1/17/2016,9ca48103-13eb-4397-b246-4c779ab692f3,false
48d7e09b-30f8-44ab-9202-26b63856e969,2123cdc1-b8da-4b19-b238-a8b753940010,1 Vahlen Avenue,-17.46806,-41.87528,3/14/2016,a7c21c45-ab5b-4fec-b83c-b261a0ffd0f5,,,false
78427543-9b19-46e6-abe7-b577c2db9dda,62259916-3470-463f-af2b-cbc38f4dfb12,511 Meadow Valley Place,,,8/31/2015,7d2eee2b-f36f-4e67-b8af-dbb8a4dfdb32,,,true
5cecc7b1-9d67-4d44-84be-301bebfaa8a6,957597eb-070b-474e-b246-9c4855a3805d,46 Bashford Place,52.4828,48.2137,9/8/2015,fba7624a-5079-4831-94f7-983a62acb445,,,true
bb69a313-c0b4-419b-ae0b-a8e4d0a29150,16736892-5553-4fd1-be99-458234718cb8,22 Amoth Junction,31.05926,16.65905,5/2/2016,e2def51f-4767-4e6d-a708-eafbb44d0dfa,9/11/2015,62f702ea-ec92-4351-8a9e-4d3c3ddbd96d,false
b2abc84e-0cca-4e09-b3a8-f5ab4ed3fecb,0ab22370-14ca-49d9-a04e-ed0247f3928e,58251 Merrick Point,-8.3445,113.4296,4/1/2016,72a4313b-ccfa-40da-9179-9a70a79f9e85,,,false
fd0d60b4-a825-448f-a44b-8dcf0808368c,ffba6f47-5342-490b-86ed-992ad85a214d,0 Jana Junction,15.54783,103.02467,11/4/2015,173d9c03-b693-44c7-a4d1-ae5c2332de04,,,false
237ca4a9-e3ee-49c4-b9f3-ad2aa9c1f23d,76874bf3-e0d7-4164-96ed-b255c090dec5,930 Buell Terrace,-8.0116,111.891,6/7/2016,f439fbe9-bff1-4f2b-9448-f89ad4a82844,,,true
718e8d39-d3ec-42f4-9dd7-dbe5ff31f3a4,3ff933b5-9a4b-411a-967d-b72473030f3a,82 Hudson Junction,-16.47083,-54.63556,12/24/2015,a5950169-6528-451f-b0e7-be776fea4485,,,true
dbc6d050-dd6e-4d73-9ede-cddae1233ce4,c990c814-ff22-475a-a8f3-9099eefd1b17,72402 Hoepker Terrace,20.00054,42.6052,8/13/2015,b275b643-8fbe-4940-9245-adc0b03d356e,,,false
c2c178d1-e148-48f0-b3a3-5b268661571c,a5702858-69ea-4554-adb0-5f2879af6764,281 Surrey Terrace,29.60898,110.58568,4/9/2016,9e9d5a9e-4e44-4250-8803-f636028e5a70,,,true
0862b1bb-12fd-4d2a-b377-63caadf0add5,abeee4a8-c5f7-49ce-b434-ac8382717d35,59125 Johnson Street,,,1/25/2016,127ad711-2926-4560-99ed-f3772d4638fb,,,false
fac63ac3-937c-45e5-bef3-33d0017315d4,55dc01a6-dc56-428e-8bd8-caf71077668d,74 Miller Court,38.638,-9.0253,11/23/2015,14408811-7706-4b5a-946e-494c222d399b,,,false
bb165d20-0497-4825-acdf-f0bd04e48087,e7c2c5d4-58fc-41b4-9d32-f2ed57ea4fc7,0 Sullivan Street,38.0401,-78.4851,1/17/2016,bc460f5b-250e-4818-9c36-0429319298bc,,,true
61b8d9e4-6d87-4caf-b744-1190463f4d7d,8a06e158-2bff-4cdf-a0bf-b22575d7a0cc,96072 Carioca Way,39.9765,-8.5841,8/1/2015,7b4c06d2-ad77-4ddc-ad77-4469302f9d46,8/13/2015,2231591b-9551-4d72-80bb-48915c758f13,false
c06828f0-2730-4ad3-a059-1fbc95af14c4,79e031cd-00a1-4a0a-a60e-6ad084ce8d85,08 Ronald Regan Point,41.4375,22.64333,9/5/2015,e6bad644-dfc7-47fe-857f-5771ced380cb,,,true
459f1a48-1aa1-48ad-83e8-d9b59fbcb706,5a06cc68-994f-4891-8bae-d76ad55453f7,2683 Grim Terrace,17.6865,-100.32,11/21/2015,10bcac86-e0ea-4927-971c-5b2ecaf57754,,,true
4116282c-e1ac-4829-aebc-5e526265bad1,7fc926a7-5236-4b4c-b195-de2c592358fc,191 Blackbird Road,-33.8678,151.2073,9/10/2015,7676d7fd-701a-4183-9054-e0f554156e98,,,true
cc7b6ec9-0ffb-4d6e-af03-f7065021ce32,e6940140-1959-4219-a6e2-8f732fa538a9,08 Sugar Plaza,50.10065,21.48025,4/26/2016,5ab88f57-7fe4-46a6-b6cc-fcdeb016df82,10/2/2015,de166b84-5d02-48cb-bd29-4b4851dbe03f,true
2c45d031-da0c-4524-8eb8-ea9e29bd1a9d,70331ed6-ff1d-44fc-89ca-949f1cd0b877,09 Northridge Park,38.4111,-8.9056,4/3/2016,7f3f00e9-42fa-4eea-b83b-a506b2dd31d3,,,false
a0d8e0b2-3a30-4157-826f-af16ce6c5088,dd706dca-e77a-4da7-a425-ede4106cb5ed,28 Reindahl Crossing,-22.82194,-47.26694,4/23/2016,e1d1678d-f09b-44a6-a74f-9408c718ce1d,,,true
404fa99a-2ca1-40db-8834-1af7232c0e6a,926c940b-364d-419c-92b6-29930cb46c6f,98 Mifflin Road,27.32734,120.214,1/16/2016,c0f001d8-0230-4682-b157-429bab1dceef,,,true
20a480e0-694f-4ef6-b48b-10189250e1b4,a4097881-ce43-4f13-8e10-6fa6277c37f4,09 Mifflin Center,46.46667,102.28333,2/29/2016,ff3fcce4-30c4-4dae-8e28-8812d91888a2,,,true
713c66ed-ab49-4a7f-b248-fc939973579b,a5afd744-7ad8-4c28-9c1d-825e2400be3c,16 Evergreen Lane,,,11/6/2015,4ce3ddea-1b0e-46b7-b1af-ece8598b365c,,,false
8a04a5fb-c96e-466a-a52a-ae4306a7185b,f86db833-4980-416b-b0a8-90259cba037f,8103 Buell Road,-28.92322,-67.52253,2/14/2016,c3465623-1df1-46f7-bf07-77541db3046f,,,true
