product_id,parent_product_id,name,description,is_service,price,use_parent_price,unit,tags,info,seq_no,upfront_fee,barcode,owner_id,currency_id,created,created_by,updated,updated_by,active
b64b2f88-1860-4482-bff5-583a623a3866,,eugenol,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",true,880.16,false,m,montes,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,941,78.51,10742-0009,,,6/20/2016,,5/5/2016,,false
53fbf706-75f7-4547-8f4d-d4a1d7a23a92,,Triclocarban,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",true,389.14,false,pax,tortor risus dapibus augue vel accumsan tellus nisi,non mauris morbi non lectus aliquam sit amet diam in magna,942,82.76,51815-302,,,3/18/2016,,10/13/2015,,false
182f28ef-ac7a-43a0-a477-9ce2572f8ccc,,Permethrin,,false,292.47,false,cm,tincidunt lacus at velit vivamus,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,943,57.06,49738-955,,,8/27/2015,,5/30/2016,,false
8f16296b-1664-4f63-9386-58a1044eb060,,Phentermine hydrochloride,,true,819.61,true,in,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus,944,71.44,51655-875,,,5/29/2016,,6/29/2015,,false
90b3d3ee-5cc5-435f-9a06-257ea9414df4,,"Acetaminophen, Dextromethorphan Hydrobromide, Doxylamine Succinate, and Phenylephrine Hydrochloride","In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",true,695.4,false,l,lorem,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,945,15.03,63824-183,,,4/25/2016,,11/5/2015,,false
2157dfb9-e86e-4f77-a3ed-cbe462d839c8,,ALPRAZOLAM,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.",false,887.52,true,cm,purus sit amet,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,946,69.83,64720-189,,,2/10/2016,,5/4/2016,,false
fec15992-7467-4daf-a224-731c9786786a,,Ceftriaxone Sodium,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",true,52.92,false,lb,vestibulum ante,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,947,90.2,52125-680,,,1/28/2016,,7/4/2015,,false
cf64754b-ae2c-4544-a365-1082c91e4472,,"Acetaminophen, Phenylephrine HCl and Dextromethorphan HBr",Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,false,46.46,false,kg,nisi nam ultrices libero non mattis pulvinar,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,948,93.93,59779-560,,,9/10/2015,,2/28/2016,,true
813eafbf-0791-4462-b899-18d901c47f87,,Phenylephrine HCl,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",true,956.86,false,lb,semper sapien a libero,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu,949,76.42,49035-453,,,1/30/2016,,9/12/2015,,false
6bca4911-5277-4bc3-b16d-06f4fe055cc0,,Clotrimazole,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",true,921.21,false,ml,erat curabitur gravida nisi at nibh,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,950,37.77,45264-008,,,10/26/2015,,6/17/2016,,true
a740bef8-5968-4962-a830-6a0cd70e9e96,,Acetaminophen,,false,973.79,false,sq cm,quis lectus suspendisse potenti in eleifend quam a odio,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,951,96.21,11822-0449,,,5/9/2016,,2/16/2016,,true
9c0bdb18-aa67-46bd-aebe-5004c3cb0d8f,,ropinirole,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.",false,439.61,false,in,odio cras mi pede malesuada in imperdiet,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,952,1.6,0378-5505,,,6/20/2016,,3/24/2016,,true
e20a0230-9783-48bc-80a8-c068b7b24bdc,,Megestrol Acetate,,true,811.55,true,pax,diam,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,953,2.29,63739-549,,,6/26/2016,,9/25/2015,,false
216c186e-03ae-47d8-a7cb-b2626c8635e6,,"Capsicum annuum, Urtica dioica",Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,true,667.39,true,pax,quam sollicitudin vitae consectetuer eget,accumsan felis ut at dolor quis odio consequat varius integer ac,954,72.74,22955-012,,,9/20/2015,,11/2/2015,,true
f3b4cd6a-d827-435d-a736-e0009051d8c1,,Triclosan,,true,954.5,true,in,imperdiet et commodo vulputate justo,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim,955,75.78,63824-459,,,10/23/2015,,10/20/2015,,true
03e6c8a4-82cb-4117-9983-0c4d22090dab,,Nicotine polacrilex,,false,725.54,false,pax,duis mattis egestas,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,956,36.54,59779-854,,,5/1/2016,,1/11/2016,,true
04561620-4aa4-4cb1-9311-35a90d26c3ca,,Miconazole Nitrate,,true,853.02,true,each,odio,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,957,76.05,12258-241,,,11/19/2015,,6/27/2016,,true
75266634-0c99-4fe3-8ab0-18a08fe4dbe5,,"DEXTROMETHORPHAN HYDROBROMIDE, MENTHOL",Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,true,732.64,true,sq cm,condimentum id luctus nec molestie sed justo pellentesque viverra,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,958,30.88,52642-007,,,7/8/2015,,5/24/2016,,true
ba483150-b66a-4801-9dd1-5c414cc683ac,,"SODIUM ARSENATE, DIBASIC, HEPTAHYDRATE","Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",true,993.18,true,in,vulputate justo in blandit ultrices enim lorem,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,959,81.43,64117-268,,,9/2/2015,,4/25/2016,,true
8404aea2-a6e6-4b39-961c-57f40147d69b,,Betamethasone Dipropionate,,false,399.87,false,sq m,eget massa tempor convallis nulla,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,960,37.2,0168-0056,,,9/22/2015,,3/3/2016,,false
106c0563-0b06-4695-a265-d1e0139ee452,,Fentanyl Citrate,,true,948.0,true,m,vulputate ut,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,961,27.71,52533-024,,,5/14/2016,,12/5/2015,,true
505f544a-f18e-48a1-b9ce-820732a244a6,,Allergenic Extracts Alum Precipitated,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",false,797.68,true,sq cm,ipsum primis,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,962,8.01,0268-0097,,,1/4/2016,,5/18/2016,,false
7a23285d-daf2-4a4f-9404-13cea2e35cd0,,Cefprozil,,false,459.9,false,sq cm,curabitur convallis duis consequat dui nec,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,963,44.86,60505-2532,,,9/17/2015,,8/22/2015,,false
c497f37b-cda3-4983-a23d-b3680b03b7b1,,diflorasone diacetate,,false,158.3,true,in,at turpis,nibh ligula nec sem duis aliquam convallis nunc proin at,964,87.19,0168-0353,,,8/4/2015,,12/24/2015,,false
445be392-8a12-4a52-8598-776ecae3adf5,,Menthol,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,false,440.65,false,each,mattis egestas metus aenean fermentum donec ut mauris eget massa,non mi integer ac neque duis bibendum morbi non quam nec dui,965,93.36,62168-0084,,,7/18/2015,,5/2/2016,,true
f150a8f4-f9b5-4397-8faa-7ed55f25155e,,isosorbide mononitrate,,true,561.32,false,in,lobortis ligula,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,966,56.09,24236-234,,,5/21/2016,,12/7/2015,,true
0c974b93-4f96-4f5c-a0c7-84d9bca93c49,,Loratadine,,true,857.6,true,in,morbi odio odio,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,967,9.99,0904-6074,,,12/2/2015,,4/3/2016,,true
5857588f-629d-4a42-be05-21d2f45a573f,,Air,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.",true,760.51,false,m,pede justo eu massa donec,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,968,1.3,62273-003,,,1/6/2016,,7/10/2015,,false
9dcd0b8f-4c8e-4458-8523-fe50bddc096d,,Terazosin Hydrochloride,,false,299.94,true,cc,mauris non,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,969,84.29,59746-386,,,12/3/2015,,4/8/2016,,false
727c0a60-09d3-4ac6-8c33-d3cf80d793d5,,Dicyclomine Hydrochloride,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",true,339.5,true,pax,ligula in lacus curabitur at,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,970,2.51,63629-1299,,,8/12/2015,,12/19/2015,,true
b7867c57-5e16-4c97-9e4d-5bb916c86747,,ALCOHOL,"In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",true,686.62,true,cm,donec ut mauris eget massa tempor convallis nulla neque libero,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,971,47.0,59970-172,,,4/27/2016,,10/29/2015,,false
d3452baa-a623-4a09-96fb-20d745bb227e,,Alcohol,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",true,848.24,true,sq cm,non velit nec nisi vulputate,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,972,42.88,49371-016,,,2/23/2016,,9/27/2015,,false
a2b5045d-ffd3-4de4-9dee-63848c81feb7,,tretinoin,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",true,625.67,true,cc,pede,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,973,77.65,0378-6141,,,12/30/2015,,12/15/2015,,false
11aa5c38-6061-4fa5-96dc-df3b719c461d,,Toasted Vanilla Sugar,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.",false,24.32,false,sq cm,luctus et ultrices posuere cubilia curae mauris,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,974,28.86,51345-065,,,9/2/2015,,9/28/2015,,true
d6d2a2b5-1918-4b8d-abe0-0bf49198a41c,,hydrocodone bitartrate and acetaminophen,"Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",false,75.8,true,lb,felis ut at dolor quis odio consequat varius integer ac,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,975,24.07,67296-0643,,,12/28/2015,,3/31/2016,,false
5015ac13-c7ed-4694-a546-ab253b90449a,,Guaifenesin,,true,610.45,false,sq cm,nisl ut volutpat sapien arcu,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,976,38.37,41190-498,,,4/26/2016,,8/30/2015,,false
9c3650f5-e7af-4d20-bb8c-6820125b23ec,,"Anthracinum, Arnica montana, Bellis perennis, Calendula officinalis, Echinacea, Hamamelis virginiana, Hypericum perforatum, Pyrogenium,","Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",true,347.05,true,pax,mauris eget massa tempor convallis nulla neque libero convallis,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,977,66.92,50845-0183,,,7/7/2015,,7/1/2015,,true
c3942494-a147-4f69-9088-33690e7d5a9b,,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,,true,96.01,true,each,pretium quis lectus suspendisse potenti in eleifend quam,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,978,80.67,76237-177,,,5/5/2016,,9/18/2015,,true
7d14ad6e-cae0-4540-81e8-8d27a38c2e30,,estradiol,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",true,373.72,true,kg,vivamus vel nulla eget eros elementum pellentesque quisque porta,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,979,48.91,50419-455,,,6/15/2016,,6/13/2016,,false
456dc091-d8d2-4e58-be8d-de0a89384e0b,,Furosemide,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",true,180.14,false,cc,et commodo vulputate justo in blandit ultrices enim,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,980,79.78,66116-419,,,2/20/2016,,10/1/2015,,false
948a74ba-e331-437a-b7bc-d21f8ae97364,,Pyrithione Zinc,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",false,83.58,true,cm,amet turpis,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in,981,32.48,55301-153,,,11/17/2015,,4/14/2016,,false
16e79c45-2a2a-4583-a7e2-09938e8ac915,,"Titanium Dioxide, Zinc Oxide","Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",true,554.61,false,l,eget,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,982,72.01,58892-326,,,7/20/2015,,3/20/2016,,false
d6a5a18f-e516-4554-9804-6f5e674a2edc,,fexofenadine hydrochloride and pseudoephedrine hydrochloride,,true,73.1,true,sq cm,sit amet turpis elementum ligula vehicula consequat morbi a,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,983,53.3,54868-4258,,,8/15/2015,,9/23/2015,,false
de96e497-d833-454d-85bb-2905318d6aa5,,Lisinopril and Hydrochlorothiazide,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",true,341.38,false,sq cm,iaculis justo in hac habitasse platea,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,984,54.8,49349-798,,,10/1/2015,,2/9/2016,,true
c3b26f5c-0cc7-4d50-a927-f041871bb888,,Sodium Sulfacetamide and Sulfur,,false,939.75,false,lb,nibh quisque id justo sit amet sapien dignissim,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,985,41.22,45802-950,,,4/9/2016,,10/3/2015,,false
4fa31754-98f9-4d06-ac78-2f18d7dd553a,,Amoxicillin,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.",false,506.71,true,cc,consectetuer adipiscing elit proin interdum mauris,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,986,63.19,57237-031,,,6/16/2016,,8/29/2015,,true
fe4e6541-556a-414a-bb4f-4f535b69ef24,,Ibuprofen,In eleifend quam a odio.,false,31.1,true,cc,proin at turpis a pede posuere nonummy integer non velit,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,987,91.37,36800-461,,,1/28/2016,,7/31/2015,,false
62f49b7b-89fa-4c5d-ad1f-3dbc6fcdd956,,White Pine,"Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",true,847.7,true,in,in,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,988,5.73,36987-2985,,,4/25/2016,,7/11/2015,,true
7b9719b0-2ea5-4fe0-b148-8eb0ec5953ab,,Schinus molle,,true,707.15,true,cm,pellentesque quisque porta volutpat,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,989,43.14,49643-412,,,3/1/2016,,8/10/2015,,false
